Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)"
"2019-02-11 00:00:00";306;8,2;22,4;34,9;11
"2019-02-12 00:00:00";298;3,8;17,9;23,7;9
"2019-02-13 00:00:00";405;11,4;23,3;40,9;16
"2019-02-14 00:00:00";384;10,3;22,6;38,3;16
"2019-02-15 00:00:00";652;45,8;31,5;101,6;26
"2019-02-16 00:00:00";928;77,3;36,0;154,4;44
"2019-02-17 00:00:00";1073;71,9;38,9;149,1;51
"2019-02-18 00:00:00";1115;74,9;43,2;158,0;66
"2019-02-19 00:00:00";821;37,5;40,2;97,6;61
"2019-02-20 00:00:00";464;17,4;30,1;56,7;29
"2019-02-21 00:00:00";389;18,0;31,7;59,2;24
"2019-02-22 00:00:00";383;9,2;25,3;39,4;15
"2019-02-23 00:00:00";448;6,3;26,9;36,5;15
"2019-02-24 00:00:00";592;13,0;29,8;49,7;22
"2019-02-25 00:00:00";760;32,0;37,5;86,4;46
"2019-02-26 00:00:00";591;19,5;30,7;60,5;34
"2019-02-27 00:00:00";462;15,0;32,0;55,0;21
"2019-02-28 00:00:00";492;30,1;35,7;81,8;31
"2019-03-01 00:00:00";411;14,1;28,6;50,2;26
"2019-03-02 00:00:00";466;15,4;24,3;47,9;23
"2019-03-03 00:00:00";553;28,2;26,1;69,3;27
"2019-03-04 00:00:00";507;23,5;32,5;68,5;34
"2019-03-05 00:00:00";365;9,0;28,7;42,6;9
"2019-03-06 00:00:00";443;15,5;30,4;54,1;17
"2019-03-07 00:00:00";518;23,2;34,7;70,3;31
"2019-03-08 00:00:00";480;31,3;36,9;84,9;13
"2019-03-09 00:00:00";478;26,1;35,7;75,7;15
"2019-03-10 00:00:00";415;12,4;30,4;49,3;12
"2019-03-11 00:00:00";395;6,4;25,4;35,1;7
"2019-03-12 00:00:00";488;13,7;27,7;48,8;11
"2019-03-13 00:00:00";668;31,9;34,8;83,7;21
"2019-03-14 00:00:00";600;27,9;34,3;77,0;17
"2019-03-15 00:00:00";450;12,0;28,7;47,0;8
"2019-03-16 00:00:00";440;14,0;28,6;50,0;8
"2019-03-17 00:00:00";574;32,4;32,3;81,9;21
"2019-03-18 00:00:00";440;11,0;29,0;45,9;9
"2019-03-19 00:00:00";511;16,5;31,1;56,3;14
"2019-03-20 00:00:00";584;21,1;34,4;66,7;23
"2019-03-21 00:00:00";661;25,6;38,4;77,6;28
"2019-03-22 00:00:00";803;44,4;47,3;115,3;40
"2019-03-23 00:00:00";739;54,4;39,3;122,6;33
"2019-03-24 00:00:00";774;77,0;42,2;160,1;34
"2019-03-25 00:00:00";469;15,1;29,5;52,6;23
"2019-03-26 00:00:00";469;9,5;28,2;42,7;14
"2019-03-27 00:00:00";508;11,2;33,0;50,1;16
"2019-03-28 00:00:00";565;16,7;35,3;60,8;21
"2019-03-29 00:00:00";655;20,8;36,1;68,0;24
"2019-03-30 00:00:00";774;37,3;47,5;104,7;39
"2019-03-31 00:00:00";748;48,3;44,5;118,5;27
"2019-04-01 00:00:00";592;19,0;39,9;69,0;39
"2019-04-02 00:00:00";560;14,2;38,9;60,6;33
"2019-04-03 00:00:00";578;12,2;38,2;56,9;70
"2019-04-04 00:00:00";570;12,8;37,6;57,3;56
"2019-04-05 00:00:00";573;12,8;37,9;57,5;46
"2019-04-06 00:00:00";518;12,9;37,7;57,4;16
"2019-04-07 00:00:00";601;23,7;37,1;73,4;33
"2019-04-08 00:00:00";714;43,9;41,2;108,4;38
"2019-04-09 00:00:00";642;44,3;43,1;111,0;31
"2019-04-10 00:00:00";587;35,8;40,1;95,0;30
"2019-04-11 00:00:00";539;20,7;30,1;61,8;26
"2019-04-12 00:00:00";552;15,7;30,9;55,0;18
"2019-04-13 00:00:00";575;11,6;25,4;43,2;22
"2019-04-14 00:00:00";620;14,4;27,9;49,9;26
"2019-04-15 00:00:00";544;8,4;37,0;49,9;26
"2019-04-16 00:00:00";561;8,4;37,9;50,8;24
"2019-04-17 00:00:00";546;9,2;33,9;47,9;20
"2019-04-18 00:00:00";576;11,5;34,8;52,4;21
"2019-04-19 00:00:00";598;23,3;37,5;73,3;21
"2019-04-20 00:00:00";602;30,1;44,1;90,2;22
"2019-04-21 00:00:00";493;11,2;38,8;56,0;20
"2019-04-22 00:00:00";520;7,4;30,3;41,5;27
"2019-04-23 00:00:00";547;12,3;28,6;47,4;24
"2019-04-24 00:00:00";515;25,7;34,7;74,0;30
"2019-04-25 00:00:00";532;34,3;40,2;92,7;48
"2019-04-26 00:00:00";586;50,3;44,8;121,9;52
"2019-04-27 00:00:00";447;24,4;27,1;64,4;13
"2019-04-28 00:00:00";428;10,4;24,4;40,2;12
"2019-04-29 00:00:00";490;17,1;25,6;51,8;14
"2019-04-30 00:00:00";507;22,3;21,3;55,4;16
"2019-05-01 00:00:00";440;9,0;30,1;43,9;22
"2019-05-02 00:00:00";504;19,8;39,4;69,6;32
"2019-05-03 00:00:00";495;18,6;39,4;67,8;21
"2019-05-04 00:00:00";533;20,6;28,8;60,3;18
"2019-05-05 00:00:00";540;28,1;22,9;65,8;11
"2019-05-06 00:00:00";468;15,6;25,2;49,1;7
"2019-05-07 00:00:00";435;6,1;26,0;35,3;16
"2019-05-08 00:00:00";561;14,3;34,1;56,0;28
"2019-05-09 00:00:00";577;17,3;33,4;59,9;22
"2019-05-10 00:00:00";514;19,4;27,3;57,0;15
"2019-05-11 00:00:00";512;18,7;44,7;73,4;16
"2019-05-12 00:00:00";458;16,3;33,5;58,4;13
"2019-05-13 00:00:00";436;14,0;22,0;43,3;16
"2019-05-14 00:00:00";469;8,8;15,9;29,4;6
"2019-05-15 00:00:00";548;20,6;20,4;51,9;11
"2019-05-16 00:00:00";548;21,9;26,4;60,0;23
"2019-05-17 00:00:00";550;23,3;28,9;64,5;27
"2019-05-18 00:00:00";532;25,2;35,6;74,1;23
"2019-05-19 00:00:00";531;24,1;36,4;73,3;23
"2019-05-20 00:00:00";461;13,7;37,7;58,6;23
"2019-05-21 00:00:00";414;12,6;33,7;52,9;16
"2019-05-22 00:00:00";399;14,9;26,0;48,8;7
"2019-05-23 00:00:00";326;8,1;10,6;22,9;12
"2019-05-24 00:00:00";398;21,1;27,1;59,4;15
"2019-05-25 00:00:00";402;24,5;36,7;74,2;18
"2019-05-26 00:00:00";520;34,0;59,1;111,2;25
"2019-05-27 00:00:00";536;38,7;49,1;108,3;35
"2019-05-28 00:00:00";433;28,8;40,9;85,0;23
"2019-05-29 00:00:00";393;24,9;29,8;67,9;18
"2019-05-30 00:00:00";340;14,3;20,1;41,9;7
"2019-05-31 00:00:00";352;20,5;23,0;54,4;13
"2019-06-01 00:00:00";343;22,5;36,3;70,7;17
"2019-06-02 00:00:00";330;29,3;34,7;79,5;19
"2019-06-03 00:00:00";336;36,7;31,3;87,5;19
"2019-06-04 00:00:00";296;35,0;33,0;86,6;19
"2019-06-05 00:00:00";318;32,8;30,0;80,3;20
"2019-06-06 00:00:00";323;26,4;31,1;71,5;28
"2019-06-07 00:00:00";425;38,9;36,0;95,7;30
"2019-06-08 00:00:00";308;38,0;25,2;83,4;29
"2019-06-09 00:00:00";257;35,9;37,0;91,9;24
"2019-06-10 00:00:00";255;44,3;36,7;104,5;26
"2019-06-11 00:00:00";246;44,8;36,2;104,8;27
"2019-06-12 00:00:00";264;37,7;39,0;96,7;33
"2019-06-13 00:00:00";294;42,9;33,2;99,0;40
"2019-06-14 00:00:00";354;52,8;39,9;120,8;51
"2019-06-15 00:00:00";344;45,4;39,4;109,0;39
"2019-06-16 00:00:00";313;38,8;29,2;88,6;33
"2019-06-17 00:00:00";197;18,8;20,7;49,5;19
"2019-06-18 00:00:00";210;24,6;31,8;69,5;24
"2019-06-19 00:00:00";266;32,0;30,1;79,1;26
"2019-06-20 00:00:00";226;24,1;31,2;68,1;22
"2019-06-21 00:00:00";209;26,4;27,4;67,8;17
"2019-06-22 00:00:00";231;26,3;30,7;70,9;22
"2019-06-23 00:00:00";189;17,9;27,8;55,1;12
"2019-06-24 00:00:00";457;;;;
"2019-06-25 00:00:00";354;35,7;24,9;79,7;24
"2019-06-26 00:00:00";445;47,3;33,4;105,7;30
"2019-06-27 00:00:00";363;35,3;31,6;85,6;30
"2019-06-28 00:00:00";254;11,6;31,4;49,2;20
"2019-06-29 00:00:00";284;18,2;45,7;73,4;19
"2019-06-30 00:00:00";349;28,2;52,5;95,7;24
"2019-07-01 00:00:00";360;28,7;39,4;83,3;36
"2019-07-02 00:00:00";252;10,3;30,0;45,7;21
"2019-07-03 00:00:00";276;9,9;42,1;57,2;21
"2019-07-04 00:00:00";271;10,6;46,8;63,0;22
"2019-07-05 00:00:00";323;18,8;53,8;82,5;28
"2019-07-06 00:00:00";327;20,1;51,3;82,1;27
"2019-07-07 00:00:00";304;16,6;35,2;60,6;22
"2019-07-08 00:00:00";262;12,6;33,2;52,4;17
"2019-07-09 00:00:00";288;12,1;39,4;57,9;19
"2019-07-10 00:00:00";213;6,5;30,2;40,2;15
"2019-07-11 00:00:00";261;13,0;44,0;63,8;21
"2019-07-12 00:00:00";358;25,1;65,7;104,1;26
"2019-07-13 00:00:00";289;14,6;42,0;64,3;13
"2019-07-14 00:00:00";259;12,2;35,3;53,9;17
"2019-07-15 00:00:00";279;17,4;38,7;65,4;15
"2019-07-16 00:00:00";268;16,2;49,9;74,6;21
"2019-07-17 00:00:00";206;9,9;35,8;50,9;19
"2019-07-18 00:00:00";329;17,2;61,9;88,3;34
"2019-07-19 00:00:00";410;27,6;62,1;104,3;27
"2019-07-20 00:00:00";372;20,9;59,5;91,6;31
"2019-07-21 00:00:00";320;18,0;42,4;70,0;27
"2019-07-22 00:00:00";278;18,7;50,4;78,9;20
"2019-07-23 00:00:00";274;21,7;51,5;84,7;30
"2019-07-24 00:00:00";354;20,5;50,4;81,7;29
"2019-07-25 00:00:00";330;31,3;47,0;94,9;37
"2019-07-26 00:00:00";409;32,6;54,8;104,7;35
"2019-07-27 00:00:00";271;12,2;52,5;71,1;20
"2019-07-28 00:00:00";275;18,6;42,6;71,1;15
"2019-07-29 00:00:00";286;25,5;44,2;83,2;18
"2019-07-30 00:00:00";262;30,7;41,2;88,3;20
"2019-07-31 00:00:00";248;33,1;43,7;94,3;20
"2019-08-01 00:00:00";217;28,9;35,0;79,3;18
"2019-08-02 00:00:00";329;43,3;56,6;122,9;22
"2019-08-03 00:00:00";205;19,0;33,9;63,1;16
"2019-08-04 00:00:00";186;22,9;50,6;85,6;14
"2019-08-05 00:00:00";325;46,0;71,6;142,0;21
"2019-08-06 00:00:00";336;34,3;58,5;111,0;22
"2019-08-07 00:00:00";377;40,6;56,7;118,9;29
"2019-08-08 00:00:00";227;26,2;46,9;87,0;14
"2019-08-09 00:00:00";319;45,3;58,8;128,1;18
"2019-08-10 00:00:00";384;43,4;57,3;123,7;36
"2019-08-11 00:00:00";202;30,7;43,1;90,1;13
"2019-08-12 00:00:00";366;48,8;66,7;141,3;36
"2019-08-13 00:00:00";195;18,7;34,1;62,7;18
"2019-08-14 00:00:00";184;11,0;29,2;46,0;10
"2019-08-15 00:00:00";226;32,6;61,7;111,5;15
"2019-08-16 00:00:00";219;33,2;55,9;106,7;17
"2019-08-17 00:00:00";227;29,6;57,7;103,0;13
"2019-08-18 00:00:00";265;30,3;61,7;108,2;22
"2019-08-19 00:00:00";287;39,0;61,3;121,0;25
"2019-08-20 00:00:00";310;40,9;57,3;120,0;38
"2019-08-21 00:00:00";314;25,2;28,0;66,6;21
"2019-08-22 00:00:00";360;22,4;35,8;70,2;23
"2019-08-23 00:00:00";375;26,0;40,3;80,0;22
"2019-08-24 00:00:00";379;32,4;40,6;90,2;27
"2019-08-25 00:00:00";371;27,2;43,9;85,6;30
"2019-08-26 00:00:00";415;28,6;48,9;92,7;34
"2019-08-27 00:00:00";459;37,0;47,3;104,0;
"2019-08-28 00:00:00";491;43,6;51,8;118,6;
"2019-08-29 00:00:00";523;49,1;52,9;128,1;
"2019-08-30 00:00:00";513;40,5;49,4;111,4;
"2019-08-31 00:00:00";460;33,7;43,3;94,9;40
"2019-09-01 00:00:00";442;27,7;45,9;88,2;42
"2019-09-02 00:00:00";386;25,1;36,6;75,1;33
"2019-09-03 00:00:00";299;9,3;22,8;37,0;11
"2019-09-04 00:00:00";378;27,4;52,3;94,3;22
"2019-09-05 00:00:00";389;34,8;69,4;122,7;29
"2019-09-06 00:00:00";379;29,0;69,8;114,1;34
"2019-09-07 00:00:00";340;16,9;52,0;77,8;26
"2019-09-08 00:00:00";348;15,8;40,2;64,3;27
"2019-09-09 00:00:00";371;21,6;32,4;65,4;26
"2019-09-10 00:00:00";348;22,8;46,8;81,7;15
"2019-09-11 00:00:00";385;35,9;48,1;103,0;18
"2019-09-12 00:00:00";355;36,1;50,2;105,4;18
"2019-09-13 00:00:00";320;38,2;54,2;112,7;19
"2019-09-14 00:00:00";300;38,4;50,5;109,2;17
"2019-09-15 00:00:00";323;31,7;60,1;108,6;20
"2019-09-16 00:00:00";454;66,7;64,3;166,5;30
"2019-09-17 00:00:00";256;30,6;48,3;95,2;16
"2019-09-18 00:00:00";203;12,8;28,2;47,8;16
"2019-09-19 00:00:00";261;17,9;37,4;64,8;24
"2019-09-20 00:00:00";289;17,9;41,5;68,9;20
"2019-09-21 00:00:00";391;26,4;55,0;95,4;34
"2019-09-22 00:00:00";476;30,1;55,8;101,9;34
"2019-09-23 00:00:00";417;27,9;48,6;91,4;41
"2019-09-24 00:00:00";446;22,7;38,8;73,6;38
"2019-09-25 00:00:00";493;19,8;32,4;62,8;53
"2019-09-26 00:00:00";329;11,1;23,6;40,6;17
"2019-09-27 00:00:00";508;31,4;35,1;83,2;38
"2019-09-28 00:00:00";423;17,2;28,4;54,7;23
"2019-09-29 00:00:00";434;15,7;26,0;50,0;26
"2019-09-30 00:00:00";376;12,7;19,7;39,2;37
"2019-10-01 00:00:00";420;15,9;27,6;52,0;43
"2019-10-02 00:00:00";452;18,5;26,7;55,1;36
"2019-10-03 00:00:00";392;5,4;10,4;18,8;10
"2019-10-04 00:00:00";582;22,5;25,0;59,5;22
"2019-10-05 00:00:00";600;19,2;24,0;53,3;20
"2019-10-06 00:00:00";482;7,2;14,3;25,3;12
"2019-10-07 00:00:00";572;10,3;20,4;36,1;22
"2019-10-08 00:00:00";684;24,4;27,5;64,8;34
"2019-10-09 00:00:00";564;19,4;28,2;58,0;39
"2019-10-10 00:00:00";418;20,3;24,2;55,3;11
"2019-10-11 00:00:00";477;22,9;29,0;64,1;28
"2019-10-12 00:00:00";639;36,8;35,5;91,8;40
"2019-10-13 00:00:00";693;36,4;35,4;91,2;37
"2019-10-14 00:00:00";753;48,4;43,7;117,8;52
"2019-10-15 00:00:00";622;31,6;43,3;91,7;66
"2019-10-16 00:00:00";659;40,4;34,9;96,9;39
"2019-10-17 00:00:00";643;54,9;39,1;123,2;34
"2019-10-18 00:00:00";720;54,5;41,9;125,4;47
"2019-10-19 00:00:00";457;24,3;31,3;68,5;39
"2019-10-20 00:00:00";378;14,4;29,3;51,3;45
"2019-10-21 00:00:00";557;49,6;38,3;114,3;52
"2019-10-22 00:00:00";617;46,8;40,7;112,4;55
"2019-10-23 00:00:00";648;37,5;35,9;93,2;57
"2019-10-24 00:00:00";754;56,4;50,6;136,9;83
"2019-10-25 00:00:00";571;28,4;39,4;83,0;65
"2019-10-26 00:00:00";666;44,2;39,4;107,1;81
"2019-10-27 00:00:00";795;48,2;42,5;116,3;74
"2019-10-28 00:00:00";512;25,2;28,0;66,6;37
"2019-10-29 00:00:00";473;15,5;22,6;46,4;28
"2019-10-30 00:00:00";541;13,1;22,5;42,5;25
"2019-10-31 00:00:00";616;20,0;27,0;57,6;30
"2019-11-01 00:00:00";540;12,2;20,5;39,1;32
"2019-11-02 00:00:00";513;14,0;15,3;36,7;36
"2019-11-03 00:00:00";740;43,1;24,1;90,1;40
"2019-11-04 00:00:00";469;24,0;24,5;61,2;18
"2019-11-05 00:00:00";637;34,4;25,3;78,0;25
"2019-11-06 00:00:00";475;20,7;24,3;56,0;22
"2019-11-07 00:00:00";553;19,8;24,8;55,1;35
"2019-11-08 00:00:00";413;11,5;21,1;38,7;24
"2019-11-09 00:00:00";465;17,7;19,5;46,6;25
"2019-11-10 00:00:00";533;14,7;16,4;39,0;17
"2019-11-11 00:00:00";590;21,0;21,3;53,4;31
"2019-11-12 00:00:00";668;24,1;26,1;63,1;30
"2019-11-13 00:00:00";620;43,2;28,8;95,0;30
"2019-11-14 00:00:00";550;20,1;23,5;54,3;27
"2019-11-15 00:00:00";603;23,6;24,3;60,4;39
"2019-11-16 00:00:00";530;21,0;22,7;54,8;35
"2019-11-17 00:00:00";356;13,3;20,8;41,2;28
"2019-11-18 00:00:00";388;19,4;25,7;55,5;26
"2019-11-19 00:00:00";572;21,9;30,1;63,6;32
"2019-11-20 00:00:00";535;17,0;25,7;51,7;33
"2019-11-21 00:00:00";487;20,8;21,8;53,7;31
"2019-11-22 00:00:00";348;15,1;18,5;41,6;14
"2019-11-23 00:00:00";377;13,4;17,9;38,4;15
"2019-11-24 00:00:00";461;12,2;20,4;39,1;22
"2019-11-25 00:00:00";804;47,2;30,5;102,9;42
"2019-11-26 00:00:00";974;62,2;36,1;131,3;59
"2019-11-27 00:00:00";648;21,8;24,4;57,8;50
"2019-11-28 00:00:00";778;34,6;27,4;80,3;34
"2019-11-29 00:00:00";735;47,6;30,9;103,9;28
"2019-11-30 00:00:00";299;9,4;17,0;31,4;10
"2019-12-01 00:00:00";497;18,3;27,2;55,3;25
"2019-12-02 00:00:00";461;12,5;20,8;39,9;26
"2019-12-03 00:00:00";388;14,8;24,7;47,3;24
"2019-12-04 00:00:00";580;17,8;26,0;53,3;37
"2019-12-05 00:00:00";459;12,5;21,2;40,3;34
"2019-12-06 00:00:00";525;18,5;21,8;50,1;36
"2019-12-07 00:00:00";613;31,2;22,9;70,7;39
"2019-12-08 00:00:00";642;26,5;21,4;62,0;40
"2019-12-09 00:00:00";763;21,8;21,1;54,5;50
"2019-12-10 00:00:00";456;12,8;20,3;39,9;25
"2019-12-11 00:00:00";693;41,3;33,8;97,1;37
"2019-12-12 00:00:00";739;23,3;24,0;59,7;37
"2019-12-13 00:00:00";645;22,6;19,3;53,9;36
"2019-12-14 00:00:00";595;27,9;29,6;72,4;24
"2019-12-15 00:00:00";791;39,1;27,4;87,2;38
"2019-12-16 00:00:00";975;40,6;22,5;84,7;54
"2019-12-17 00:00:00";870;51,4;29,4;108,1;45
"2019-12-18 00:00:00";770;48,5;34,5;108,8;42
"2019-12-19 00:00:00";922;31,5;22,1;70,3;57
"2019-12-20 00:00:00";978;44,9;27,2;95,9;58
"2019-12-21 00:00:00";668;22,5;24,5;58,9;32
"2019-12-22 00:00:00";649;18,0;22,3;49,8;13
"2019-12-23 00:00:00";461;5,1;10,5;18,3;6
"2019-12-24 00:00:00";487;6,1;11,7;21,1;8
"2019-12-25 00:00:00";516;6,3;15,1;24,8;10
"2019-12-26 00:00:00";498;5,5;11,1;19,4;8
"2019-12-27 00:00:00";500;7,0;14,5;25,2;13
"2019-12-28 00:00:00";519;7,5;11,9;23,3;10
"2019-12-29 00:00:00";725;22,6;23,6;58,2;21
"2019-12-30 00:00:00";904;34,7;29,5;82,6;41
"2019-12-31 00:00:00";746;15,3;19,0;42,5;35
