Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)"
"2021-04-21 00:00:00";561;19,2;31,1;60,5;36
"2021-04-22 00:00:00";367;8,6;24,5;37,6;31
"2021-04-23 00:00:00";308;3,6;15,7;21,2;18
"2021-04-24 00:00:00";361;5,0;20,8;28,5;19
"2021-04-25 00:00:00";363;4,7;19,9;27,1;24
"2021-04-26 00:00:00";369;6,2;22,4;31,9;19
"2021-04-27 00:00:00";402;5,6;22,0;30,6;29
"2021-04-28 00:00:00";373;6,2;21,9;31,3;28
"2021-04-29 00:00:00";423;14,5;23,6;45,8;38
"2021-04-30 00:00:00";435;18,1;29,2;56,9;21
"2021-05-01 00:00:00";365;10,2;25,9;41,5;26
"2021-05-02 00:00:00";242;4,1;11,9;18,2;14
"2021-05-03 00:00:00";264;3,3;15,1;20,1;16
"2021-05-04 00:00:00";393;12,2;27,8;46,5;32
"2021-05-05 00:00:00";292;7,8;21,9;33,8;22
"2021-05-06 00:00:00";313;7,8;20,6;32,6;14
"2021-05-07 00:00:00";313;13,5;21,4;42,1;14
"2021-05-08 00:00:00";284;3,3;15,5;20,5;11
"2021-05-09 00:00:00";359;6,3;24,6;34,2;23
"2021-05-10 00:00:00";391;14,0;31,7;53,1;26
"2021-05-11 00:00:00";369;18,6;34,9;63,4;34
"2021-05-12 00:00:00";276;13,6;26,5;47,4;33
"2021-05-13 00:00:00";215;11,6;16,0;33,8;11
"2021-05-14 00:00:00";193;5,7;17,1;25,8;6
"2021-05-15 00:00:00";245;8,4;22,1;35,0;13
"2021-05-16 00:00:00";253;7,7;17,9;29,7;14
"2021-05-17 00:00:00";238;9,9;18,6;33,8;9
"2021-05-18 00:00:00";175;3,5;12,2;17,5;7
"2021-05-19 00:00:00";242;6,5;19,3;29,3;10
"2021-05-20 00:00:00";254;4,3;16,7;23,4;17
"2021-05-21 00:00:00";341;11,9;25,8;44,0;18
"2021-05-22 00:00:00";275;8,3;21,2;34,0;13
"2021-05-23 00:00:00";281;5,8;15,5;24,3;12
"2021-05-24 00:00:00";268;5,3;15,9;24,0;9
"2021-05-25 00:00:00";226;6,0;14,5;23,7;10
"2021-05-26 00:00:00";369;10,7;24,4;40,7;
"2021-05-27 00:00:00";387;8,5;20,0;33,1;15
"2021-05-28 00:00:00";271;3,2;10,6;15,5;11
"2021-05-29 00:00:00";261;2,8;10,0;14,3;11
"2021-05-30 00:00:00";285;3,5;12,0;17,4;10
"2021-05-31 00:00:00";306;4,6;15,6;22,6;13
"2021-06-01 00:00:00";337;5,6;16,8;25,3;17
"2021-06-02 00:00:00";408;9,5;23,8;38,4;20
"2021-06-03 00:00:00";372;8,1;25,0;37,4;22
"2021-06-04 00:00:00";424;14,0;36,7;58,2;28
"2021-06-05 00:00:00";397;10,6;30,7;46,8;31
"2021-06-06 00:00:00";337;4,1;16,7;22,9;23
"2021-06-07 00:00:00";355;7,7;25,0;36,8;23
"2021-06-08 00:00:00";364;6,0;22,0;31,3;26
"2021-06-09 00:00:00";381;6,5;25,1;34,9;31
"2021-06-10 00:00:00";409;8,3;27,2;39,9;29
"2021-06-11 00:00:00";350;6,0;20,4;29,5;18
"2021-06-12 00:00:00";318;3,5;14,2;19,6;19
"2021-06-13 00:00:00";257;2,3;6,5;10,0;12
"2021-06-14 00:00:00";326;5,5;12,8;21,2;14
"2021-06-15 00:00:00";371;6,8;17,1;27,5;16
"2021-06-16 00:00:00";371;5,0;19,2;26,9;20
"2021-06-17 00:00:00";380;6,2;21,7;31,1;23
"2021-06-18 00:00:00";391;7,4;24,2;35,5;25
"2021-06-19 00:00:00";389;4,8;20,1;27,4;25
"2021-06-20 00:00:00";346;3,0;15,2;19,7;21
"2021-06-21 00:00:00";394;6,8;21,6;32,1;28
"2021-06-22 00:00:00";344;4,3;19,0;25,6;52
"2021-06-23 00:00:00";386;5,3;24,5;32,6;47
"2021-06-24 00:00:00";382;8,0;29,7;42,0;64
"2021-06-25 00:00:00";308;3,9;15,6;21,7;33
"2021-06-26 00:00:00";305;1,9;8,3;11,2;14
"2021-06-27 00:00:00";345;2,7;12,8;16,9;19
"2021-06-28 00:00:00";417;6,1;24,9;34,2;25
"2021-06-29 00:00:00";424;6,7;28,3;38,5;39
"2021-06-30 00:00:00";296;2,7;12,0;16,1;25
"2021-07-01 00:00:00";297;2,5;8,1;11,9;13
"2021-07-02 00:00:00";345;2,6;8,2;12,2;11
"2021-07-03 00:00:00";;;;;
"2021-07-04 00:00:00";322;2,0;10,5;13,6;16
"2021-07-05 00:00:00";346;3,0;14,7;19,2;24
"2021-07-06 00:00:00";353;5,1;19,0;26,8;17
"2021-07-07 00:00:00";424;6,0;24,4;33,7;34
"2021-07-08 00:00:00";433;6,9;28,1;38,6;33
"2021-07-09 00:00:00";410;6,4;20,6;30,4;39
"2021-07-10 00:00:00";323;2,5;10,2;14,0;6
"2021-07-11 00:00:00";390;3,3;13,7;18,8;18
"2021-07-12 00:00:00";405;4,2;18,9;25,3;22
"2021-07-13 00:00:00";477;9,0;29,4;43,1;35
"2021-07-14 00:00:00";445;6,7;28,5;38,7;48
"2021-07-15 00:00:00";443;6,1;20,2;29,5;24
"2021-07-16 00:00:00";451;4,2;20,8;27,1;24
"2021-07-17 00:00:00";444;3,0;13,0;17,6;24
"2021-07-18 00:00:00";427;3,5;12,5;17,8;26
"2021-07-19 00:00:00";431;5,2;17,4;25,4;22
"2021-07-20 00:00:00";375;4,1;10,5;16,8;26
"2021-07-21 00:00:00";373;3,9;11,6;17,5;19
"2021-07-22 00:00:00";419;5,8;19,6;28,5;25
"2021-07-23 00:00:00";463;8,4;22,4;35,3;27
"2021-07-24 00:00:00";480;7,1;26,0;36,9;29
"2021-07-25 00:00:00";486;7,0;22,6;33,4;32
"2021-07-26 00:00:00";447;8,2;26,3;38,9;37
"2021-07-27 00:00:00";373;5,0;22,0;29,6;29
"2021-07-28 00:00:00";406;9,9;30,0;45,1;41
"2021-07-29 00:00:00";306;3,3;12,6;17,6;14
"2021-07-30 00:00:00";428;9,4;27,7;42,1;25
"2021-07-31 00:00:00";364;6,1;18,7;28,0;17
"2021-08-01 00:00:00";326;4,1;13,3;19,5;18
"2021-08-02 00:00:00";270;3,4;10,4;15,6;9
"2021-08-03 00:00:00";349;6,5;20,3;30,2;14
"2021-08-04 00:00:00";374;5,3;19,8;27,9;16
"2021-08-05 00:00:00";333;5,7;16,7;25,4;13
"2021-08-06 00:00:00";285;3,1;10,9;15,6;9
"2021-08-07 00:00:00";359;7,5;22,5;33,9;14
"2021-08-08 00:00:00";311;3,3;14,2;19,3;12
"2021-08-09 00:00:00";307;4,4;14,8;21,5;9
"2021-08-10 00:00:00";401;10,0;26,0;41,3;18
"2021-08-11 00:00:00";353;7,6;20,7;32,3;18
"2021-08-12 00:00:00";355;6,1;21,0;30,5;21
"2021-08-13 00:00:00";383;5,3;24,9;33,0;29
"2021-08-14 00:00:00";407;3,6;22,6;28,2;31
"2021-08-15 00:00:00";442;6,9;26,6;37,1;32
"2021-08-16 00:00:00";394;7,0;28,0;38,7;
"2021-08-17 00:00:00";325;2,4;8,1;11,8;
"2021-08-18 00:00:00";377;3,3;12,3;17,4;
"2021-08-19 00:00:00";422;5,7;19,0;27,8;12
"2021-08-20 00:00:00";462;5,7;21,0;29,8;20
"2021-08-21 00:00:00";446;5,3;18,5;26,7;19
"2021-08-22 00:00:00";487;5,8;23,1;32,0;25
"2021-08-23 00:00:00";407;3,9;15,4;21,4;12
"2021-08-24 00:00:00";360;3,4;11,3;16,5;10
"2021-08-25 00:00:00";412;3,3;12,9;18,0;15
"2021-08-26 00:00:00";452;4,1;18,0;24,2;17
"2021-08-27 00:00:00";405;4,6;13,6;20,6;12
"2021-08-28 00:00:00";;;;;
"2021-08-29 00:00:00";343;2,7;9,8;14,0;10
"2021-08-30 00:00:00";383;4,6;14,3;21,4;17
"2021-08-31 00:00:00";352;4,6;12,2;19,2;12
"2021-09-01 00:00:00";331;2,5;7,7;11,6;17
"2021-09-02 00:00:00";378;4,1;14,3;20,6;23
"2021-09-03 00:00:00";480;12,1;26,6;45,2;27
"2021-09-04 00:00:00";449;7,5;23,0;34,5;20
"2021-09-05 00:00:00";412;5,3;17,6;25,6;31
"2021-09-06 00:00:00";449;7,4;24,0;35,3;26
"2021-09-07 00:00:00";505;7,9;29,7;41,9;35
"2021-09-08 00:00:00";489;8,5;29,1;42,0;37
"2021-09-09 00:00:00";533;13,4;33,3;53,8;42
"2021-09-10 00:00:00";553;12,7;34,1;53,5;40
"2021-09-11 00:00:00";486;6,3;26,7;36,4;34
"2021-09-12 00:00:00";479;5,9;25,3;34,3;29
"2021-09-13 00:00:00";472;10,6;25,9;42,2;33
"2021-09-14 00:00:00";513;12,0;32,9;51,3;38
"2021-09-15 00:00:00";462;8,7;33,4;46,7;47
"2021-09-16 00:00:00";520;10,4;35,9;51,8;55
"2021-09-17 00:00:00";344;4,5;15,8;22,7;19
"2021-09-18 00:00:00";326;3,0;9,5;14,1;13
"2021-09-19 00:00:00";339;2,3;8,0;11,5;11
"2021-09-20 00:00:00";389;4,0;12,2;18,3;19
"2021-09-21 00:00:00";420;6,5;17,5;27,5;21
"2021-09-22 00:00:00";348;4,5;13,6;20,5;14
"2021-09-23 00:00:00";361;7,3;18,9;30,1;25
"2021-09-24 00:00:00";296;4,5;15,0;21,8;21
"2021-09-25 00:00:00";404;14,4;25,0;47,0;25
"2021-09-26 00:00:00";477;10,7;28,7;45,1;31
"2021-09-27 00:00:00";360;5,1;21,4;29,2;28
"2021-09-28 00:00:00";346;5,0;16,5;24,1;25
"2021-09-29 00:00:00";372;6,0;17,0;26,2;34
"2021-09-30 00:00:00";337;8,5;15,6;28,6;20
"2021-10-01 00:00:00";417;10,2;20,7;36,4;22
"2021-10-02 00:00:00";387;7,2;20,5;31,5;38
"2021-10-03 00:00:00";406;7,8;21,4;33,3;36
"2021-10-04 00:00:00";460;12,9;27,8;47,6;39
"2021-10-05 00:00:00";470;12,7;27,3;46,6;58
"2021-10-06 00:00:00";356;6,4;18,7;28,5;35
"2021-10-07 00:00:00";403;6,2;19,7;29,2;30
"2021-10-08 00:00:00";408;6,1;22,1;31,5;37
"2021-10-09 00:00:00";473;5,1;19,3;27,1;35
"2021-10-10 00:00:00";451;4,2;17,6;24,1;33
"2021-10-11 00:00:00";504;9,2;21,5;35,6;32
"2021-10-12 00:00:00";381;4,1;13,1;19,4;23
"2021-10-13 00:00:00";373;4,6;12,7;19,8;12
"2021-10-14 00:00:00";456;12,6;20,5;39,8;17
"2021-10-15 00:00:00";663;30,0;29,9;75,9;31
"2021-10-16 00:00:00";633;20,9;28,1;60,1;25
"2021-10-17 00:00:00";566;15,4;27,2;50,8;23
"2021-10-18 00:00:00";608;18,9;26,6;55,5;27
"2021-10-19 00:00:00";652;25,9;30,5;70,2;39
"2021-10-20 00:00:00";551;13,0;32,0;51,9;50
"2021-10-21 00:00:00";372;9,2;21,9;36,1;32
"2021-10-22 00:00:00";376;14,1;22,5;44,2;12
"2021-10-23 00:00:00";357;2,5;11,2;15,0;10
"2021-10-24 00:00:00";517;17,2;26,8;53,1;20
"2021-10-25 00:00:00";653;22,9;31,2;66,3;34
"2021-10-26 00:00:00";649;27,1;32,4;73,9;40
"2021-10-27 00:00:00";757;35,3;37,6;91,7;55
"2021-10-28 00:00:00";803;41,1;39,4;102,4;58
"2021-10-29 00:00:00";835;38,8;42,4;101,9;66
"2021-10-30 00:00:00";592;22,2;33,8;67,9;59
"2021-10-31 00:00:00";442;10,9;26,1;42,8;42
"2021-11-01 00:00:00";439;7,1;21,3;32,2;49
"2021-11-02 00:00:00";396;7,9;20,0;32,1;30
"2021-11-03 00:00:00";459;15,3;22,9;46,4;26
"2021-11-04 00:00:00";526;28,4;26,1;69,7;20
"2021-11-05 00:00:00";375;8,8;18,9;32,5;14
"2021-11-06 00:00:00";477;17,0;25,1;51,2;24
"2021-11-07 00:00:00";523;16,6;25,8;51,2;31
"2021-11-08 00:00:00";319;8,5;17,6;30,6;16
"2021-11-09 00:00:00";575;31,0;29,5;76,9;32
"2021-11-10 00:00:00";554;19,0;22,7;51,8;39
"2021-11-11 00:00:00";470;18,3;21,4;49,5;29
"2021-11-12 00:00:00";792;49,9;32,9;109,3;50
"2021-11-13 00:00:00";475;11,2;16,4;33,5;45
"2021-11-14 00:00:00";575;18,8;17,3;46,1;48
"2021-11-15 00:00:00";723;26,5;23,1;63,7;54
"2021-11-16 00:00:00";669;21,4;27,4;60,1;66
"2021-11-17 00:00:00";511;17,1;25,0;51,2;55
"2021-11-18 00:00:00";256;7,3;13,9;25,0;21
"2021-11-19 00:00:00";204;7,1;13,8;24,7;17
"2021-11-20 00:00:00";157;6,0;12,8;21,9;14
"2021-11-21 00:00:00";415;22,2;20,7;54,6;31
"2021-11-22 00:00:00";370;14,6;18,2;40,5;40
"2021-11-23 00:00:00";228;9,4;18,0;32,4;22
"2021-11-24 00:00:00";544;35,0;29,0;82,6;49
"2021-11-25 00:00:00";511;18,6;21,9;50,4;51
"2021-11-26 00:00:00";493;16,4;20,0;45,1;37
"2021-11-27 00:00:00";509;14,3;15,9;37,8;30
"2021-11-28 00:00:00";511;11,3;16,4;33,7;29
"2021-11-29 00:00:00";400;5,8;11,8;20,6;23
"2021-11-30 00:00:00";402;8,4;13,8;26,7;14
"2021-12-01 00:00:00";473;14,2;20,6;42,3;22
"2021-12-02 00:00:00";559;19,4;27,5;57,3;17
"2021-12-03 00:00:00";482;9,6;18,9;33,6;17
"2021-12-04 00:00:00";741;26,6;26,6;67,3;37
"2021-12-05 00:00:00";703;11,6;16,3;34,1;44
"2021-12-06 00:00:00";659;11,3;15,5;32,8;25
"2021-12-07 00:00:00";721;14,4;15,8;37,9;35
"2021-12-08 00:00:00";894;29,2;22,5;67,2;51
"2021-12-09 00:00:00";746;14,9;19,4;42,1;37
"2021-12-10 00:00:00";674;16,6;18,4;43,9;29
"2021-12-11 00:00:00";665;8,9;17,4;30,9;27
"2021-12-12 00:00:00";578;4,6;13,0;19,9;22
"2021-12-13 00:00:00";706;16,4;25,9;51,1;35
"2021-12-14 00:00:00";1184;61,1;30,0;123,6;60
"2021-12-15 00:00:00";1387;81,5;30,9;155,8;80
"2021-12-16 00:00:00";976;45,6;21,4;91,2;51
"2021-12-17 00:00:00";429;5,4;11,1;19,4;17
"2021-12-18 00:00:00";446;5,7;12,5;21,2;18
"2021-12-19 00:00:00";395;3,9;8,4;14,4;17
"2021-12-20 00:00:00";403;4,6;10,8;17,9;10
"2021-12-21 00:00:00";494;7,2;16,3;27,4;13
"2021-12-22 00:00:00";648;15,6;26,3;50,2;35
"2021-12-23 00:00:00";736;17,5;22,1;49,0;44
"2021-12-24 00:00:00";663;10,1;20,0;35,4;46
"2021-12-25 00:00:00";653;20,1;19,8;50,5;26
"2021-12-26 00:00:00";529;5,4;17,6;25,8;22
"2021-12-27 00:00:00";761;13,0;27,2;47,1;40
"2021-12-28 00:00:00";616;7,7;16,3;28,1;23
"2021-12-29 00:00:00";756;19,1;16,1;45,4;24
"2021-12-30 00:00:00";784;18,0;14,8;42,5;30
"2021-12-31 00:00:00";1008;57,9;24,8;113,5;39
