Dátum,Energiafogyasztás
2009-01-01,104.23
2009-01-02,105.86
2009-01-03,106.62
2009-01-04,109.23
2009-01-05,124.18
2009-01-06,128.56
2009-01-07,131.27
2009-01-08,129.31
2009-01-09,130.53
2009-01-10,122.62
2009-01-11,119.13
2009-01-12,133.12
2009-01-13,136.85
2009-01-14,135.74
2009-01-15,133.96
2009-01-16,129.89
2009-01-17,118.17
2009-01-18,115.31
2009-01-19,128.07
2009-01-20,128.37
2009-01-21,130.25
2009-01-22,129.16
2009-01-23,127.03
2009-01-24,113.41
2009-01-25,108.32
2009-01-26,124.13
2009-01-27,128.24
2009-01-28,128.53
2009-01-29,128.29
2009-01-30,125.33
2009-01-31,113.14
2009-02-01,109.8
2009-02-02,124.72
2009-02-03,128.9
2009-02-04,127.96
2009-02-05,125.83
2009-02-06,121.68
2009-02-07,110.5
2009-02-08,106.98
2009-02-09,124.1
2009-02-10,126.62
2009-02-11,126.15
2009-02-12,126.94
2009-02-13,125.78
2009-02-14,114.75
2009-02-15,110.04
2009-02-16,126.27
2009-02-17,128.4
2009-02-18,128.16
2009-02-19,128.89
2009-02-20,127.2
2009-02-21,115.24
2009-02-22,110.75
2009-02-23,126.36
2009-02-24,127.85
2009-02-25,126.48
2009-02-26,126.44
2009-02-27,123.54
2009-02-28,111.41
2009-03-01,106.94
2009-03-02,121.98
2009-03-03,124.02
2009-03-04,124.4
2009-03-05,124.58
2009-03-06,120.65
2009-03-07,109.34
2009-03-08,104.21
2009-03-09,120.18
2009-03-10,121.38
2009-03-11,122.58
2009-03-12,122.35
2009-03-13,121.41
2009-03-14,106.76
2009-03-15,100.96
2009-03-16,118.14
2009-03-17,121.53
2009-03-18,122.21
2009-03-19,122.56
2009-03-20,120.14
2009-03-21,108.07
2009-03-22,103.58
2009-03-23,117.89
2009-03-24,121.1
2009-03-25,120.42
2009-03-26,120.73
2009-03-27,117.25
2009-03-28,107.76
2009-03-29,96.07
2009-03-30,114.06
2009-03-31,115.42
2009-04-01,114.34
2009-04-02,113.42
2009-04-03,111.13
2009-04-04,98.92
2009-04-05,94.77
2009-04-06,108.85
2009-04-07,111
2009-04-08,111.02
2009-04-09,111.33
2009-04-10,107.04
2009-04-11,96.6
2009-04-12,87.33
2009-04-13,84
2009-04-14,104.03
2009-04-15,108.44
2009-04-16,109.27
2009-04-17,108.8
2009-04-18,98.5
2009-04-19,94.41
2009-04-20,107.79
2009-04-21,110.17
2009-04-22,110.08
2009-04-23,110.39
2009-04-24,109.09
2009-04-25,98.64
2009-04-26,94.92
2009-04-27,108.12
2009-04-28,110.72
2009-04-29,110.87
2009-04-30,107.75
2009-05-01,89.03
2009-05-02,90.78
2009-05-03,90.54
2009-05-04,106.23
2009-05-05,109.9
2009-05-06,111.04
2009-05-07,110.59
2009-05-08,108.51
2009-05-09,98.85
2009-05-10,94.89
2009-05-11,109.08
2009-05-12,110.72
2009-05-13,110.14
2009-05-14,111.66
2009-05-15,109.01
2009-05-16,98.8
2009-05-17,93.74
2009-05-18,109.51
2009-05-19,113.01
2009-05-20,113.29
2009-05-21,113.81
2009-05-22,113.19
2009-05-23,99.43
2009-05-24,94.22
2009-05-25,111.45
2009-05-26,114.11
2009-05-27,112.59
2009-05-28,109.95
2009-05-29,106.71
2009-05-30,96.43
2009-05-31,89.1
2009-06-01,87.2
2009-06-02,105.2
2009-06-03,109.99
2009-06-04,110.35
2009-06-05,109.97
2009-06-06,100.59
2009-06-07,96.23
2009-06-08,109.47
2009-06-09,114.84
2009-06-10,115.6
2009-06-11,114.43
2009-06-12,109.29
2009-06-13,98.44
2009-06-14,94.56
2009-06-15,112.62
2009-06-16,116.56
2009-06-17,114.67
2009-06-18,115.12
2009-06-19,115.99
2009-06-20,101.24
2009-06-21,93.55
2009-06-22,109.81
2009-06-23,112.83
2009-06-24,111.09
2009-06-25,114.24
2009-06-26,112.09
2009-06-27,100.65
2009-06-28,95.77
2009-06-29,111.24
2009-06-30,115.95
2009-07-01,117.62
2009-07-02,117.47
2009-07-03,116.31
2009-07-04,105.17
2009-07-05,99.94
2009-07-06,116.21
2009-07-07,117.38
2009-07-08,115.6
2009-07-09,114.48
2009-07-10,112.41
2009-07-11,100.43
2009-07-12,96.29
2009-07-13,112.9
2009-07-14,119.37
2009-07-15,122.56
2009-07-16,123.66
2009-07-17,123.74
2009-07-18,107.88
2009-07-19,96.87
2009-07-20,111.7
2009-07-21,116.71
2009-07-22,119.66
2009-07-23,122.27
2009-07-24,120.91
2009-07-25,104.46
2009-07-26,96.94
2009-07-27,110.31
2009-07-28,114.94
2009-07-29,117.14
2009-07-30,118.33
2009-07-31,115.98
2009-08-01,104.42
2009-08-02,101.86
2009-08-03,116.37
2009-08-04,115.66
2009-08-05,113.85
2009-08-06,113.68
2009-08-07,112.11
2009-08-08,101.32
2009-08-09,97.02
2009-08-10,109.66
2009-08-11,112.7
2009-08-12,112.71
2009-08-13,112.31
2009-08-14,110
2009-08-15,100.87
2009-08-16,96.22
2009-08-17,111.69
2009-08-18,115.75
2009-08-19,111.34
2009-08-20,92.82
2009-08-21,97.69
2009-08-22,97.45
2009-08-23,93.47
2009-08-24,108.53
2009-08-25,114.03
2009-08-26,117.2
2009-08-27,119.02
2009-08-28,119.16
2009-08-29,109.71
2009-08-30,97.41
2009-08-31,111.04
2009-09-01,114.9
2009-09-02,116.68
2009-09-03,119.66
2009-09-04,117.38
2009-09-05,101.44
2009-09-06,96.12
2009-09-07,111.75
2009-09-08,114.24
2009-09-09,116.26
2009-09-10,117.44
2009-09-11,116.75
2009-09-12,105.9
2009-09-13,99.95
2009-09-14,114.51
2009-09-15,116.56
2009-09-16,116.64
2009-09-17,119.08
2009-09-18,116.41
2009-09-19,105.07
2009-09-20,100.15
2009-09-21,114.19
2009-09-22,117.14
2009-09-23,117.81
2009-09-24,118.03
2009-09-25,115.38
2009-09-26,103.52
2009-09-27,98.51
2009-09-28,111.78
2009-09-29,116.41
2009-09-30,116.58
2009-10-01,117.67
2009-10-02,115.03
2009-10-03,103.94
2009-10-04,99.14
2009-10-05,113.48
2009-10-06,117.12
2009-10-07,118.34
2009-10-08,118.58
2009-10-09,116.72
2009-10-10,104.82
2009-10-11,100.54
2009-10-12,117.6
2009-10-13,120.18
2009-10-14,122.98
2009-10-15,124.39
2009-10-16,123.6
2009-10-17,112.31
2009-10-18,106.39
2009-10-19,120.8
2009-10-20,123.08
2009-10-21,123.88
2009-10-22,120.09
2009-10-23,99.47
2009-10-24,101.7
2009-10-25,103.87
2009-10-26,118.86
2009-10-27,119.92
2009-10-28,120.73
2009-10-29,121.66
2009-10-30,119.79
2009-10-31,108.59
2009-11-01,101.49
2009-11-02,120.26
2009-11-03,126.2
2009-11-04,126.13
2009-11-05,127.73
2009-11-06,125.74
2009-11-07,113.62
2009-11-08,108.12
2009-11-09,120.52
2009-11-10,125.06
2009-11-11,125.2
2009-11-12,123.92
2009-11-13,121.57
2009-11-14,113.62
2009-11-15,105.92
2009-11-16,121.68
2009-11-17,123.04
2009-11-18,123.73
2009-11-19,121.86
2009-11-20,123.12
2009-11-21,113.23
2009-11-22,107.76
2009-11-23,124.47
2009-11-24,125.76
2009-11-25,124.08
2009-11-26,125.08
2009-11-27,125.03
2009-11-28,113.4
2009-11-29,107.49
2009-11-30,122.31
2009-12-01,125.95
2009-12-02,125.15
2009-12-03,126.15
2009-12-04,125.94
2009-12-05,114.49
2009-12-06,108.38
2009-12-07,125.17
2009-12-08,128.69
2009-12-09,126.99
2009-12-10,126.27
2009-12-11,126.98
2009-12-12,117.09
2009-12-13,112.75
2009-12-14,128.83
2009-12-15,130.03
2009-12-16,128.03
2009-12-17,130.19
2009-12-18,128.66
2009-12-19,126.28
2009-12-20,118.11
2009-12-21,125.77
2009-12-22,123.71
2009-12-23,118.6
2009-12-24,105.43
2009-12-25,97.01
2009-12-26,95.93
2009-12-27,102.02
2009-12-28,108.76
2009-12-29,108.84
2009-12-30,110.2
2009-12-31,103.88
2010-01-01,96.05
2010-01-02,102.44
2010-01-03,105.14
2010-01-04,121.47
2010-01-05,127.47
2010-01-06,128.25
2010-01-07,127.62
2010-01-08,127.82
2010-01-09,114.99
2010-01-10,109.78
2010-01-11,124.74
2010-01-12,126.47
2010-01-13,128.16
2010-01-14,128.71
2010-01-15,124.6
2010-01-16,114.5
2010-01-17,113.36
2010-01-18,128.56
2010-01-19,129.51
2010-01-20,129.94
2010-01-21,131.23
2010-01-22,129.85
2010-01-23,118.96
2010-01-24,115.31
2010-01-25,130.35
2010-01-26,132.46
2010-01-27,132.88
2010-01-28,135.64
2010-01-29,131.78
2010-01-30,120.76
2010-01-31,114.8
2010-02-01,128.83
2010-02-02,132.45
2010-02-03,133.8
2010-02-04,132.85
2010-02-05,131.13
2010-02-06,119.18
2010-02-07,114.58
2010-02-08,128.9
2010-02-09,131.57
2010-02-10,130.66
2010-02-11,131.32
2010-02-12,129.01
2010-02-13,120.12
2010-02-14,114.2
2010-02-15,126.45
2010-02-16,130.15
2010-02-17,129.07
2010-02-18,129.33
2010-02-19,127.09
2010-02-20,116.47
2010-02-21,110.31
2010-02-22,125.55
2010-02-23,126.06
2010-02-24,126.71
2010-02-25,125.26
2010-02-26,124.74
2010-02-27,113.27
2010-02-28,107.94
2010-03-01,119.83
2010-03-02,121.51
2010-03-03,123.04
2010-03-04,125.34
2010-03-05,123.82
2010-03-06,113.84
2010-03-07,109.74
2010-03-08,124.31
2010-03-09,126.43
2010-03-10,126.63
2010-03-11,129
2010-03-12,125.89
2010-03-13,114.21
2010-03-14,106.84
2010-03-15,102.95
2010-03-16,121.75
2010-03-17,123.07
2010-03-18,122.14
2010-03-19,120.2
2010-03-20,109.01
2010-03-21,103.42
2010-03-22,117.61
2010-03-23,119.72
2010-03-24,117.81
2010-03-25,117.75
2010-03-26,115.7
2010-03-27,105.99
2010-03-28,96.45
2010-03-29,113.95
2010-03-30,115.92
2010-03-31,118.32
2010-04-01,115.76
2010-04-02,117.1
2010-04-03,104.35
2010-04-04,94.11
2010-04-05,93.31
2010-04-06,114.71
2010-04-07,117.01
2010-04-08,115.85
2010-04-09,113.99
2010-04-10,106
2010-04-11,101.3
2010-04-12,116.55
2010-04-13,119.24
2010-04-14,118.4
2010-04-15,118.28
2010-04-16,115.48
2010-04-17,104.78
2010-04-18,99.1
2010-04-19,113.59
2010-04-20,114.18
2010-04-21,113.96
2010-04-22,113.62
2010-04-23,113.86
2010-04-24,103.21
2010-04-25,97.42
2010-04-26,110.11
2010-04-27,113.14
2010-04-28,112.27
2010-04-29,112.14
2010-04-30,109.99
2010-05-01,94.13
2010-05-02,94.52
2010-05-03,109.78
2010-05-04,113.25
2010-05-05,114.75
2010-05-06,114.47
2010-05-07,111.33
2010-05-08,102.27
2010-05-09,97.74
2010-05-10,109.76
2010-05-11,113.79
2010-05-12,115.75
2010-05-13,115.4
2010-05-14,112.88
2010-05-15,106.18
2010-05-16,101.82
2010-05-17,115.56
2010-05-18,118.93
2010-05-19,118.79
2010-05-20,118.08
2010-05-21,114.72
2010-05-22,104.94
2010-05-23,95.1
2010-05-24,92.67
2010-05-25,109.7
2010-05-26,111.66
2010-05-27,115.65
2010-05-28,114.24
2010-05-29,104.73
2010-05-30,99.25
2010-05-31,111.96
2010-06-01,117.22
2010-06-02,116.58
2010-06-03,116.95
2010-06-04,116.24
2010-06-05,104.9
2010-06-06,99.03
2010-06-07,113.57
2010-06-08,118.6
2010-06-09,120.13
2010-06-10,122.35
2010-06-11,123.07
2010-06-12,113.51
2010-06-13,107.61
2010-06-14,118.75
2010-06-15,119.44
2010-06-16,118.5
2010-06-17,117.3
2010-06-18,117.01
2010-06-19,105.77
2010-06-20,100.86
2010-06-21,113.26
2010-06-22,115.42
2010-06-23,114.75
2010-06-24,114.97
2010-06-25,113.94
2010-06-26,104.61
2010-06-27,99.71
2010-06-28,115.05
2010-06-29,119.66
2010-06-30,120.78
2010-07-01,122.11
2010-07-02,121.59
2010-07-03,110.74
2010-07-04,102.34
2010-07-05,113.65
2010-07-06,118.19
2010-07-07,114.81
2010-07-08,115.16
2010-07-09,116.31
2010-07-10,108.01
2010-07-11,103.76
2010-07-12,121.06
2010-07-13,125.58
2010-07-14,127.53
2010-07-15,128.8
2010-07-16,128.06
2010-07-17,116.81
2010-07-18,104.82
2010-07-19,117.8
2010-07-20,123.48
2010-07-21,124.95
2010-07-22,127.13
2010-07-23,126.03
2010-07-24,108.17
2010-07-25,98.24
2010-07-26,107.72
2010-07-27,111.09
2010-07-28,112.08
2010-07-29,113.11
2010-07-30,110.92
2010-07-31,101.58
2010-08-01,97.6
2010-08-02,112.38
2010-08-03,116.04
2010-08-04,112.21
2010-08-05,113.2
2010-08-06,112.54
2010-08-07,100.93
2010-08-08,95.76
2010-08-09,109.66
2010-08-10,113.48
2010-08-11,115.16
2010-08-12,116.27
2010-08-13,117.67
2010-08-14,107.58
2010-08-15,102.64
2010-08-16,113.44
2010-08-17,112.58
2010-08-18,112.87
2010-08-19,113.5
2010-08-20,95.53
2010-08-21,98.16
2010-08-22,98.63
2010-08-23,115.12
2010-08-24,119.65
2010-08-25,118.68
2010-08-26,119.24
2010-08-27,120.58
2010-08-28,107.57
2010-08-29,98.57
2010-08-30,112.05
2010-08-31,116.07
2010-09-01,116.61
2010-09-02,115.91
2010-09-03,116.23
2010-09-04,105.63
2010-09-05,100.06
2010-09-06,114.08
2010-09-07,118.26
2010-09-08,120.33
2010-09-09,119.4
2010-09-10,120.05
2010-09-11,108.96
2010-09-12,101.86
2010-09-13,113.61
2010-09-14,119.51
2010-09-15,118.5
2010-09-16,120.83
2010-09-17,121.12
2010-09-18,109.6
2010-09-19,103.99
2010-09-20,115.9
2010-09-21,115.63
2010-09-22,119.56
2010-09-23,119.19
2010-09-24,118.55
2010-09-25,110.25
2010-09-26,106.7
2010-09-27,117.31
2010-09-28,120.27
2010-09-29,120.4
2010-09-30,120.76
2010-10-01,119.7
2010-10-02,109.78
2010-10-03,104.11
2010-10-04,118.08
2010-10-05,123.23
2010-10-06,120.41
2010-10-07,119.36
2010-10-08,118.89
2010-10-09,109.22
2010-10-10,103.98
2010-10-11,117.79
2010-10-12,121.32
2010-10-13,120.1
2010-10-14,121.33
2010-10-15,122.23
2010-10-16,112.87
2010-10-17,106.69
2010-10-18,121.82
2010-10-19,123.6
2010-10-20,125.25
2010-10-21,124.26
2010-10-22,123.24
2010-10-23,106.93
2010-10-24,107.11
2010-10-25,122.66
2010-10-26,127.62
2010-10-27,126.77
2010-10-28,126.93
2010-10-29,124.64
2010-10-30,114.25
2010-10-31,109.3
2010-11-01,100.57
2010-11-02,119.71
2010-11-03,125.13
2010-11-04,125.37
2010-11-05,123.44
2010-11-06,113.3
2010-11-07,107.61
2010-11-08,122.43
2010-11-09,124.3
2010-11-10,125.49
2010-11-11,124.44
2010-11-12,124.55
2010-11-13,113.56
2010-11-14,107.51
2010-11-15,119.39
2010-11-16,123.71
2010-11-17,124.52
2010-11-18,125.78
2010-11-19,125.45
2010-11-20,116.37
2010-11-21,110.23
2010-11-22,125.91
2010-11-23,126.75
2010-11-24,127.55
2010-11-25,127.55
2010-11-26,128.66
2010-11-27,119.51
2010-11-28,114.66
2010-11-29,128.95
2010-11-30,131.35
2010-12-01,135.17
2010-12-02,133.91
2010-12-03,133.42
2010-12-04,122.75
2010-12-05,117.71
2010-12-06,130.89
2010-12-07,132.1
2010-12-08,129.89
2010-12-09,132.41
2010-12-10,130.89
2010-12-11,127.76
2010-12-12,117.84
2010-12-13,131.32
2010-12-14,134.24
2010-12-15,134.72
2010-12-16,136.21
2010-12-17,135.05
2010-12-18,125.89
2010-12-19,120.49
2010-12-20,128.8
2010-12-21,129.65
2010-12-22,125.88
2010-12-23,120.64
2010-12-24,107.79
2010-12-25,101.2
2010-12-26,102.65
2010-12-27,114.65
2010-12-28,118.38
2010-12-29,119.41
2010-12-30,121.26
2010-12-31,118.22
2011-01-01,107.27
2011-01-02,112.08
2011-01-03,127.1
2011-01-04,134.04
2011-01-05,134.53
2011-01-06,133.99
2011-01-07,130.37
2011-01-08,120.09
2011-01-09,114.68
2011-01-10,127.69
2011-01-11,130.57
2011-01-12,129.86
2011-01-13,130.86
2011-01-14,127.34
2011-01-15,116.17
2011-01-16,111.32
2011-01-17,127.39
2011-01-18,130.23
2011-01-19,131.81
2011-01-20,131.26
2011-01-21,129.8
2011-01-22,120.39
2011-01-23,116.07
2011-01-24,129.76
2011-01-25,133.84
2011-01-26,134.66
2011-01-27,134.92
2011-01-28,134.08
2011-01-29,125.38
2011-01-30,120.75
2011-01-31,134.44
2011-02-01,136.73
2011-02-02,136.47
2011-02-03,136.05
2011-02-04,133.44
2011-02-05,121.66
2011-02-06,114.84
2011-02-07,126.04
2011-02-08,129.19
2011-02-09,129.38
2011-02-10,130.05
2011-02-11,130.59
2011-02-12,119.83
2011-02-13,116.04
2011-02-14,128.99
2011-02-15,130.91
2011-02-16,133.21
2011-02-17,133.03
2011-02-18,130.5
2011-02-19,120.11
2011-02-20,114.28
2011-02-21,129.06
2011-02-22,130.77
2011-02-23,131.87
2011-02-24,133.21
2011-02-25,131.91
2011-02-26,121.2
2011-02-27,116.01
2011-02-28,129.26
2011-03-01,130.54
2011-03-02,130.89
2011-03-03,131.22
2011-03-04,128.93
2011-03-05,119.47
2011-03-06,114.39
2011-03-07,126.74
2011-03-08,128.85
2011-03-09,128.84
2011-03-10,128.97
2011-03-11,125.67
2011-03-12,113.88
2011-03-13,105.77
2011-03-14,104.66
2011-03-15,98.55
2011-03-16,117.34
2011-03-17,123.16
2011-03-18,122.88
2011-03-19,121.14
2011-03-20,112.03
2011-03-21,121.42
2011-03-22,123.37
2011-03-23,122.24
2011-03-24,121.53
2011-03-25,120.48
2011-03-26,112.01
2011-03-27,103.71
2011-03-28,120.22
2011-03-29,120.68
2011-03-30,120.74
2011-03-31,119.13
2011-04-01,119.59
2011-04-02,109.45
2011-04-03,103.79
2011-04-04,114.87
2011-04-05,118.79
2011-04-06,118.73
2011-04-07,117
2011-04-08,115.76
2011-04-09,106.72
2011-04-10,102.8
2011-04-11,113.22
2011-04-12,118.71
2011-04-13,117.81
2011-04-14,120.42
2011-04-15,119.58
2011-04-16,110.26
2011-04-17,104.51
2011-04-18,115.55
2011-04-19,116.41
2011-04-20,116.2
2011-04-21,116.37
2011-04-22,115.03
2011-04-23,102.73
2011-04-24,90.46
2011-04-25,88.48
2011-04-26,108.86
2011-04-27,114.45
2011-04-28,115.31
2011-04-29,113.37
2011-04-30,103.99
2011-05-01,94.39
2011-05-02,109.69
2011-05-03,114.15
2011-05-04,115.3
2011-05-05,115.03
2011-05-06,114.24
2011-05-07,106.12
2011-05-08,103.24
2011-05-09,113.01
2011-05-10,115.88
2011-05-11,115.65
2011-05-12,115.94
2011-05-13,115.32
2011-05-14,105.78
2011-05-15,100.18
2011-05-16,113.29
2011-05-17,114.11
2011-05-18,115.03
2011-05-19,116.53
2011-05-20,115.61
2011-05-21,106.64
2011-05-22,101.17
2011-05-23,114.37
2011-05-24,118.25
2011-05-25,117.24
2011-05-26,116.95
2011-05-27,117.74
2011-05-28,105.04
2011-05-29,99.1
2011-05-30,113.16
2011-05-31,116.49
2011-06-01,116.8
2011-06-02,118.47
2011-06-03,118.54
2011-06-04,109.84
2011-06-05,104.11
2011-06-06,116.77
2011-06-07,119.57
2011-06-08,120.13
2011-06-09,117.78
2011-06-10,114.37
2011-06-11,104.68
2011-06-12,93.71
2011-06-13,92.91
2011-06-14,113.06
2011-06-15,117.85
2011-06-16,120.21
2011-06-17,120.85
2011-06-18,111.7
2011-06-19,101.99
2011-06-20,113.36
2011-06-21,118.64
2011-06-22,122.98
2011-06-23,124.66
2011-06-24,118.91
2011-06-25,107.2
2011-06-26,101.27
2011-06-27,114.7
2011-06-28,117.72
2011-06-29,119.55
2011-06-30,118.89
2011-07-01,114.31
2011-07-02,104.25
2011-07-03,99.13
2011-07-04,112.89
2011-07-05,116.95
2011-07-06,118.69
2011-07-07,121.89
2011-07-08,123.95
2011-07-09,115.39
2011-07-10,111.95
2011-07-11,124.22
2011-07-12,125.77
2011-07-13,127.21
2011-07-14,130.18
2011-07-15,124.58
2011-07-16,110.73
2011-07-17,107.18
2011-07-18,121.59
2011-07-19,124.88
2011-07-20,119.79
2011-07-21,117.41
2011-07-22,115.08
2011-07-23,104.47
2011-07-24,99.38
2011-07-25,110.29
2011-07-26,111.58
2011-07-27,113.12
2011-07-28,113.9
2011-07-29,111.72
2011-07-30,101.62
2011-07-31,95.4
2011-08-01,107.4
2011-08-02,112.13
2011-08-03,113.25
2011-08-04,112.79
2011-08-05,111.16
2011-08-06,102.7
2011-08-07,99.42
2011-08-08,110.96
2011-08-09,109.89
2011-08-10,108.78
2011-08-11,108.7
2011-08-12,109.58
2011-08-13,102.07
2011-08-14,97.96
2011-08-15,112.15
2011-08-16,113.23
2011-08-17,113.27
2011-08-18,115.44
2011-08-19,115.84
2011-08-20,96.65
2011-08-21,97.36
2011-08-22,117.44
2011-08-23,123.98
2011-08-24,127.37
2011-08-25,128.97
2011-08-26,128.36
2011-08-27,113.99
2011-08-28,103.51
2011-08-29,117.94
2011-08-30,120.79
2011-08-31,119.85
2011-09-01,119.97
2011-09-02,119.51
2011-09-03,108.89
2011-09-04,104
2011-09-05,119.44
2011-09-06,119.05
2011-09-07,118.5
2011-09-08,118.99
2011-09-09,116.78
2011-09-10,107.37
2011-09-11,104.34
2011-09-12,117.96
2011-09-13,120.77
2011-09-14,122.1
2011-09-15,119.45
2011-09-16,117.76
2011-09-17,107.74
2011-09-18,103.95
2011-09-19,117.2
2011-09-20,119.1
2011-09-21,118.42
2011-09-22,118.84
2011-09-23,117.57
2011-09-24,106.75
2011-09-25,101.27
2011-09-26,114.68
2011-09-27,117.55
2011-09-28,118.66
2011-09-29,118.11
2011-09-30,117.28
2011-10-01,107.79
2011-10-02,101.51
2011-10-03,114.61
2011-10-04,118.3
2011-10-05,118.98
2011-10-06,118.43
2011-10-07,118.77
2011-10-08,106.47
2011-10-09,102.76
2011-10-10,117.88
2011-10-11,122.45
2011-10-12,122.21
2011-10-13,120.99
2011-10-14,121.19
2011-10-15,112.31
2011-10-16,107.19
2011-10-17,120.7
2011-10-18,124.18
2011-10-19,124.01
2011-10-20,125.44
2011-10-21,122.91
2011-10-22,111.91
2011-10-23,103.76
2011-10-24,120.35
2011-10-25,123.53
2011-10-26,122.01
2011-10-27,122.54
2011-10-28,122.31
2011-10-29,112.11
2011-10-30,108.82
2011-10-31,103.8
2011-11-01,96.63
2011-11-02,116.59
2011-11-03,122.87
2011-11-04,124.03
2011-11-05,118.95
2011-11-06,110.07
2011-11-07,122.98
2011-11-08,124.13
2011-11-09,124.35
2011-11-10,125.6
2011-11-11,126.1
2011-11-12,117.07
2011-11-13,112.62
2011-11-14,125.51
2011-11-15,127.98
2011-11-16,129.28
2011-11-17,129.66
2011-11-18,131.36
2011-11-19,120.88
2011-11-20,115.75
2011-11-21,129.8
2011-11-22,132.3
2011-11-23,131.79
2011-11-24,133.95
2011-11-25,132.96
2011-11-26,121.23
2011-11-27,115.94
2011-11-28,127.07
2011-11-29,132.43
2011-11-30,132.57
2011-12-01,130.2
2011-12-02,130.73
2011-12-03,118.91
2011-12-04,114.49
2011-12-05,128.31
2011-12-06,128.16
2011-12-07,130.2
2011-12-08,130.32
2011-12-09,128.48
2011-12-10,117.84
2011-12-11,113.24
2011-12-12,126.49
2011-12-13,128.53
2011-12-14,131.19
2011-12-15,131.11
2011-12-16,125.67
2011-12-17,117.84
2011-12-18,111.3
2011-12-19,122.17
2011-12-20,123.47
2011-12-21,120.98
2011-12-22,119.53
2011-12-23,116.39
2011-12-24,107.21
2011-12-25,99.67
2011-12-26,101.23
2011-12-27,109.22
2011-12-28,110.07
2011-12-29,110.48
2011-12-30,109.89
2011-12-31,105.34
2012-01-01,98.11
2012-01-02,115.97
2012-01-03,122.98
2012-01-04,125.44
2012-01-05,126.77
2012-01-06,125.61
2012-01-07,114.18
2012-01-08,111.1
2012-01-09,124.6
2012-01-10,129.21
2012-01-11,128.02
2012-01-12,127.03
2012-01-13,127.35
2012-01-14,117.37
2012-01-15,112.77
2012-01-16,127.61
2012-01-17,131.7
2012-01-18,131.48
2012-01-19,131.32
2012-01-20,129.55
2012-01-21,117.66
2012-01-22,112.74
2012-01-23,125.37
2012-01-24,128.52
2012-01-25,128.66
2012-01-26,130.25
2012-01-27,128.92
2012-01-28,119.9
2012-01-29,113.58
2012-01-30,128.56
2012-01-31,132.46
2012-02-01,132.39
2012-02-02,131.62
2012-02-03,136.21
2012-02-04,126.25
2012-02-05,121.13
2012-02-06,135.38
2012-02-07,137.28
2012-02-08,137.39
2012-02-09,138.53
2012-02-10,137.75
2012-02-11,128.63
2012-02-12,123.49
2012-02-13,134.17
2012-02-14,135.99
2012-02-15,136.98
2012-02-16,135.2
2012-02-17,134.24
2012-02-18,121.45
2012-02-19,116.29
2012-02-20,127.83
2012-02-21,127.83
2012-02-22,128.87
2012-02-23,131.49
2012-02-24,127.77
2012-02-25,115.75
2012-02-26,110.9
2012-02-27,124.07
2012-02-28,129.58
2012-02-29,125.65
2012-03-01,123.83
2012-03-02,122.14
2012-03-03,113.24
2012-03-04,108.91
2012-03-05,121.64
2012-03-06,125.25
2012-03-07,126.13
2012-03-08,126.62
2012-03-09,125.04
2012-03-10,115.39
2012-03-11,112.36
2012-03-12,121.77
2012-03-13,121.73
2012-03-14,121.38
2012-03-15,102.23
2012-03-16,103.7
2012-03-17,101.46
2012-03-18,101.12
2012-03-19,114.32
2012-03-20,117.34
2012-03-21,117.67
2012-03-22,117.3
2012-03-23,116.75
2012-03-24,110.41
2012-03-25,98.62
2012-03-26,113.21
2012-03-27,116.43
2012-03-28,116.31
2012-03-29,116.99
2012-03-30,117.02
2012-03-31,106.45
2012-04-01,102.97
2012-04-02,115.09
2012-04-03,116.86
2012-04-04,116.23
2012-04-05,116.32
2012-04-06,114.81
2012-04-07,105.79
2012-04-08,94.1
2012-04-09,89.89
2012-04-10,111.79
2012-04-11,115.54
2012-04-12,115.82
2012-04-13,114.28
2012-04-14,107.96
2012-04-15,100.49
2012-04-16,113.75
2012-04-17,117.78
2012-04-18,117.53
2012-04-19,115.73
2012-04-20,114.66
2012-04-21,115.55
2012-04-22,101.59
2012-04-23,111.54
2012-04-24,115.5
2012-04-25,115.45
2012-04-26,114.58
2012-04-27,114
2012-04-28,104.48
2012-04-29,97.42
2012-04-30,97.3
2012-05-01,91.67
2012-05-02,111.3
2012-05-03,114.79
2012-05-04,113.7
2012-05-05,103.65
2012-05-06,98.83
2012-05-07,111.49
2012-05-08,112.79
2012-05-09,112.67
2012-05-10,114.59
2012-05-11,114.57
2012-05-12,104.19
2012-05-13,95.69
2012-05-14,109.59
2012-05-15,111.98
2012-05-16,114.28
2012-05-17,114.34
2012-05-18,112.65
2012-05-19,103.06
2012-05-20,98.28
2012-05-21,111.54
2012-05-22,114.96
2012-05-23,114.79
2012-05-24,115.12
2012-05-25,111.55
2012-05-26,102.67
2012-05-27,89.18
2012-05-28,88.52
2012-05-29,107.59
2012-05-30,113.82
2012-05-31,115.3
2012-06-01,113.64
2012-06-02,103.48
2012-06-03,100.27
2012-06-04,114.02
2012-06-05,113.18
2012-06-06,113.76
2012-06-07,115.7
2012-06-08,117.26
2012-06-09,106.96
2012-06-10,108.78
2012-06-11,113.37
2012-06-12,116.42
2012-06-13,115.08
2012-06-14,115.59
2012-06-15,115.75
2012-06-16,106.57
2012-06-17,103.37
2012-06-18,121.13
2012-06-19,125.56
2012-06-20,127
2012-06-21,128.24
2012-06-22,122.07
2012-06-23,109.24
2012-06-24,103.25
2012-06-25,116.36
2012-06-26,115.65
