Dátum,EUR,CHF,JPY,USD
1994-07-09,,,,
1994-07-10,,,,
1994-07-11,,76.56,102.35,100.25
1994-07-11,,,,
1994-07-12,,76.83,101.94,99.15
1994-07-12,,,,
1994-07-13,,76.76,101.70,99.29
1994-07-13,,,,
1994-07-14,,76.62,101.33,99.71
1994-07-14,,,,
1994-07-15,,76.48,102.14,100.16
1994-07-15,,,,
1994-07-16,,,,
1994-07-17,,,,
1994-07-18,,76.68,101.50,99.72
1994-07-18,,,,
1994-07-19,,76.51,101.75,100.19
1994-07-19,,,,
1994-07-20,,75.90,101.68,101.17
1994-07-20,,,,
1994-07-21,,76.23,102.21,100.57
1994-07-21,,,,
1994-07-22,,75.66,103.03,101.87
1994-07-22,,,,
1994-07-23,,,,
1994-07-24,,,,
1994-07-25,,75.51,102.94,101.65
1994-07-25,,,,
1994-07-26,,75.24,103.18,101.83
1994-07-26,,,,
1994-07-27,,75.65,103.35,101.48
1994-07-27,,,,
1994-07-28,,75.90,102.58,101.10
1994-07-28,,,,
1994-07-29,,75.32,101.52,101.87
1994-07-29,,,,
1994-07-30,,,,
1994-07-31,,,,
1994-08-01,,75.96,102.35,100.99
1994-08-01,,,,
1994-08-02,,76.00,101.70,101.27
1994-08-02,,,,
1994-08-03,,75.80,100.79,101.50
1994-08-03,,,,
1994-08-04,,75.94,101.07,101.04
1994-08-04,,,,
1994-08-05,,81.95,109.14,109.90
1994-08-05,,,,
1994-08-06,,,,
1994-08-07,,,,
1994-08-08,,82.10,108.62,109.52
1994-08-08,,,,
1994-08-09,,82.07,108.20,109.81
1994-08-09,,,,
1994-08-10,,82.41,108.11,109.48
1994-08-10,,,,
1994-08-11,,82.09,108.77,109.79
1994-08-11,,,,
1994-08-12,,83.28,108.80,108.52
1994-08-12,,,,
1994-08-13,,,,
1994-08-14,,,,
1994-08-15,,83.27,108.25,108.60
1994-08-15,,,,
1994-08-16,,83.23,108.17,108.82
1994-08-16,,,,
1994-08-17,,83.19,108.56,108.86
1994-08-17,,,,
1994-08-18,,83.38,108.87,108.58
1994-08-18,,,,
1994-08-19,,83.56,109.91,108.04
1994-08-19,,,,
1994-08-20,,,,
1994-08-21,,,,
1994-08-22,,83.28,109.88,107.72
1994-08-22,,,,
1994-08-23,,83.28,109.60,107.57
1994-08-23,,,,
1994-08-24,,83.00,109.48,108.03
1994-08-24,,,,
1994-08-25,,82.85,108.55,108.16
1994-08-25,,,,
1994-08-26,,82.99,108.92,108.03
1994-08-26,,,,
1994-08-27,,,,
1994-08-28,,,,
1994-08-29,,82.37,109.26,109.48
1994-08-29,,,,
1994-08-30,,82.06,109.75,109.72
1994-08-30,,,,
1994-08-31,,82.27,109.53,109.62
1994-08-31,,,,
1994-09-01,,82.37,109.43,109.54
1994-09-01,,,,
1994-09-02,,82.55,109.52,109.30
1994-09-02,,,,
1994-09-03,,,,
1994-09-04,,,,
1994-09-05,,82.93,109.32,108.43
1994-09-05,,,,
1994-09-06,,83.24,109.28,107.96
1994-09-06,,,,
1994-09-07,,83.58,109.27,108.08
1994-09-07,,,,
1994-09-08,,83.45,109.08,108.32
1994-09-08,,,,
1994-09-09,,83.37,109.15,108.66
1994-09-09,,,,
1994-09-10,,,,
1994-09-11,,,,
1994-09-12,,84.17,108.95,107.86
1994-09-12,,,,
1994-09-13,,83.75,108.81,107.83
1994-09-13,,,,
1994-09-14,,84.05,109.23,107.71
1994-09-14,,,,
1994-09-15,,84.20,108.81,108.03
1994-09-15,,,,
1994-09-16,,84.04,109.10,108.26
1994-09-16,,,,
1994-09-17,,,,
1994-09-18,,,,
1994-09-19,,84.12,109.47,107.97
1994-09-19,,,,
1994-09-20,,84.15,110.09,108.35
1994-09-20,,,,
1994-09-21,,84.08,110.32,108.00
1994-09-21,,,,
1994-09-22,,83.97,110.08,107.94
1994-09-22,,,,
1994-09-23,,84.03,110.20,107.94
1994-09-23,,,,
1994-09-24,,,,
1994-09-25,,,,
1994-09-26,,84.03,110.19,108.21
1994-09-26,,,,
1994-09-27,,84.21,109.82,108.08
1994-09-27,,,,
1994-09-28,,84.23,109.17,107.75
1994-09-28,,,,
1994-09-29,,83.98,109.50,107.97
1994-09-29,,,,
1994-09-30,,83.95,109.55,107.88
1994-09-30,,,,
1994-10-01,,,,
1994-10-02,,,,
1994-10-03,,83.68,108.56,108.31
1994-10-03,,,,
1994-10-04,,83.78,108.43,107.97
1994-10-04,,,,
1994-10-05,,84.13,108.25,107.81
1994-10-05,,,,
1994-10-06,,84.20,108.07,107.73
1994-10-06,,,,
1994-10-07,,84.31,107.53,107.55
1994-10-07,,,,
1994-10-08,,,,
1994-10-09,,,,
1994-10-10,,84.06,107.31,108.02
1994-10-10,,,,
1994-10-11,,84.91,108.54,109.03
1994-10-11,,,,
1994-10-12,,84.63,109.23,108.96
1994-10-12,,,,
1994-10-13,,84.85,108.88,108.78
1994-10-13,,,,
1994-10-14,,85.17,109.51,108.11
1994-10-14,,,,
1994-10-15,,,,
1994-10-16,,,,
1994-10-17,,85.60,109.52,107.17
1994-10-17,,,,
1994-10-18,,85.68,109.44,107.14
1994-10-18,,,,
1994-10-19,,86.10,109.95,106.98
1994-10-19,,,,
1994-10-20,,85.90,109.81,107.05
1994-10-20,,,,
1994-10-21,,86.10,110.11,106.64
1994-10-21,,,,
1994-10-22,,,,
1994-10-23,,,,
1994-10-24,,85.57,110.03,107.09
1994-10-24,,,,
1994-10-25,,85.91,110.08,106.55
1994-10-25,,,,
1994-10-26,,85.36,110.06,106.86
1994-10-26,,,,
1994-10-27,,85.52,110.35,106.71
1994-10-27,,,,
1994-10-28,,85.33,110.07,106.83
1994-10-28,,,,
1994-10-29,,,,
1994-10-30,,,,
1994-10-31,,85.26,110.35,107.49
1994-11-01,,85.50,110.63,106.92
1994-11-02,,85.73,110.72,106.86
1994-11-03,,85.20,110.53,107.62
1994-11-04,,84.97,110.42,108.07
1994-11-05,,,,
1994-11-06,,,,
1994-11-07,,84.99,110.93,107.77
1994-11-08,,85.21,111.06,107.76
1994-11-09,,84.95,110.65,108.37
1994-11-10,,84.70,111.02,108.44
1994-11-11,,84.75,111.00,108.44
1994-11-12,,,,
1994-11-13,,,,
1994-11-14,,84.38,110.97,109.14
1994-11-15,,,,
1994-11-16,,83.81,111.21,109.65
1994-11-17,,84.00,111.51,109.50
1994-11-18,,83.50,111.58,109.69
1994-11-19,,,,
1994-11-20,,,,
1994-11-21,,83.11,111.42,109.98
1994-11-22,,83.32,111.62,109.61
1994-11-23,,83.46,111.69,109.43
1994-11-24,,83.22,111.65,109.89
1994-11-25,,83.29,111.37,109.90
1994-11-26,,,,
1994-11-27,,,,
1994-11-28,,83.05,111.51,110.15
1994-11-29,,83.89,112.59,111.14
1994-11-30,,83.80,112.54,111.41
1994-12-01,,83.95,112.31,111.28
1994-12-02,,83.85,111.83,111.64
1994-12-03,,,,
1994-12-04,,,,
1994-12-05,,84.01,111.16,111.73
1994-12-06,,84.14,111.08,111.50
1994-12-07,,84.06,111.45,111.31
1994-12-08,,,,
1994-12-09,,83.50,111.49,111.82
1994-12-10,,,,
1994-12-11,,,,
1994-12-12,,83.54,111.60,111.78
1994-12-13,,83.76,111.24,111.63
1994-12-14,,83.95,111.21,111.60
1994-12-15,,84.02,111.33,111.59
1994-12-16,,83.90,111.18,111.49
1994-12-17,,,,
1994-12-18,,,,
1994-12-19,,83.70,111.38,111.75
1994-12-20,,83.84,111.35,111.63
1994-12-21,,83.94,111.35,111.57
1994-12-22,,84.04,111.52,111.94
1994-12-23,,84.14,111.69,111.86
1994-12-24,,,,
1994-12-25,,,,
1994-12-26,,,,
1994-12-27,,84.06,111.50,111.98
1994-12-28,,84.06,111.56,112.01
1994-12-29,,84.34,111.44,111.16
1994-12-30,,84.46,111.05,110.69
1995-01-02,,84.54,111.05,110.75
1995-01-03,,85.43,112.31,112.53
1995-01-04,,85.57,111.29,112.61
1995-01-05,,85.92,111.14,112.42
1995-01-06,,86.08,111.01,112.21
1995-01-09,,86.07,111.62,112.67
1995-01-10,,86.83,111.48,111.85
1995-01-11,,86.91,111.89,111.85
1995-01-12,,86.69,112.24,111.99
1995-01-13,,87.00,113.24,111.60
1995-01-16,,86.58,113.23,111.75
1995-01-17,,86.79,113.02,111.53
1995-01-18,,86.98,112.46,111.45
1995-01-19,,86.38,112.10,111.77
1995-01-20,,87.09,111.78,110.91
1995-01-23,,87.25,110.69,110.77
1995-01-24,,87.22,111.16,110.66
1995-01-25,,87.32,111.12,110.46
1995-01-26,,86.90,111.54,110.99
1995-01-27,,87.04,111.44,110.87
1995-01-30,,86.98,112.15,110.87
1995-01-31,,87.15,112.13,110.64
1995-02-01,,86.55,112.01,111.39
1995-02-02,,86.58,111.50,111.22
1995-02-03,,86.60,111.74,111.23
1995-02-06,,86.35,112.37,111.77
1995-02-07,,86.20,112.60,111.85
1995-02-08,,86.27,112.85,111.95
1995-02-09,,86.33,112.93,111.74
1995-02-10,,86.41,112.91,111.70
1995-02-13,,86.85,112.74,111.25
1995-02-14,,88.31,114.84,113.62
1995-02-15,,88.69,114.62,113.08
1995-02-16,,88.78,115.27,112.72
1995-02-17,,89.28,114.98,111.85
1995-02-20,,89.32,114.79,111.52
1995-02-21,,89.53,114.83,111.65
1995-02-22,,89.46,115.04,111.92
1995-02-23,,89.06,115.18,111.68
1995-02-24,,89.23,114.88,111.58
1995-02-27,,90.11,115.18,111.47
1995-02-28,,90.04,115.41,111.74
1995-03-01,,90.10,115.54,111.66
1995-03-02,,89.88,115.39,111.54
1995-03-03,,90.39,116.73,110.95
1995-03-06,,92.58,116.92,108.86
1995-03-07,,93.15,118.56,109.00
1995-03-08,,94.68,120.34,107.84
1995-03-09,,93.50,119.65,109.16
1995-03-10,,93.22,120.08,109.63
1995-03-13,,102.30,133.14,120.03
1995-03-14,,102.08,131.41,119.96
1995-03-16,,103.41,132.96,119.28
1995-03-17,,103.47,133.41,119.27
1995-03-20,,103.47,134.59,120.39
1995-03-21,,103.41,135.04,119.96
1995-03-22,,102.97,135.94,120.92
1995-03-23,,103.90,136.44,120.60
1995-03-24,,103.64,136.41,120.67
1995-03-27,,103.56,135.32,121.07
1995-03-28,,104.32,135.22,120.40
1995-03-29,,105.22,135.54,119.36
1995-03-30,,105.23,135.66,119.65
1995-03-31,,105.11,137.37,119.72
1995-04-03,,105.69,137.64,119.43
1995-04-04,,106.11,138.63,119.75
1995-04-05,,106.16,138.95,119.22
1995-04-06,,106.05,139.83,119.47
1995-04-07,,105.19,141.58,119.28
1995-04-10,,104.77,145.29,120.30
1995-04-11,,104.71,144.65,121.36
1995-04-12,,104.82,144.12,120.96
1995-04-13,,104.58,144.94,120.95
1995-04-14,,104.98,143.90,120.52
1995-04-18,,106.07,146.66,119.38
1995-04-19,,106.53,147.51,119.26
1995-04-20,,106.31,146.31,120.34
1995-04-21,,105.63,145.06,121.05
1995-04-24,,106.37,144.57,119.99
1995-04-25,,105.98,145.41,120.34
1995-04-26,,105.87,145.39,121.17
1995-04-27,,106.56,144.52,120.60
1995-04-28,,106.46,143.93,121.10
1995-05-02,,106.69,145.32,121.49
1995-05-03,,107.00,145.66,121.10
1995-05-04,,106.92,144.69,121.35
1995-05-05,,106.96,144.96,121.40
1995-05-08,,107.40,145.33,120.99
1995-05-09,,107.33,145.68,121.28
1995-05-10,,106.71,146.33,121.60
1995-05-11,,105.02,145.40,123.24
1995-05-12,,104.03,144.47,125.56
1995-05-15,,103.91,144.07,125.31
1995-05-16,,103.88,144.41,125.61
1995-05-17,,104.37,144.25,125.14
1995-05-18,,104.49,144.72,125.99
1995-05-19,,104.81,145.09,125.85
1995-05-22,,104.68,144.47,126.25
1995-05-23,,105.37,144.54,126.17
1995-05-24,,105.59,145.45,126.99
1995-05-25,,105.97,146.08,125.95
1995-05-26,,108.03,148.04,123.32
1995-05-29,,107.71,148.19,123.44
1995-05-30,,107.88,148.63,123.69
1995-05-31,,107.92,149.00,123.52
1995-06-01,,106.42,147.28,126.22
1995-06-02,,107.48,147.75,124.94
1995-06-06,,107.49,147.34,125.21
1995-06-07,,107.71,147.83,125.18
1995-06-08,,107.62,148.12,125.84
1995-06-09,,108.15,147.98,125.22
1995-06-12,,108.15,148.48,125.29
1995-06-13,,108.60,149.21,125.01
1995-06-14,,108.00,148.72,125.71
1995-06-15,,107.96,148.47,125.80
1995-06-16,,107.96,148.89,125.74
1995-06-19,,108.43,148.38,125.47
1995-06-20,,108.33,148.26,125.37
1995-06-21,,108.46,148.82,125.34
1995-06-22,,109.28,148.66,124.99
1995-06-23,,108.69,148.76,125.63
1995-06-26,,109.22,148.95,125.37
1995-06-27,,109.71,149.42,125.51
1995-06-28,,109.51,148.90,125.88
1995-06-29,,108.83,148.21,126.48
1995-06-30,,109.24,148.31,125.84
1995-07-03,,109.44,148.32,125.66
1995-07-04,,109.40,148.29,125.56
1995-07-05,,109.37,148.04,125.83
1995-07-06,,109.62,147.69,125.86
1995-07-07,,109.47,146.36,126.03
1995-07-10,,109.03,144.87,126.49
1995-07-11,,109.01,145.41,126.67
1995-07-12,,108.61,145.12,127.02
1995-07-13,,108.54,144.25,127.26
1995-07-14,,108.73,144.51,126.37
1995-07-17,,108.41,142.71,126.73
1995-07-18,,108.84,143.27,126.58
1995-07-19,,109.19,144.00,126.26
1995-07-20,,109.61,143.80,126.16
1995-07-21,,109.57,142.88,126.56
1995-07-24,,109.62,144.15,126.39
1995-07-25,,109.93,144.60,126.45
1995-07-26,,109.49,143.97,126.82
1995-07-27,,109.93,144.04,126.48
1995-07-28,,109.87,143.02,126.49
1995-07-31,,109.96,143.27,126.22
1995-08-01,,109.96,143.23,126.57
1995-08-02,,110.29,140.86,126.70
1995-08-03,,110.34,140.53,127.18
1995-08-04,,110.50,139.89,127.43
1995-08-07,,110.35,139.98,127.45
1995-08-08,,109.83,140.26,128.27
1995-08-09,,109.90,140.09,128.27
1995-08-10,,110.07,139.30,128.48
1995-08-11,,109.00,138.04,129.34
1995-08-14,,108.56,138.82,129.67
1995-08-15,,108.34,136.95,130.50
1995-08-16,,107.41,135.02,131.98
1995-08-17,,107.42,135.13,132.78
1995-08-18,,108.14,136.05,132.39
1995-08-21,,108.58,136.99,132.54
1995-08-22,,108.13,137.49,133.02
1995-08-23,,108.31,137.86,133.17
1995-08-24,,108.40,137.52,133.06
1995-08-25,,109.09,137.40,132.80
1995-08-28,,109.66,137.59,132.66
1995-08-29,,109.71,136.20,132.75
1995-08-30,,109.58,134.74,133.16
1995-08-31,,110.32,136.38,132.77
1995-09-01,,110.59,136.36,133.09
1995-09-04,,110.96,136.30,132.66
1995-09-05,,110.72,135.92,133.13
1995-09-06,,110.19,135.20,133.71
1995-09-07,,110.24,135.84,133.92
1995-09-08,,109.98,134.49,134.50
1995-09-11,,110.89,134.47,133.47
1995-09-12,,111.05,133.00,134.13
1995-09-13,,110.88,131.68,134.68
1995-09-14,,111.14,131.32,134.87
1995-09-15,,111.24,130.21,135.16
1995-09-18,,111.72,130.34,134.97
1995-09-19,,111.75,129.41,134.97
1995-09-20,,112.24,130.08,134.89
1995-09-21,,114.85,132.63,133.23
1995-09-22,,115.23,133.54,132.34
1995-09-25,,115.90,133.42,132.65
1995-09-26,,114.47,132.14,133.07
1995-09-27,,114.65,132.46,132.99
1995-09-28,,115.60,132.99,132.33
1995-09-29,,116.17,134.59,132.50
1995-10-02,,115.23,132.97,133.30
1995-10-03,,115.32,132.52,133.21
1995-10-04,,115.84,132.51,133.74
1995-10-05,,116.54,133.01,134.14
1995-10-06,,117.20,133.85,133.88
1995-10-09,,117.10,133.65,133.61
1995-10-10,,116.11,132.77,134.06
1995-10-11,,116.62,132.82,134.19
1995-10-12,,116.10,133.81,134.09
1995-10-13,,116.12,133.30,134.21
1995-10-16,,116.48,133.34,134.01
1995-10-17,,116.46,133.59,134.32
1995-10-18,,116.91,133.75,133.84
1995-10-19,,116.13,133.14,134.14
1995-10-20,,116.44,133.26,133.99
1995-10-24,,118.01,132.92,133.00
1995-10-25,,117.47,132.40,133.45
1995-10-26,,118.00,131.94,133.76
1995-10-27,,118.36,131.75,133.42
1995-10-30,,117.91,132.09,134.55
1995-10-31,,118.01,131.84,134.61
1995-11-01,,118.42,131.13,134.57
1995-11-02,,118.08,130.48,135.35
1995-11-03,,118.29,130.48,135.62
1995-11-06,,119.26,131.31,135.22
1995-11-07,,118.68,130.91,135.28
1995-11-08,,118.71,131.88,135.16
1995-11-09,,118.33,132.80,135.66
1995-11-10,,119.15,135.16,135.36
1995-11-13,,119.52,134.83,135.50
1995-11-14,,118.79,133.21,135.85
1995-11-15,,119.21,133.60,135.03
1995-11-16,,118.99,133.51,135.42
1995-11-17,,119.22,132.90,135.31
1995-11-20,,118.96,133.20,136.06
1995-11-21,,119.30,133.46,135.74
1995-11-22,,119.44,133.68,135.62
1995-11-23,,119.40,135.02,135.97
1995-11-24,,119.28,134.22,135.70
1995-11-27,,119.06,134.57,136.32
1995-11-28,,118.30,135.35,136.88
1995-11-29,,118.02,134.90,137.19
1995-11-30,,118.35,135.47,137.58
1995-12-01,,117.38,136.03,138.21
1995-12-04,,118.18,136.63,137.86
1995-12-05,,118.31,135.93,137.83
1995-12-06,,118.08,135.91,137.81
1995-12-07,,118.52,136.77,138.32
1995-12-08,,118.43,136.72,138.65
1995-12-11,,119.11,137.60,138.96
1995-12-12,,118.77,136.96,139.11
1995-12-13,,118.82,137.58,139.74
1995-12-14,,119.06,137.64,139.98
1995-12-15,,119.57,136.64,139.21
1995-12-18,,120.29,136.53,138.99
1995-12-19,,120.54,136.66,138.85
1995-12-20,,120.32,136.76,139.51
1995-12-21,,120.56,136.92,139.45
1995-12-22,,120.30,136.39,139.81
1995-12-27,,120.80,135.76,139.43
1995-12-28,,121.04,136.01,139.55
1995-12-29,,121.19,135.39,139.47
1996-01-02,,121.11,134.44,139.58
1996-01-03,,120.74,133.81,139.70
1996-01-04,,120.33,132.60,140.25
1996-01-05,,120.07,133.21,139.94
1996-01-08,,120.07,132.20,139.30
1996-01-09,,119.41,132.64,139.59
1996-01-10,,119.69,132.80,139.21
1996-01-11,,120.36,133.22,139.22
1996-01-12,,120.47,133.15,140.21
1996-01-15,,120.64,133.40,140.42
1996-01-16,,120.48,133.53,141.38
1996-01-17,,120.03,134.27,141.83
1996-01-18,,119.95,135.25,142.36
1996-01-19,,120.11,135.73,143.13
1996-01-22,,120.30,135.53,143.57
1996-01-23,,121.00,135.79,143.39
1996-01-24,,120.80,135.13,144.16
1996-01-25,,121.44,134.91,144.16
1996-01-26,,120.85,136.13,145.06
1996-01-29,,119.88,136.44,145.47
1996-01-30,,120.08,135.51,145.00
1996-01-31,,119.55,135.68,145.31
1996-02-01,,119.44,135.52,145.26
1996-02-02,,119.16,136.04,145.05
1996-02-05,,119.68,137.17,144.59
1996-02-06,,120.52,137.07,144.23
1996-02-07,,119.98,136.46,144.57
1996-02-08,,119.77,135.71,145.02
1996-02-09,,120.01,135.64,144.77
1996-02-12,,120.28,135.30,144.49
1996-02-13,,120.25,135.49,144.80
1996-02-14,,120.48,135.49,144.61
1996-02-15,,121.22,136.91,144.65
1996-02-16,,120.79,136.78,144.69
1996-02-19,,122.01,136.91,143.74
1996-02-20,,121.79,136.13,143.90
1996-02-21,,121.29,136.09,143.91
1996-02-22,,121.62,136.76,144.10
1996-02-23,,121.76,137.10,144.24
1996-02-26,,122.48,137.81,143.61
1996-02-27,,121.83,138.27,143.80
1996-02-28,,121.36,137.79,143.77
1996-02-29,,120.73,138.06,144.62
1996-03-01,,120.55,137.73,145.43
1996-03-04,,120.98,137.96,145.09
1996-03-05,,120.71,138.28,145.24
1996-03-06,,120.66,137.80,145.10
1996-03-07,,121.13,138.41,145.90
1996-03-08,,121.10,137.88,145.62
1996-03-11,,121.59,138.82,146.09
1996-03-12,,121.51,138.16,146.19
1996-03-13,,122.73,138.59,145.98
1996-03-14,,122.81,138.53,145.91
1996-03-18,,122.87,137.83,145.82
1996-03-19,,122.54,137.65,146.20
1996-03-20,,122.60,137.34,145.97
1996-03-21,,122.45,137.19,146.31
1996-03-22,,122.63,137.24,146.65
1996-03-25,,122.81,137.67,146.30
1996-03-26,,122.83,137.84,146.33
1996-03-27,,122.76,137.82,146.88
1996-03-28,,122.66,137.95,147.11
1996-03-29,,123.37,137.87,146.72
1996-04-01,,123.14,136.68,147.04
1996-04-02,,123.28,137.04,146.91
1996-04-03,,123.22,137.37,147.08
1996-04-04,,122.89,137.43,147.17
1996-04-05,,123.23,137.06,147.11
1996-04-09,,122.99,136.28,147.35
1996-04-10,,121.96,136.56,148.21
1996-04-11,,121.68,136.57,148.56
1996-04-12,,121.86,136.86,148.49
1996-04-15,,120.86,137.21,148.91
1996-04-16,,121.38,137.65,149.02
1996-04-17,,121.24,137.60,149.02
1996-04-18,,121.50,138.08,149.08
1996-04-19,,121.96,139.25,148.76
1996-04-22,,121.55,140.05,149.57
1996-04-23,,121.69,140.09,149.59
1996-04-24,,121.51,140.32,149.76
1996-04-25,,121.72,140.57,150.28
1996-04-26,,121.91,141.30,150.72
1996-04-29,,121.91,143.15,150.21
1996-04-30,,121.75,144.53,150.89
1996-05-02,,121.34,143.68,151.28
1996-05-03,,121.50,144.76,151.10
1996-05-06,,121.58,143.87,150.89
1996-05-07,,121.40,143.85,150.96
1996-05-08,,121.52,143.44,151.09
1996-05-09,,122.29,144.03,150.91
1996-05-10,,122.00,143.97,150.90
1996-05-13,,121.33,144.25,151.78
1996-05-14,,121.45,144.24,151.87
1996-05-15,,121.76,142.98,151.89
1996-05-16,,121.09,142.53,152.22
1996-05-17,,121.03,142.63,151.94
1996-05-20,,120.46,141.87,152.28
1996-05-21,,120.72,142.37,152.39
1996-05-22,,120.23,142.74,152.63
1996-05-23,,120.60,142.99,152.81
1996-05-24,,120.79,142.10,152.66
1996-05-28,,120.38,140.85,153.00
1996-05-29,,120.22,140.71,153.02
1996-05-30,,121.44,141.95,152.35
1996-05-31,,121.04,140.84,152.54
1996-06-03,,121.82,140.92,151.84
1996-06-04,,121.16,139.86,152.03
1996-06-05,,121.13,139.97,152.37
1996-06-06,,121.40,139.70,152.47
1996-06-07,,121.02,140.25,152.52
1996-06-10,,120.80,140.08,153.04
1996-06-11,,121.06,139.98,153.05
1996-06-12,,120.79,139.91,153.13
1996-06-13,,121.32,140.38,153.23
1996-06-14,,122.39,141.31,152.70
1996-06-17,,121.79,139.90,152.36
1996-06-18,,121.99,140.63,152.10
1996-06-19,,122.09,140.85,152.24
1996-06-20,,121.84,141.64,152.83
1996-06-21,,121.68,140.53,153.01
1996-06-24,,121.36,140.91,153.52
1996-06-25,,121.44,140.72,153.48
1996-06-26,,121.75,140.04,153.34
1996-06-27,,122.00,140.45,153.51
1996-06-28,,122.20,139.31,153.05
1996-07-01,,122.47,139.77,153.20
1996-07-02,,122.50,139.50,153.41
1996-07-03,,122.46,138.82,153.58
1996-07-04,,122.19,138.94,153.26
1996-07-05,,122.04,138.94,153.67
1996-07-08,,121.82,138.77,153.92
1996-07-09,,122.02,139.19,153.86
1996-07-10,,121.82,139.80,153.92
1996-07-11,,122.21,139.62,154.14
1996-07-12,,122.65,139.65,153.87
1996-07-15,,122.37,139.33,154.14
1996-07-16,,123.49,139.94,153.44
1996-07-17,,124.63,139.33,152.33
1996-07-18,,125.17,140.90,152.65
1996-07-19,,125.08,140.72,152.68
1996-07-22,,125.41,141.31,152.69
1996-07-23,,126.53,141.54,152.34
1996-07-24,,126.04,141.51,152.63
1996-07-25,,126.11,141.52,152.84
1996-07-26,,126.51,140.44,152.43
1996-07-29,,126.33,140.84,152.81
1996-07-30,,126.83,141.50,152.62
1996-07-31,,128.03,142.28,151.97
1996-08-01,,126.93,142.20,152.48
1996-08-02,,126.94,143.25,153.03
1996-08-05,,127.75,143.02,152.89
1996-08-06,,127.17,143.45,153.56
1996-08-07,,127.21,142.95,153.61
1996-08-08,,126.89,142.49,154.06
1996-08-09,,127.42,142.05,153.48
1996-08-12,,127.79,142.36,153.35
1996-08-13,,127.83,142.74,153.59
1996-08-14,,127.86,143.03,154.23
1996-08-15,,127.51,142.92,154.43
1996-08-16,,127.84,143.22,154.46
1996-08-21,,128.41,142.47,154.29
1996-08-22,,128.71,142.79,154.57
1996-08-23,,128.23,142.81,154.82
1996-08-26,,129.39,142.95,154.17
1996-08-27,,129.39,142.93,153.96
1996-08-28,,129.15,142.39,154.42
1996-08-29,,129.39,142.63,154.47
1996-08-30,,128.90,142.60,154.65
1996-09-02,,128.29,141.83,154.71
1996-09-03,,128.15,141.90,155.03
1996-09-04,,128.30,142.19,154.92
1996-09-05,,128.50,142.15,154.94
1996-09-06,,128.63,142.13,155.19
1996-09-09,,128.01,142.83,155.66
1996-09-10,,127.42,142.96,156.41
1996-09-11,,126.88,142.36,157.05
1996-09-12,,127.34,142.85,157.04
1996-09-13,,127.06,142.80,157.29
1996-09-16,,126.67,142.30,157.23
1996-09-17,,126.67,142.71,157.20
1996-09-18,,126.35,142.78,157.39
1996-09-19,,126.76,143.87,157.32
1996-09-20,,126.95,143.52,157.58
1996-09-23,,126.94,143.25,157.40
1996-09-24,,127.29,143.15,157.18
1996-09-25,,127.39,142.64,156.73
1996-09-26,,126.61,142.31,157.42
1996-09-27,,125.98,142.78,158.02
1996-09-30,,126.09,142.13,158.35
1996-10-01,,126.35,142.45,158.28
1996-10-02,,126.59,141.74,158.30
1996-10-03,,126.51,142.72,158.91
1996-10-04,,126.37,142.47,158.82
1996-10-07,,126.49,142.42,158.84
1996-10-08,,127.08,142.61,158.47
1996-10-09,,126.58,142.43,158.68
1996-10-10,,127.02,142.86,159.16
1996-10-11,,126.72,142.57,158.88
1996-10-14,,126.70,142.31,158.92
1996-10-15,,125.92,141.93,159.19
1996-10-16,,125.92,142.31,159.56
1996-10-17,,125.92,142.48,159.80
1996-10-18,,126.02,142.23,159.91
1996-10-21,,125.79,141.85,159.96
1996-10-22,,126.39,141.66,159.54
1996-10-24,,126.90,141.05,158.93
1996-10-25,,126.10,140.51,159.24
1996-10-28,,125.92,139.33,159.16
1996-10-29,,126.52,139.30,158.59
1996-10-30,,126.50,138.83,158.79
1996-10-31,,126.33,139.69,158.66
1996-11-01,,125.19,139.87,159.10
1996-11-04,,125.27,140.49,158.97
1996-11-05,,125.09,139.44,158.93
1996-11-06,,124.61,139.93,159.56
1996-11-07,,125.62,142.25,159.21
1996-11-08,,125.15,142.18,159.23
1996-11-11,,125.64,142.59,158.93
1996-11-12,,126.13,142.19,158.36
1996-11-13,,125.34,142.87,159.14
1996-11-14,,125.25,142.40,159.08
1996-11-15,,125.12,143.08,159.15
1996-11-18,,124.69,142.84,159.10
1996-11-19,,125.20,142.48,158.95
1996-11-20,,125.25,142.75,158.72
1996-11-21,,125.46,142.08,158.67
1996-11-22,,125.37,142.68,158.97
1996-11-25,,125.05,141.95,159.65
1996-11-26,,124.35,142.80,160.51
1996-11-27,,124.44,141.88,160.62
1996-11-28,,124.40,141.97,161.31
1996-11-29,,124.24,142.11,161.45
1996-12-02,,123.49,142.31,161.78
1996-12-03,,123.14,143.27,163.37
1996-12-04,,123.69,144.24,163.28
1996-12-05,,123.97,145.23,163.64
1996-12-06,,124.62,144.91,162.44
1996-12-09,,123.50,144.08,163.10
1996-12-10,,123.22,144.31,163.49
1996-12-11,,123.61,144.49,162.86
1996-12-12,,124.05,144.20,163.24
1996-12-13,,124.25,144.30,163.20
1996-12-16,,123.39,143.93,163.88
1996-12-17,,123.90,143.74,163.55
1996-12-18,,123.65,144.47,164.09
1996-12-19,,123.28,144.35,164.67
1996-12-20,,123.43,144.25,164.92
1996-12-23,,123.02,144.41,164.74
1996-12-27,,122.38,143.18,164.84
1996-12-30,,122.09,142.28,165.13
