#datum;d_ta;d_tx;d_tn;d_rs;d_rf;d_ss;d_ssr
1916-11-06;10.8;15.4;7.5;0.0;;;
1916-11-07;9.7;15.3;7.8;0.0;;;
1916-11-08;10.6;16.6;5.2;0.0;;;
1916-11-09;11.5;17.0;7.2;0.0;;;
1916-11-10;10.6;16.2;6.5;0.0;;;
1916-11-11;10.6;15.3;7.0;0.0;;;
1916-11-12;7.9;9.8;4.3;0.0;1;;
1916-11-13;8.8;11.7;5.4;2.6;1;;
1916-11-14;7.6;10.6;5.6;0.0;;;
1916-11-15;4.0;6.6;3.0;0.0;4;;
1916-11-16;1.2;3.6;-0.4;0.8;4;;
1916-11-17;-0.7;2.3;-2.0;0.0;;;
1916-11-18;-0.8;1.6;-5.6;9.4;4;;
1916-11-19;8.1;10.5;-0.1;3.9;1;;
1916-11-20;10.1;14.5;4.6;0.0;;;
1916-11-21;11.4;15.5;9.4;0.0;1;;
1916-11-22;7.5;10.6;4.5;3.1;1;;
1916-11-23;6.0;8.2;3.9;0.0;;;
1916-11-24;6.1;8.4;3.0;0.0;;;
1916-11-25;7.8;9.7;3.2;0.0;;;
1916-11-26;9.1;11.5;5.4;1.1;1;;
1916-11-27;10.4;13.8;8.2;0.0;;;
1916-11-28;7.3;10.6;6.5;10.8;1;;
1916-11-29;6.1;9.0;4.7;2.0;1;;
1916-11-30;7.5;8.5;5.4;0.0;1;;
1916-12-01;6.6;8.8;4.2;0.0;;;
1916-12-02;5.8;8.7;1.8;0.0;;;
1916-12-03;6.2;8.2;4.3;0.4;1;;
1916-12-04;5.3;6.8;4.4;2.0;1;;
1916-12-05;6.0;10.4;2.3;0.0;;;
1916-12-06;6.6;10.0;2.2;0.0;;;
1916-12-07;6.5;10.3;3.3;0.0;1;;
1916-12-08;6.5;9.7;3.2;8.0;1;;
1916-12-09;5.3;7.1;3.2;9.4;1;;
1916-12-10;4.8;8.4;2.8;0.0;;;
1916-12-11;6.7;9.3;3.0;4.0;1;;
1916-12-12;5.9;9.5;3.3;0.4;1;;
1916-12-13;6.9;10.3;2.2;0.0;;;
1916-12-14;8.1;11.4;4.8;0.0;;;
1916-12-15;6.8;11.2;5.2;1.4;1;;
1916-12-16;6.1;9.2;4.2;0.4;1;;
1916-12-17;4.3;6.5;0.3;4.2;1;;
1916-12-18;3.3;5.7;1.1;3.0;1;;
1916-12-19;2.1;5.0;-0.6;9.5;1;;
1916-12-20;1.0;4.8;-1.2;0.0;;;
1916-12-21;1.0;3.3;-1.5;0.0;;;
1916-12-22;1.4;5.7;-1.5;0.0;;;
1916-12-23;5.2;9.0;0.2;0.8;1;;
1916-12-24;6.2;9.4;3.6;0.7;1;;
1916-12-25;2.7;6.7;-2.1;0.4;1;;
1916-12-26;6.5;9.7;2.0;0.0;1;;
1916-12-27;6.5;11.7;3.4;2.5;1;;
1916-12-28;1.9;5.6;0.3;0.0;;;
1916-12-29;1.5;4.1;-2.6;0.0;1;;
1916-12-30;7.3;9.2;1.0;2.8;7;;
1916-12-31;7.0;9.8;5.5;1.3;1;;
1917-01-01;6.2;9.0;5.0;0.0;;;
1917-01-02;6.5;9.3;2.4;5.4;9;;
1917-01-03;7.4;9.6;6.0;6.8;1;;
1917-01-04;7.1;10.7;4.4;0.0;;;
1917-01-05;4.9;7.7;2.2;1.1;1;;
1917-01-06;1.9;5.4;-0.3;0.4;4;;
1917-01-07;-2.2;0.6;-2.9;13.3;4;;
1917-01-08;-5.3;-0.4;-8.0;0.0;;;
1917-01-09;-2.8;-1.3;-6.4;0.0;;;
1917-01-10;2.0;4.3;-3.1;0.0;;;
1917-01-11;2.2;5.2;-1.4;4.8;1;;
1917-01-12;3.5;5.2;0.3;25.3;4;;
1917-01-13;1.9;5.0;0.3;5.0;4;;
1917-01-14;3.5;5.6;-0.8;0.9;1;;
1917-01-15;7.3;10.0;2.2;0.0;;;
1917-01-16;8.6;12.6;3.4;0.0;1;;
1917-01-17;9.3;13.4;7.4;0.0;;;
1917-01-18;7.9;12.2;4.3;4.9;1;;
1917-01-19;5.6;9.2;4.2;4.8;1;;
1917-01-20;1.3;6.7;-0.7;5.8;4;;
1917-01-21;-2.4;1.0;-4.1;0.6;1;;
1917-01-22;-5.4;-1.2;-7.0;0.0;;;
1917-01-23;-6.7;-4.5;-8.6;0.0;;;
1917-01-24;-3.8;-1.2;-7.8;5.2;4;;
1917-01-25;-2.9;-0.6;-4.4;1.8;4;;
1917-01-26;-2.8;-0.8;-4.8;4.6;4;;
1917-01-27;-6.9;-1.8;-7.7;4.2;4;;
1917-01-28;-7.4;-5.1;-9.9;6.4;4;;
1917-01-29;-5.0;-2.6;-8.0;3.8;4;;
1917-01-30;-4.4;-2.0;-5.6;5.4;4;;
1917-01-31;-4.0;-2.2;-5.8;0.8;4;;
1917-02-01;-2.7;-1.0;-4.8;6.2;4;;
1917-02-02;-3.6;-0.8;-4.6;0.0;;;
1917-02-03;-6.5;-1.6;-11.8;0.4;4;;
1917-02-04;-6.2;-1.6;-9.0;5.2;4;;
1917-02-05;-9.4;-4.6;-21.8;0.0;;;
1917-02-06;-2.3;-0.6;-6.0;0.4;4;;
1917-02-07;-4.1;0.2;-8.1;4.3;4;;
1917-02-08;-10.5;-5.6;-13.5;0.0;;;
1917-02-09;-14.5;-9.9;-19.3;0.0;;;
1917-02-10;-13.8;-8.6;-20.6;0.0;;;
1917-02-11;-15.0;-10.6;-20.6;0.0;;;
1917-02-12;-10.5;-5.8;-18.4;0.0;;;
1917-02-13;-6.7;-2.8;-13.3;0.0;4;;
1917-02-14;-6.5;-1.8;-10.3;0.0;;;
1917-02-15;-6.5;-0.4;-10.8;0.0;;;
1917-02-16;-10.3;-4.8;-16.4;0.0;;;
1917-02-17;-10.0;-4.7;-16.8;0.0;;;
1917-02-18;-4.9;0.2;-16.8;0.0;;;
1917-02-19;-1.3;1.2;-4.7;0.9;4;;
1917-02-20;0.2;2.0;-1.8;0.0;4;;
1917-02-21;0.4;2.0;-0.8;0.0;;;
1917-02-22;0.7;2.4;-0.8;0.0;;;
1917-02-23;-3.7;0.6;-5.8;0.0;;;
1917-02-24;-6.3;-0.8;-10.8;0.0;;;
1917-02-25;-2.7;2.0;-8.6;0.0;;;
1917-02-26;-1.2;4.0;-3.8;0.0;;;
1917-02-27;-0.6;3.4;-6.8;0.0;;;
1917-02-28;0.2;3.6;-2.8;0.0;;;
1917-03-01;-1.6;0.1;-5.8;0.0;;;
1917-03-02;-0.8;1.6;-4.9;0.4;4;;
1917-03-03;-0.6;1.5;-3.3;0.0;;;
1917-03-04;-1.2;1.5;-2.6;1.4;4;;
1917-03-05;-1.7;1.4;-3.3;1.8;4;;
1917-03-06;1.4;3.0;-2.1;8.3;1;;
1917-03-07;3.2;5.2;-0.4;0.0;;;
1917-03-08;6.5;10.4;3.2;1.5;1;;
1917-03-09;1.6;5.8;0.0;0.0;;;
1917-03-10;1.3;4.8;-1.6;0.0;4;;
1917-03-11;3.2;8.2;-0.8;0.0;;;
1917-03-12;6.2;10.3;0.3;0.0;;;
1917-03-13;7.3;10.4;4.0;0.0;;;
1917-03-14;7.2;8.6;5.0;0.8;1;;
1917-03-15;7.1;10.2;5.0;1.6;4;;
1917-03-16;-0.5;6.6;-2.6;0.0;;;
1917-03-17;1.6;4.7;-4.4;0.8;1;;
1917-03-18;7.6;10.9;0.4;0.0;;;
1917-03-19;8.1;11.8;4.2;0.0;;;
1917-03-20;9.4;16.4;0.2;1.8;1;;
1917-03-21;7.0;11.0;4.2;7.0;1;;
1917-03-22;4.7;7.4;2.5;7.0;1;;
1917-03-23;6.9;10.6;1.4;2.2;1;;
1917-03-24;9.4;14.0;4.2;3.4;1;;
1917-03-25;6.2;10.8;4.2;6.2;1;;
1917-03-26;8.9;13.8;1.5;0.0;;;
1917-03-27;9.7;14.4;5.6;0.0;1;;
1917-03-28;5.4;10.0;1.4;0.0;;;
1917-03-29;4.5;8.4;-0.1;0.0;;;
1917-03-30;8.4;14.8;0.3;0.0;;;
1917-03-31;12.3;17.8;7.2;0.0;;;
1917-04-01;12.8;20.2;5.7;0.0;;;
1917-04-02;13.3;19.2;6.4;0.0;;;
1917-04-03;13.1;18.6;5.8;0.0;1;;
1917-04-04;12.2;18.8;9.6;1.9;1;;
1917-04-05;13.6;19.2;5.0;0.0;;;
1917-04-06;17.6;22.1;12.6;1.2;1;;
1917-04-07;8.6;17.6;7.4;0.0;1;;
1917-04-08;10.0;13.2;4.2;1.2;1;;
1917-04-09;10.3;14.2;6.6;1.0;1;;
1917-04-10;8.9;14.2;3.4;0.0;;;
1917-04-11;10.0;13.2;5.4;0.0;;;
1917-04-12;14.0;18.4;8.2;0.0;;;
1917-04-13;13.9;21.0;7.6;0.0;;;
1917-04-14;15.0;20.0;9.0;1.1;1;;
1917-04-15;17.9;25.0;10.7;0.0;;;
1917-04-16;12.8;19.8;9.6;0.0;;;
1917-04-17;8.1;12.8;4.8;0.0;;;
1917-04-18;5.3;10.2;3.2;4.2;1;;
1917-04-19;3.4;6.6;1.4;1.5;1;;
1917-04-20;4.7;8.6;1.4;0.5;1;;
1917-04-21;6.1;9.6;3.7;0.0;;;
1917-04-22;6.2;11.7;3.2;10.0;1;;
1917-04-23;5.5;7.4;2.6;4.2;1;;
1917-04-24;7.6;11.1;3.2;1.5;1;;
1917-04-25;8.4;12.0;4.4;0.9;1;;
1917-04-26;6.6;10.3;4.0;0.0;;;
1917-04-27;7.6;13.6;2.1;0.0;;;
1917-04-28;8.4;12.6;3.2;0.5;1;;
1917-04-29;11.7;15.6;6.2;0.0;;;
1917-04-30;15.6;23.6;7.2;0.0;;;
1917-05-01;17.2;25.1;11.5;0.0;;;
1917-05-02;14.5;20.4;9.2;0.0;;;
1917-05-03;15.7;23.4;8.2;0.0;;;
1917-05-04;12.5;18.4;8.2;0.0;;;
1917-05-05;15.8;23.4;6.8;0.0;;;
1917-05-06;18.3;26.2;9.2;0.0;1;;
1917-05-07;10.2;19.4;6.2;0.0;1;;
1917-05-08;12.9;18.6;6.2;5.3;1;;
1917-05-09;15.9;23.4;9.9;0.5;1;;
1917-05-10;16.5;24.8;11.5;0.0;;;
1917-05-11;18.0;23.4;11.4;0.0;;;
1917-05-12;19.2;25.4;11.5;0.0;;;
1917-05-13;17.5;26.4;12.2;1.8;7;;
1917-05-14;15.3;23.3;11.2;0.0;;;
1917-05-15;15.0;22.0;7.2;0.0;;;
1917-05-16;16.5;24.4;9.4;0.0;;;
1917-05-17;19.9;25.4;9.6;0.0;;;
1917-05-18;20.6;27.4;14.2;0.0;;;
1917-05-19;21.0;28.4;13.0;2.5;1;;
1917-05-20;21.2;28.4;15.2;0.0;;;
1917-05-21;15.0;22.4;11.6;0.0;1;;
1917-05-22;10.6;16.0;6.5;0.0;;;
1917-05-23;13.8;19.6;5.7;0.0;;;
1917-05-24;18.8;24.2;9.5;0.0;;;
1917-05-25;19.6;27.7;13.5;0.0;1;;
1917-05-26;18.7;24.3;15.2;0.0;1;;
1917-05-27;16.7;22.2;11.7;0.3;1;;
1917-05-28;19.0;26.4;11.7;0.0;;;
1917-05-29;21.6;28.4;12.5;0.0;;;
1917-05-30;22.8;29.4;13.8;0.0;;;
1917-05-31;23.6;30.8;15.2;0.7;1;;
1917-06-01;20.1;28.2;16.2;10.1;7;;
1917-06-02;22.4;26.6;15.0;6.4;1;;
1917-06-03;20.6;25.8;15.3;0.0;;;
1917-06-04;20.4;25.4;15.8;0.0;;;
1917-06-05;21.1;25.6;15.1;0.0;;;
1917-06-06;22.9;29.1;15.2;0.0;;;
1917-06-07;24.6;32.0;16.2;0.0;;;
1917-06-08;20.1;25.6;15.3;1.3;1;;
1917-06-09;17.0;21.6;13.0;0.0;1;;
1917-06-10;20.1;25.4;11.4;0.0;;;
1917-06-11;21.1;26.2;13.7;0.0;;;
1917-06-12;20.9;27.6;14.9;0.0;;;
1917-06-13;21.3;28.4;14.8;0.7;1;;
1917-06-14;20.8;26.4;14.8;0.0;1;;
1917-06-15;18.9;24.6;14.8;0.0;;;
1917-06-16;17.7;22.1;11.7;0.0;;;
1917-06-17;17.7;23.0;12.5;0.8;1;;
1917-06-18;20.7;26.2;12.5;0.0;1;;
1917-06-19;22.7;29.0;15.4;0.0;;;
1917-06-20;24.2;31.8;15.8;0.0;;;
1917-06-21;24.5;33.0;16.3;0.0;;;
1917-06-22;25.0;33.4;16.8;0.0;;;
1917-06-23;23.4;30.0;17.2;0.0;1;;
1917-06-24;21.0;26.8;15.4;0.0;;;
1917-06-25;21.0;26.6;13.7;0.0;;;
1917-06-26;22.4;28.4;15.0;0.0;;;
1917-06-27;24.1;30.4;17.2;0.0;;;
1917-06-28;25.9;31.4;17.7;0.0;;;
1917-06-29;25.3;32.4;19.0;0.0;;;
1917-06-30;21.5;29.4;19.2;4.0;7;;
1917-07-01;20.9;27.7;18.2;0.5;7;;
1917-07-02;20.4;26.4;18.2;17.0;7;;
1917-07-03;20.0;26.3;17.6;9.0;1;;
1917-07-04;20.5;24.8;17.2;0.0;1;;
1917-07-05;21.9;27.9;15.2;0.0;;;
1917-07-06;21.1;29.3;17.5;0.0;;;
1917-07-07;21.9;27.3;15.4;0.0;;;
1917-07-08;25.9;32.0;16.9;1.3;1;;
1917-07-09;21.3;28.4;19.1;20.7;7;;
1917-07-10;17.8;24.7;15.5;0.3;1;;
1917-07-11;18.6;23.1;13.7;1.5;1;;
1917-07-12;18.0;23.1;14.4;0.0;;;
1917-07-13;17.5;22.0;14.0;0.0;;;
1917-07-14;20.4;25.4;12.9;0.0;;;
1917-07-15;22.2;27.4;13.6;0.0;;;
1917-07-16;26.0;32.0;18.2;8.3;7;;
1917-07-17;24.1;27.4;18.5;0.0;;;
1917-07-18;23.0;27.8;17.0;0.0;;;
1917-07-19;24.5;30.3;18.2;0.0;;;
1917-07-20;21.5;26.0;18.4;1.9;1;;
1917-07-21;20.2;28.4;16.5;1.5;1;;
1917-07-22;20.3;27.6;16.2;0.0;;;
1917-07-23;20.4;26.8;16.8;0.0;1;;
1917-07-24;21.6;28.4;14.2;0.0;;;
1917-07-25;20.8;26.1;15.5;0.0;;;
1917-07-26;20.0;27.2;15.1;1.8;1;;
1917-07-27;21.4;26.6;15.4;0.0;;;
1917-07-28;24.3;29.7;15.0;0.0;;;
1917-07-29;26.1;34.6;17.3;0.0;;;
1917-07-30;26.9;35.5;19.2;0.0;;;
1917-07-31;28.3;36.0;19.8;0.0;;;
1917-08-01;28.6;37.2;20.4;0.0;;;
1917-08-02;29.7;37.4;22.2;0.0;;;
1917-08-03;26.4;30.9;21.2;0.0;;;
1917-08-04;25.0;30.5;18.2;0.0;;;
1917-08-05;22.9;28.2;20.0;19.2;7;;
1917-08-06;20.0;24.4;16.4;0.4;1;;
1917-08-07;22.4;28.2;15.2;0.0;;;
1917-08-08;21.7;26.7;16.2;0.0;1;;
1917-08-09;24.1;31.6;18.2;0.0;;;
1917-08-10;22.6;31.2;18.7;0.0;1;;
1917-08-11;20.0;27.8;12.6;0.0;;;
1917-08-12;24.9;28.8;15.4;0.0;;;
1917-08-13;23.2;29.0;15.8;0.0;;;
1917-08-14;25.8;34.4;17.4;0.0;;;
1917-08-15;25.3;33.5;19.2;0.0;;;
1917-08-16;19.2;25.2;15.8;2.8;1;;
1917-08-17;19.2;24.2;14.8;0.0;;;
1917-08-18;20.1;25.4;13.5;0.0;;;
1917-08-19;22.7;28.4;15.4;0.0;;;
1917-08-20;23.5;30.2;16.4;0.0;;;
1917-08-21;24.5;32.4;17.2;0.0;;;
1917-08-22;24.5;30.3;17.5;0.0;;;
1917-08-23;23.6;29.3;16.0;0.0;;;
1917-08-24;25.9;31.7;16.4;0.0;;;
1917-08-25;26.4;33.2;19.2;0.0;;;
1917-08-26;20.9;27.4;18.6;1.3;1;;
1917-08-27;20.8;29.2;14.3;4.0;1;;
1917-08-28;24.0;30.0;15.8;0.0;;;
1917-08-29;25.8;34.4;17.2;0.0;;;
1917-08-30;16.9;26.7;15.0;5.8;1;;
1917-08-31;18.9;23.8;11.3;0.0;;;
1917-09-01;19.0;25.4;14.1;0.0;;;
1917-09-02;20.3;25.6;12.5;1.4;1;;
1917-09-03;15.9;21.7;13.4;2.6;1;;
1917-09-04;17.1;21.2;11.2;0.0;;;
1917-09-05;18.5;23.6;11.2;0.0;;;
1917-09-06;19.8;26.6;11.1;0.0;;;
1917-09-07;22.4;28.6;14.2;0.0;;;
1917-09-08;22.7;30.2;14.4;0.0;1;;
1917-09-09;21.9;28.3;13.7;0.0;1;;
1917-09-10;22.2;27.7;14.5;0.0;;;
1917-09-11;21.6;27.4;14.8;0.0;;;
1917-09-12;21.7;29.4;14.6;0.0;;;
1917-09-13;17.3;22.5;12.8;6.6;1;;
1917-09-14;14.3;18.6;10.4;0.0;;;
1917-09-15;15.7;19.6;11.4;0.0;;;
1917-09-16;15.4;20.4;10.3;0.0;;;
1917-09-17;18.0;25.4;10.2;0.0;;;
1917-09-18;21.1;27.4;13.9;0.0;;;
1917-09-19;21.9;28.6;15.4;0.0;;;
1917-09-20;22.7;30.4;14.4;0.0;;;
1917-09-21;22.5;30.2;14.5;0.0;;;
1917-09-22;16.8;23.2;13.4;0.0;;;
1917-09-23;16.7;22.5;9.4;0.0;;;
1917-09-24;17.8;25.4;9.7;0.0;;;
1917-09-25;16.8;22.4;10.0;0.0;;;
1917-09-26;16.4;22.4;9.5;0.0;;;
1917-09-27;18.0;23.4;11.2;0.0;;;
1917-09-28;19.3;24.6;11.4;0.0;;;
1917-09-29;18.7;24.8;11.2;0.0;;;
1917-09-30;17.0;22.7;13.0;0.0;;;
1917-10-01;14.7;20.0;8.2;0.0;;;
1917-10-02;15.8;22.2;8.2;0.0;;;
1917-10-03;17.6;25.0;10.2;0.0;;;
1917-10-04;17.7;26.4;9.4;0.0;;;
1917-10-05;18.0;25.6;11.5;1.5;1;;
1917-10-06;11.0;16.4;9.4;2.5;1;;
1917-10-07;8.4;13.4;3.2;0.0;;;
1917-10-08;6.8;14.8;1.0;10.2;1;;
1917-10-09;10.6;13.8;4.2;0.0;1;;
1917-10-10;16.7;22.4;10.2;0.0;;;
1917-10-11;19.2;26.4;12.2;5.6;1;;
1917-10-12;10.0;18.4;7.2;0.7;1;;
1917-10-13;9.7;13.6;4.4;0.0;;;
1917-10-14;13.3;20.4;5.2;0.0;1;;
1917-10-15;14.0;18.0;8.5;2.1;1;;
1917-10-16;14.1;17.4;10.2;0.9;1;;
1917-10-17;17.4;24.4;10.2;1.4;1;;
1917-10-18;16.4;21.6;13.6;0.2;1;;
1917-10-19;13.1;19.0;9.2;0.0;;;
1917-10-20;13.7;19.0;6.2;0.0;;;
1917-10-21;12.8;17.6;9.6;0.0;;;
1917-10-22;11.7;16.4;8.5;0.0;1;;
1917-10-23;10.5;13.4;8.6;0.8;1;;
1917-10-24;9.3;13.4;7.2;0.0;;;
1917-10-25;9.8;13.4;6.4;0.0;1;;
1917-10-26;7.2;12.4;3.4;0.0;;;
1917-10-27;9.8;17.7;2.2;0.0;;;
1917-10-28;13.5;19.7;3.4;0.0;;;
1917-10-29;14.1;19.5;11.4;0.0;;;
1917-10-30;12.3;18.4;8.0;0.0;;;
1917-10-31;9.8;13.6;6.4;2.3;1;;
1917-11-01;9.1;11.0;7.0;7.3;1;;
1917-11-02;10.6;12.3;8.0;0.3;1;;
1917-11-03;10.9;12.0;9.0;0.0;;;
1917-11-04;10.8;12.8;8.8;0.5;1;;
1917-11-05;7.8;13.3;4.6;0.0;;;
1917-11-06;5.6;10.0;1.8;0.0;;;
1917-11-07;5.7;10.4;0.0;0.0;;;
1917-11-08;9.4;11.6;4.4;0.0;;;
1917-11-09;10.1;17.0;5.3;6.8;1;;
1917-11-10;9.5;14.0;4.4;0.0;;;
1917-11-11;13.3;16.4;8.7;0.0;;;
1917-11-12;12.7;16.4;9.3;3.4;1;;
1917-11-13;11.1;12.8;8.8;10.8;1;;
1917-11-14;5.7;10.2;4.6;0.6;1;;
1917-11-15;4.5;6.2;3.0;10.7;1;;
1917-11-16;5.2;6.2;3.0;5.7;1;;
1917-11-17;2.3;5.6;0.6;0.0;;;
1917-11-18;0.9;4.2;-2.6;1.0;1;;
1917-11-19;4.5;7.2;0.0;0.0;1;;
1917-11-20;5.9;8.0;1.0;0.0;;;
1917-11-21;6.7;8.0;5.0;0.3;1;;
1917-11-22;3.7;7.4;1.5;0.0;;;
1917-11-23;2.4;7.2;-2.6;0.0;;;
1917-11-24;4.3;8.5;1.7;0.0;;;
1917-11-25;6.5;12.0;-1.3;0.3;1;;
1917-11-26;4.3;7.0;3.6;2.4;1;;
1917-11-27;3.5;6.0;1.2;0.0;1;;
1917-11-28;6.1;10.6;0.0;0.0;;;
1917-11-29;5.2;9.4;0.4;0.0;;;
1917-11-30;4.4;9.6;0.5;0.0;;;
1917-12-01;6.3;12.0;-2.2;0.0;;;
1917-12-02;6.4;8.8;3.5;7.4;1;;
1917-12-03;1.3;6.2;-0.4;0.0;;;
1917-12-04;-1.3;1.2;-3.3;0.4;4;;
1917-12-05;-2.7;-0.1;-4.4;0.0;;;
1917-12-06;-4.7;-1.2;-8.4;0.0;4;;
1917-12-07;-3.7;-1.2;-6.4;7.4;4;;
1917-12-08;-5.2;-4.2;-6.2;3.7;4;;
1917-12-09;-8.0;-4.3;-12.0;0.0;;;
1917-12-10;-1.5;1.0;-10.0;0.0;;;
1917-12-11;-0.6;1.8;-2.4;0.0;;;
1917-12-12;0.9;2.6;-3.1;2.3;2;;
1917-12-13;0.7;1.2;0.0;0.0;;;
1917-12-14;0.3;2.0;-1.0;0.0;;;
1917-12-15;1.6;4.0;-1.7;0.0;;;
1917-12-16;-1.6;1.6;-3.0;0.0;;;
1917-12-17;0.9;4.0;-2.2;0.0;;;
1917-12-18;2.2;6.4;0.4;0.0;;;
1917-12-19;-0.7;2.0;-2.8;0.0;;;
1917-12-20;-5.0;-2.2;-6.0;0.0;;;
1917-12-21;-2.5;0.6;-7.3;0.0;;;
1917-12-22;-1.4;-0.6;-4.0;0.0;4;;
1917-12-23;-2.7;-0.4;-4.0;0.8;4;;
1917-12-24;-3.4;-1.2;-5.0;1.0;4;;
1917-12-25;-5.9;-4.0;-6.5;3.8;4;;
1917-12-26;-2.0;1.2;-6.5;3.7;4;;
1917-12-27;-1.9;1.2;-3.8;4.2;4;;
1917-12-28;4.2;6.0;-4.0;2.5;1;;
1917-12-29;3.4;5.9;2.5;0.0;;;
1917-12-30;1.1;2.8;0.5;0.3;0;;
1917-12-31;1.1;2.7;0.1;0.3;0;;
1918-01-01;1.3;3.0;0.0;0.0;;;
1918-01-02;0.3;1.4;-1.0;0.0;;;
1918-01-03;-3.4;-0.5;-5.5;0.0;;;
1918-01-04;-7.8;-5.4;-9.0;0.0;;;
1918-01-05;-2.1;-0.3;-9.0;0.0;4;;
1918-01-06;-3.2;1.2;-6.8;0.0;;;
1918-01-07;3.2;6.0;-4.5;0.0;;;
1918-01-08;6.6;9.6;2.4;0.3;4;;
1918-01-09;-1.9;6.4;-3.5;2.4;4;;
1918-01-10;-7.8;-3.5;-9.5;0.0;;;
1918-01-11;-6.7;-4.0;-10.2;0.0;;;
1918-01-12;-3.3;1.0;-8.0;0.0;;;
1918-01-13;1.5;3.0;-4.0;0.3;1;;
1918-01-14;0.2;2.8;-2.0;0.0;;;
1918-01-15;0.2;2.0;-4.4;0.0;;;
1918-01-16;3.5;8.0;-0.3;0.0;;;
1918-01-17;3.2;6.0;2.4;0.0;;;
1918-01-18;4.6;9.0;1.4;0.0;;;
1918-01-19;4.7;9.0;1.3;0.0;;;
1918-01-20;4.6;8.9;1.0;0.0;;;
1918-01-21;3.2;8.2;0.0;0.0;;;
1918-01-22;5.1;10.5;0.0;0.0;;;
1918-01-23;5.1;10.8;0.7;0.0;;;
1918-01-24;6.4;11.9;2.0;0.0;1;;
1918-01-25;6.0;10.5;2.0;0.0;;;
1918-01-26;6.2;11.0;2.3;0.0;;;
1918-01-27;4.7;9.4;3.0;0.0;;;
1918-01-28;1.3;3.2;-2.5;0.0;;;
1918-01-29;0.5;2.8;0.0;0.0;;;
1918-01-30;-0.0;1.0;-0.5;0.0;;;
1918-01-31;-1.3;-0.4;-1.8;0.0;;;
1918-02-01;-0.9;-0.4;-2.0;0.4;4;;
1918-02-02;-0.6;1.0;-1.0;0.0;4;;
1918-02-03;-1.6;-0.6;-2.0;0.0;;;
1918-02-04;-2.0;-1.0;-2.5;0.0;;;
1918-02-05;-2.6;-1.6;-3.6;0.0;;;
1918-02-06;-2.7;-2.0;-3.7;0.0;;;
1918-02-07;-1.6;-1.0;-3.2;0.0;;;
1918-02-08;1.2;2.9;-2.0;0.0;0;;
1918-02-09;5.0;9.0;0.4;0.0;;;
1918-02-10;5.3;9.0;1.2;0.0;;;
1918-02-11;6.9;11.6;2.5;0.0;;;
1918-02-12;6.2;11.0;2.6;0.0;;;
1918-02-13;5.0;8.2;2.8;0.0;4;;
1918-02-14;1.6;7.0;-0.3;1.0;4;;
1918-02-15;-1.0;0.5;-2.1;0.4;4;;
1918-02-16;-1.3;1.8;-5.4;0.0;;;
1918-02-17;-3.0;0.0;-4.0;0.0;4;;
1918-02-18;-5.4;-3.0;-7.0;0.0;;;
1918-02-19;-3.4;0.0;-7.6;0.0;;;
1918-02-20;-2.7;1.4;-7.4;0.0;;;
1918-02-21;-1.3;2.4;-6.4;0.0;;;
1918-02-22;3.4;8.5;-1.0;0.0;1;;
1918-02-23;5.4;9.0;1.8;4.3;9;;
1918-02-24;4.2;9.0;-0.2;0.0;;;
1918-02-25;6.5;10.0;0.0;0.0;;;
1918-02-26;3.8;7.0;2.4;0.0;;;
1918-02-27;3.4;9.2;-3.0;0.0;;;
1918-02-28;4.5;12.0;-2.7;0.0;;;
1918-03-01;6.5;15.0;-1.4;0.0;;;
1918-03-02;9.8;18.0;1.4;0.0;;;
1918-03-03;10.9;18.0;3.0;0.0;;;
1918-03-04;9.5;15.4;6.0;0.0;1;;
1918-03-05;5.3;10.0;3.6;0.0;;;
1918-03-06;6.9;11.0;1.6;2.0;1;;
1918-03-07;5.0;6.8;3.0;3.8;1;;
1918-03-08;7.5;9.3;4.0;1.4;1;;
1918-03-09;6.4;10.0;4.7;0.0;;;
1918-03-10;7.6;11.0;3.8;0.0;;;
1918-03-11;8.8;13.6;3.2;0.0;;;
1918-03-12;8.7;14.6;1.3;0.0;;;
1918-03-13;3.9;9.1;1.8;3.8;1;;
1918-03-14;2.3;2.8;0.3;3.1;4;;
1918-03-15;3.8;7.4;2.0;0.0;;;
1918-03-16;3.5;7.0;-0.6;0.0;;;
1918-03-17;6.0;10.3;-1.2;0.0;;;
1918-03-18;6.7;13.0;0.4;0.0;;;
1918-03-19;8.2;16.5;0.1;0.0;;;
1918-03-20;9.9;17.9;0.8;0.0;;;
1918-03-21;10.3;17.0;4.0;0.0;1;;
1918-03-22;9.5;12.6;6.2;0.0;;;
1918-03-23;9.9;14.6;2.6;0.0;;;
1918-03-24;12.5;19.0;6.2;0.0;;;
1918-03-25;10.9;17.0;5.0;0.0;10;;
1918-03-26;2.7;12.4;-1.6;0.0;;;
1918-03-27;-1.6;1.8;-6.7;0.0;;;
1918-03-28;-0.9;3.0;-6.6;0.0;;;
1918-03-29;-0.8;5.3;-8.4;0.0;;;
1918-03-30;-0.2;6.0;-8.0;0.0;;;
1918-03-31;3.6;7.0;-3.3;0.0;1;;
1918-04-01;10.9;18.2;0.0;0.0;;;
1918-04-02;14.3;22.0;6.1;0.3;1;;
1918-04-03;15.3;21.4;10.0;0.0;1;;
1918-04-04;15.0;19.6;8.0;0.0;;;
1918-04-05;15.9;23.2;9.0;0.0;;;
1918-04-06;15.8;22.0;9.4;0.0;;;
