#datum;d_ta;d_tx;d_tn;d_rs;d_rf;d_ss;d_ssr
1922-08-13;16.9;24.7;10.4;0.0;;12.6;
1922-08-14;21.1;31.1;9.0;0.0;;12.3;
1922-08-15;25.9;36.9;14.7;0.0;;10.4;
1922-08-16;22.5;32.3;17.0;0.0;;10.3;
1922-08-17;17.8;24.3;13.9;0.0;;8.1;
1922-08-18;19.3;28.4;9.4;0.0;;12.3;
1922-08-19;17.0;27.7;10.6;0.0;;7.9;
1922-08-20;15.0;23.8;7.4;0.0;;9.5;
1922-08-21;18.1;25.4;6.8;0.0;;9.6;
1922-08-22;19.0;28.3;12.9;0.0;;6.6;
1922-08-23;22.8;31.2;9.4;3.1;7;9.7;
1922-08-24;13.7;23.5;10.8;14.2;1;0.0;
1922-08-25;15.7;21.6;7.8;0.0;;10.1;
1922-08-26;17.2;25.0;11.0;0.8;1;7.8;
1922-08-27;15.1;21.5;11.7;0.0;;8.9;
1922-08-28;16.3;23.0;9.2;0.0;;12.7;
1922-08-29;16.8;25.9;9.0;0.0;;12.8;
1922-08-30;18.4;29.0;11.0;0.0;;12.4;
1922-08-31;19.7;30.1;11.2;0.0;;9.6;
1922-09-01;22.4;29.9;12.6;0.0;;8.7;
1922-09-02;18.4;22.6;16.2;5.7;1;1.9;
1922-09-03;19.3;26.0;13.0;0.0;1;8.5;
1922-09-04;15.9;20.0;14.0;3.9;1;0.0;
1922-09-05;13.4;19.8;10.6;6.7;1;0.1;
1922-09-06;12.8;15.4;9.4;0.0;;0.0;
1922-09-07;13.8;18.3;10.0;0.0;;0.0;
1922-09-08;14.5;20.0;11.0;1.3;1;1.1;
1922-09-09;14.8;19.8;12.0;2.1;7;0.3;
1922-09-10;15.5;20.6;13.2;0.8;1;4.1;
1922-09-11;15.8;23.0;9.2;5.7;1;8.2;
1922-09-12;15.9;18.5;13.4;20.2;7;0.0;
1922-09-13;15.5;18.8;12.3;2.9;1;4.9;
1922-09-14;14.7;19.4;12.0;4.3;7;2.8;
1922-09-15;13.9;19.2;11.7;20.7;1;2.5;
1922-09-16;13.0;18.8;10.0;0.0;;6.4;
1922-09-17;11.0;16.2;8.4;0.0;;3.2;
1922-09-18;13.3;18.2;4.2;6.7;1;3.4;
1922-09-19;9.2;14.0;7.8;5.5;1;0.0;
1922-09-20;9.6;14.8;2.1;0.7;1;4.8;
1922-09-21;11.6;19.1;8.6;0.0;;9.2;
1922-09-22;13.9;21.7;5.7;0.0;;8.1;
1922-09-23;15.5;20.0;11.0;0.3;1;0.6;
1922-09-24;12.8;18.4;7.8;0.0;;7.8;
1922-09-25;14.6;21.2;9.8;9.8;1;4.3;
1922-09-26;8.0;13.8;6.2;0.0;;2.9;
1922-09-27;9.2;15.2;1.0;0.0;1;7.0;
1922-09-28;12.8;17.6;7.8;0.5;1;2.4;
1922-09-29;15.7;22.7;8.6;0.0;1;1.5;
1922-09-30;15.3;21.8;13.6;12.7;7;1.5;
1922-10-01;12.0;14.9;10.6;14.1;1;0.0;
1922-10-02;8.3;10.6;7.3;6.5;1;0.0;
1922-10-03;8.7;13.0;6.8;0.0;;1.9;
1922-10-04;11.2;15.7;4.3;1.1;1;6.4;
1922-10-05;13.2;15.4;9.2;8.1;1;0.0;
1922-10-06;13.5;18.8;10.8;0.0;;3.1;
1922-10-07;12.8;18.0;10.2;1.8;1;1.1;
1922-10-08;11.3;14.8;9.7;0.6;1;0.0;
1922-10-09;9.7;13.2;7.0;3.0;1;0.0;
1922-10-10;11.4;14.7;7.6;1.7;1;0.1;
1922-10-11;13.1;19.2;9.4;0.0;;7.0;
1922-10-12;14.6;19.4;11.0;40.4;7;1.3;
1922-10-13;11.8;14.0;10.6;5.3;1;0.0;
1922-10-14;10.1;14.0;6.0;0.0;;0.5;
1922-10-15;9.2;14.3;6.2;0.0;;1.4;
1922-10-16;7.2;14.8;3.6;0.0;;8.6;
1922-10-17;6.5;10.8;4.8;0.0;;1.5;
1922-10-18;4.6;10.5;-1.1;0.6;1;1.4;
1922-10-19;5.8;8.1;3.7;4.9;1;0.0;
1922-10-20;7.6;10.5;3.9;5.1;1;0.7;
1922-10-21;7.6;9.2;6.8;8.9;1;0.0;
1922-10-22;5.1;8.9;2.4;0.0;;3.6;
1922-10-23;4.6;9.3;-0.8;0.0;;0.3;
1922-10-24;3.3;8.1;0.0;0.0;;6.4;
1922-10-25;0.0;6.5;-3.0;0.0;;8.8;
1922-10-26;4.1;8.5;-3.4;3.5;1;0.0;
1922-10-27;5.2;7.8;2.5;6.3;1;0.0;
1922-10-28;1.8;5.0;-0.1;3.4;4;0.0;
1922-10-29;0.6;6.0;-2.1;1.2;1;0.0;
1922-10-30;7.1;12.4;-2.9;1.7;1;1.9;
1922-10-31;12.3;17.0;6.4;0.0;;7.0;
1922-11-01;6.4;12.9;3.7;0.0;;1.6;
1922-11-02;8.1;12.7;-1.1;5.0;1;3.2;
1922-11-03;9.7;12.0;8.0;5.1;1;0.0;
1922-11-04;12.8;15.1;9.0;6.8;1;0.1;
1922-11-05;3.1;13.6;2.2;4.2;1;0.0;
1922-11-06;-0.3;6.1;-3.0;0.0;;7.9;
1922-11-07;-1.3;5.4;-5.0;0.0;;7.1;
1922-11-08;-1.3;5.9;-6.3;0.0;;5.7;
1922-11-09;1.2;6.8;-4.1;0.0;;6.0;
1922-11-10;3.5;8.9;-1.3;0.0;;2.1;
1922-11-11;3.2;9.2;-1.0;0.0;;7.7;
1922-11-12;3.2;7.9;0.2;0.0;;6.7;
1922-11-13;0.6;7.6;-1.8;0.0;;7.2;
1922-11-14;-0.3;6.1;-3.1;0.0;;8.0;
1922-11-15;-1.5;5.4;-7.3;0.0;;6.6;
1922-11-16;1.1;5.4;-3.2;0.0;;4.3;
1922-11-17;0.5;4.0;-4.3;0.0;;2.6;
1922-11-18;2.8;5.7;0.0;3.3;4;0.0;
1922-11-19;-0.4;4.2;-2.6;0.0;4;5.5;
1922-11-20;-0.6;1.2;-4.8;6.7;4;2.1;
1922-11-21;-1.9;3.1;-3.6;0.0;;3.6;
1922-11-22;-8.9;-1.0;-12.0;0.0;;7.2;
1922-11-23;-2.3;0.1;-12.4;0.0;;0.0;
1922-11-24;-0.6;0.3;-2.3;1.8;4;0.0;
1922-11-25;-1.2;2.0;-2.0;0.0;;1.2;
1922-11-26;-2.3;1.1;-12.0;0.9;4;0.0;
1922-11-27;-1.6;2.8;-3.6;0.3;4;0.0;
1922-11-28;-5.7;-2.0;-7.1;0.0;;0.0;
1922-11-29;-7.7;-4.9;-15.2;1.2;4;6.0;
1922-11-30;-2.8;-0.6;-7.2;0.7;4;2.0;
1922-12-01;-8.0;-0.2;-11.5;0.0;;7.5;
1922-12-02;-7.6;-4.3;-15.3;0.0;;0.0;
1922-12-03;-3.2;-1.2;-6.1;4.7;4;0.0;
1922-12-04;-2.6;0.0;-4.0;0.0;4;1.0;
1922-12-05;-4.3;-2.0;-13.1;1.5;4;0.0;
1922-12-06;1.2;2.1;-3.6;0.3;4;0.0;
1922-12-07;1.0;4.0;-0.8;0.0;4;7.3;
1922-12-08;-1.2;1.0;-2.4;0.7;4;0.0;
1922-12-09;-3.9;-1.4;-5.9;0.0;4;0.0;
1922-12-10;-6.7;-1.8;-11.8;0.0;;0.1;
1922-12-11;-8.0;-6.2;-9.8;0.0;;0.0;
1922-12-12;-6.2;-4.1;-9.2;0.0;;0.0;
1922-12-13;-3.9;-3.0;-6.4;0.0;;0.0;
1922-12-14;-1.8;0.2;-4.0;0.0;;0.0;
1922-12-15;-2.5;-1.2;-3.6;0.0;;0.0;
1922-12-16;-3.5;-2.0;-4.0;0.0;;0.0;
1922-12-17;-4.5;-2.9;-5.1;0.3;4;0.0;
1922-12-18;-2.8;-1.0;-6.0;0.5;4;0.0;
1922-12-19;2.1;3.9;-2.9;1.1;1;0.4;
1922-12-20;3.9;5.0;1.6;0.5;1;0.0;
1922-12-21;2.7;9.2;-0.1;0.0;;6.5;
1922-12-22;1.0;6.8;-1.9;0.0;;7.1;
1922-12-23;0.9;7.6;-2.8;0.0;;6.5;
1922-12-24;0.2;5.6;-3.1;2.9;1;4.2;
1922-12-25;1.7;3.2;-1.7;3.6;1;0.0;
1922-12-26;1.8;3.0;1.2;1.4;1;0.0;
1922-12-27;0.7;3.2;-1.0;0.0;;0.0;
1922-12-28;2.2;3.9;-0.5;2.7;1;0.0;
1922-12-29;1.9;4.7;0.9;1.9;1;0.0;
1922-12-30;5.8;7.5;0.3;0.0;;0.1;
1922-12-31;6.2;10.3;3.5;0.0;;2.1;
1923-01-01;4.5;9.9;2.0;0.0;1;0.1;
1923-01-02;3.6;8.8;1.6;0.0;;3.8;
1923-01-03;2.3;4.1;-0.8;0.0;;0.0;
1923-01-04;-0.6;2.4;-1.6;0.0;;0.0;
1923-01-05;0.1;1.1;-1.2;1.6;4;0.0;
1923-01-06;2.3;4.1;-0.4;1.1;1;0.0;
1923-01-07;3.5;5.7;1.5;2.6;1;0.0;
1923-01-08;4.2;5.8;1.9;0.8;1;0.0;
1923-01-09;4.6;6.5;3.0;1.5;1;0.0;
1923-01-10;3.5;5.0;2.6;1.8;1;0.0;
1923-01-11;3.0;6.2;1.4;0.0;;0.1;
1923-01-12;-0.3;1.5;-1.7;0.0;;0.0;
1923-01-13;0.2;1.4;-2.1;1.4;4;0.0;
1923-01-14;-1.8;0.7;-3.4;0.0;4;0.0;
1923-01-15;-2.3;-0.4;-4.0;4.2;4;0.0;
1923-01-16;-3.2;1.9;-6.8;0.0;4;0.0;
1923-01-17;-6.1;-1.2;-12.3;0.0;4;0.7;
1923-01-18;-1.7;0.9;-5.9;0.0;;0.0;
1923-01-19;-5.1;-2.4;-6.2;0.0;;0.0;
1923-01-20;-5.6;-1.5;-8.2;0.0;;7.5;
1923-01-21;-2.9;-1.0;-8.4;0.0;;0.4;
1923-01-22;-3.5;0.9;-6.4;0.0;;1.4;
1923-01-23;-2.8;-1.0;-6.7;1.2;4;0.0;
1923-01-24;-2.7;-0.3;-8.0;0.2;4;0.0;
1923-01-25;0.3;2.6;-3.0;0.0;;1.0;
1923-01-26;0.3;1.7;-0.5;0.0;;0.0;
1923-01-27;-0.4;0.8;-1.6;0.0;;0.0;
1923-01-28;0.5;2.6;-1.2;1.0;4;0.0;
1923-01-29;0.9;3.5;-1.0;0.3;1;0.0;
1923-01-30;-3.8;0.8;-6.4;4.3;4;0.0;
1923-01-31;-4.8;-0.3;-12.7;1.1;4;0.0;
1923-02-01;-0.2;3.7;-4.3;1.0;4;0.3;
1923-02-02;2.7;5.2;-1.4;3.1;1;0.0;
1923-02-03;5.9;10.2;1.4;0.0;;7.4;
1923-02-04;4.5;9.1;0.0;1.5;1;4.2;
1923-02-05;2.0;6.0;0.4;1.9;1;0.0;
1923-02-06;1.9;6.2;-0.2;0.5;4;8.0;
1923-02-07;2.0;5.2;-1.0;6.1;4;0.0;
1923-02-08;1.3;3.0;-0.3;0.0;1;0.0;
1923-02-09;1.0;4.8;-0.4;0.0;;0.0;
1923-02-10;1.4;4.5;-2.8;0.0;;0.2;
1923-02-11;-0.4;2.0;-1.5;0.0;4;0.2;
1923-02-12;-1.8;1.8;-3.4;0.0;;0.4;
1923-02-13;-1.7;1.1;-5.5;0.0;;0.0;
1923-02-14;-0.4;2.6;-4.2;0.0;;0.9;
1923-02-15;-0.3;1.0;-1.6;0.0;4;0.0;
1923-02-16;-0.5;1.7;-1.8;0.0;4;0.7;
1923-02-17;-1.7;0.4;-3.6;0.2;4;0.0;
1923-02-18;-3.1;1.0;-4.8;1.3;4;0.0;
1923-02-19;-3.2;-0.3;-7.6;4.7;4;3.1;
1923-02-20;-1.8;1.0;-4.0;7.8;4;0.0;
1923-02-21;-3.5;-1.0;-8.0;0.4;4;2.3;
1923-02-22;-0.3;2.9;-3.8;5.6;4;0.0;
1923-02-23;-3.7;3.3;-6.3;0.0;;7.1;
1923-02-24;-2.2;4.8;-7.8;0.0;;2.1;
1923-02-25;1.8;6.7;-5.8;0.0;1;0.0;
1923-02-26;2.0;7.0;0.2;0.0;;3.6;
1923-02-27;2.5;6.7;0.0;0.0;;0.2;
1923-02-28;3.6;7.7;1.0;3.7;1;0.3;
1923-03-01;2.5;6.7;0.8;0.0;;0.0;
1923-03-02;4.0;7.0;-0.2;0.0;;0.0;
1923-03-03;4.4;11.2;-0.5;0.0;;4.1;
1923-03-04;7.1;11.7;2.3;0.0;1;0.0;
1923-03-05;4.2;7.4;1.7;2.4;1;0.0;
1923-03-06;3.4;8.1;1.8;2.8;4;4.1;
1923-03-07;0.7;4.2;-1.7;1.6;4;1.4;
1923-03-08;0.9;4.7;-1.4;0.5;1;0.0;
1923-03-09;4.6;8.1;0.4;3.3;1;0.3;
1923-03-10;6.2;11.6;1.8;3.2;1;2.2;
1923-03-11;4.7;6.3;3.0;0.0;0;0.8;
1923-03-12;7.9;13.4;2.0;0.3;0;5.9;
1923-03-13;8.0;13.6;2.5;1.4;1;0.0;
1923-03-14;8.5;14.6;4.7;0.6;1;0.0;
1923-03-15;6.9;12.0;4.0;0.0;;3.1;
1923-03-16;2.3;6.4;-0.4;0.0;;7.8;
1923-03-17;1.6;6.0;-1.0;0.0;;4.3;
1923-03-18;1.8;6.8;-1.8;0.0;;4.2;
1923-03-19;0.8;8.1;-2.0;0.0;;1.6;
1923-03-20;4.3;10.2;-5.1;0.0;;8.8;
1923-03-21;4.4;13.0;-1.4;0.0;;7.5;
1923-03-22;5.4;14.8;-2.3;0.0;;9.2;
1923-03-23;6.6;16.0;-2.3;0.0;;9.5;
1923-03-24;7.2;17.8;-1.4;0.0;;9.4;
1923-03-25;7.8;18.0;-1.7;0.0;;9.6;
1923-03-26;11.2;18.9;-0.4;0.0;;9.2;
1923-03-27;10.3;18.8;3.4;0.0;;9.3;
1923-03-28;8.4;17.2;4.0;0.0;;8.6;
1923-03-29;11.2;17.2;2.0;0.0;;8.7;
1923-03-30;6.4;13.3;3.4;0.0;;8.5;
1923-03-31;5.0;13.4;-1.7;0.0;;9.0;
1923-04-01;2.4;7.2;-1.2;0.0;;2.5;
1923-04-02;0.1;6.7;-5.8;0.0;;9.6;
1923-04-03;1.4;9.0;-7.0;0.0;;8.9;
1923-04-04;1.1;6.3;-2.0;0.0;;2.7;
1923-04-05;1.3;9.8;-5.2;0.0;;8.8;
1923-04-06;1.4;10.6;-5.3;0.0;;7.9;
1923-04-07;5.2;13.0;-6.4;0.0;;6.4;
1923-04-08;6.5;12.0;1.0;0.0;;0.3;
1923-04-09;7.3;17.3;0.2;0.0;;7.6;
1923-04-10;8.6;16.9;2.6;0.0;;3.1;
1923-04-11;10.1;18.8;-0.1;0.0;;7.3;
1923-04-12;11.6;20.1;4.3;0.0;;10.1;
1923-04-13;15.3;22.3;3.2;0.0;;5.6;
1923-04-14;17.7;24.3;10.0;0.0;1;8.0;
1923-04-15;13.6;18.2;11.0;2.7;1;0.0;
1923-04-16;10.1;16.4;8.0;0.0;;3.7;
1923-04-17;6.3;15.2;4.5;0.0;;5.5;
1923-04-18;5.5;7.2;2.4;1.8;1;0.0;
1923-04-19;6.1;9.3;3.7;0.0;;0.0;
1923-04-20;7.3;11.0;3.0;3.0;1;1.0;
1923-04-21;11.1;17.1;3.5;0.0;1;0.0;
1923-04-22;15.5;21.0;9.5;0.6;1;0.8;
1923-04-23;14.0;21.2;9.8;7.5;7;4.6;
1923-04-24;13.2;16.4;11.2;2.0;1;0.6;
1923-04-25;10.8;16.2;7.8;0.0;;7.2;
1923-04-26;13.8;20.4;7.7;0.0;;10.4;
1923-04-27;16.5;22.4;10.0;4.7;1;5.8;
1923-04-28;13.5;22.1;9.8;1.6;9;9.7;
1923-04-29;9.9;16.7;3.2;0.0;;4.7;
1923-04-30;12.9;20.1;4.0;0.0;;12.4;
1923-05-01;15.1;23.4;4.3;0.0;;12.3;
1923-05-02;17.4;24.8;6.3;0.0;;13.0;
1923-05-03;16.3;25.8;8.0;3.3;7;9.0;
1923-05-04;12.4;19.2;8.3;0.0;;13.0;
1923-05-05;12.6;21.7;4.8;0.0;;13.4;
1923-05-06;17.2;24.7;5.2;0.0;;10.4;
1923-05-07;20.7;28.0;13.0;0.0;;12.2;
1923-05-08;22.9;29.8;12.0;0.0;;11.9;
1923-05-09;20.8;29.9;13.2;0.0;;11.1;
1923-05-10;21.1;30.0;14.6;0.0;;11.4;
1923-05-11;18.0;27.1;13.6;0.0;1;10.2;
1923-05-12;15.3;23.1;5.2;0.2;1;12.5;
1923-05-13;14.9;22.2;8.8;2.1;1;0.8;
1923-05-14;15.3;23.1;8.7;0.0;;9.6;
1923-05-15;18.0;26.2;11.7;0.0;;12.8;
1923-05-16;18.3;28.2;10.6;0.0;;12.9;
1923-05-17;18.7;28.3;11.6;0.0;7;9.0;
1923-05-18;15.7;24.3;11.2;0.0;0;8.9;
1923-05-19;14.5;22.0;7.6;0.0;;5.9;
1923-05-20;11.8;20.8;5.6;0.0;;10.6;
1923-05-21;12.8;22.6;5.2;0.0;;10.6;
1923-05-22;14.5;26.4;4.4;0.0;;11.0;
1923-05-23;17.2;27.7;6.8;0.0;;13.3;
1923-05-24;17.7;29.0;6.9;0.0;;13.2;
1923-05-25;20.5;30.1;10.5;0.0;1;8.5;
1923-05-26;20.6;29.1;13.7;1.5;0;7.6;
1923-05-27;20.4;28.3;16.0;0.0;;9.4;
1923-05-28;19.0;28.5;9.2;0.0;;13.0;
1923-05-29;21.4;29.3;12.0;0.0;;12.7;
1923-05-30;21.9;32.0;13.7;0.0;;12.1;
1923-05-31;23.3;31.0;15.2;0.7;7;6.8;
1923-06-01;22.9;33.2;15.0;0.2;7;10.2;
1923-06-02;20.3;29.3;14.7;0.0;;10.5;
1923-06-03;20.4;27.3;14.8;0.0;;10.1;
1923-06-04;19.2;26.4;15.0;1.9;7;8.3;
1923-06-05;16.5;22.1;13.8;1.4;1;6.4;
1923-06-06;12.4;20.0;8.7;1.7;1;6.9;
1923-06-07;11.8;17.8;6.4;2.3;1;3.4;
1923-06-08;12.5;20.6;6.2;0.0;;13.2;
1923-06-09;16.2;29.4;5.4;0.0;;12.5;
1923-06-10;18.6;24.7;11.9;0.0;1;0.6;
1923-06-11;21.7;28.2;12.3;0.0;1;2.7;
1923-06-12;13.5;21.6;11.3;7.1;1;0.6;
1923-06-13;12.9;20.0;8.7;0.0;;11.9;
1923-06-14;16.4;24.1;5.4;0.0;;8.1;
1923-06-15;12.7;21.7;9.8;0.0;;6.0;
1923-06-16;14.5;22.9;3.0;0.0;;10.5;
1923-06-17;16.5;26.4;7.2;7.2;1;5.7;
1923-06-18;14.5;20.4;9.8;4.7;7;5.5;
1923-06-19;15.5;23.6;11.8;10.4;7;6.4;
1923-06-20;14.2;19.6;10.0;0.0;;10.2;
1923-06-21;15.4;23.5;9.7;0.7;1;11.2;
1923-06-22;16.3;22.8;9.4;0.0;;10.2;
1923-06-23;15.1;17.8;9.2;0.2;1;0.6;
1923-06-24;18.0;23.4;11.8;0.0;;4.6;
1923-06-25;18.4;27.1;13.0;6.0;7;5.0;
1923-06-26;20.1;27.0;14.8;6.0;1;4.4;
1923-06-27;16.2;24.0;13.3;3.5;1;4.3;
1923-06-28;14.3;20.0;12.0;1.7;1;4.0;
1923-06-29;15.8;23.6;9.0;0.0;;9.2;
1923-06-30;16.1;24.7;9.8;4.0;1;10.3;
1923-07-01;18.4;25.3;7.8;0.0;;11.7;
1923-07-02;17.9;26.1;10.1;0.0;0;4.6;
1923-07-03;17.3;25.9;7.7;0.0;;11.7;
1923-07-04;15.7;22.2;10.3;13.5;9;8.5;
1923-07-05;17.6;23.9;9.8;0.0;;10.3;
1923-07-06;20.5;29.1;12.7;0.2;7;10.2;
1923-07-07;22.0;30.0;15.0;0.0;;12.3;
1923-07-08;19.6;27.0;14.5;3.8;1;4.8;
1923-07-09;22.0;28.6;15.8;0.0;;12.8;
1923-07-10;19.2;26.9;13.3;0.0;;14.4;
1923-07-11;18.7;27.0;11.0;0.0;;13.2;
1923-07-12;20.7;29.1;9.5;0.0;;14.4;
1923-07-13;22.7;31.2;12.2;0.0;;13.6;
1923-07-14;22.9;33.6;14.4;0.0;;13.7;
1923-07-15;24.7;36.0;14.5;0.0;;13.2;
1923-07-16;26.5;36.2;16.0;0.0;1;12.4;
1923-07-17;22.0;29.0;17.9;0.6;1;4.8;
1923-07-18;23.9;31.1;15.1;0.0;;13.0;
1923-07-19;20.7;28.2;17.3;2.5;7;9.5;
1923-07-20;19.5;27.9;13.8;0.0;;8.6;
1923-07-21;21.0;30.4;10.2;0.0;;10.7;
1923-07-22;20.4;27.7;13.4;0.0;;10.9;
1923-07-23;19.8;27.3;12.0;0.0;;6.1;
1923-07-24;22.5;30.0;12.6;0.0;;7.5;
1923-07-25;21.7;30.0;15.4;0.0;;12.3;
1923-07-26;22.2;30.0;15.2;0.8;1;6.5;
1923-07-27;18.4;22.8;17.0;2.1;1;4.9;
1923-07-28;17.3;27.0;6.2;0.0;;13.3;
1923-07-29;17.2;27.2;9.6;1.2;1;7.8;
1923-07-30;21.9;30.0;11.2;0.0;;11.3;
1923-07-31;24.7;31.8;14.7;0.0;;12.5;
1923-08-01;21.3;34.0;14.0;4.5;7;11.3;
1923-08-02;18.4;27.4;11.5;0.0;;13.5;
1923-08-03;19.9;30.2;9.9;0.0;;13.4;
1923-08-04;20.8;28.0;14.0;0.0;1;6.1;
1923-08-05;19.4;27.2;8.4;0.0;;13.2;
1923-08-06;16.4;26.0;10.0;0.0;;11.2;
1923-08-07;17.7;27.3;10.0;0.0;;12.1;
1923-08-08;19.9;31.2;9.4;2.8;1;10.1;
1923-08-09;19.1;28.0;14.9;0.0;;11.6;
1923-08-10;23.1;31.8;11.9;0.0;;12.3;
1923-08-11;23.4;31.4;17.6;0.0;;10.6;
1923-08-12;19.4;27.4;14.1;0.0;;10.2;
1923-08-13;16.6;26.0;10.7;0.0;;12.6;
1923-08-14;18.6;28.7;7.8;0.0;;9.7;
1923-08-15;19.1;28.3;11.0;0.0;;12.5;
1923-08-16;17.5;30.4;12.4;2.4;7;4.4;
1923-08-17;16.7;25.1;10.0;0.0;;11.5;
1923-08-18;20.6;27.2;11.0;4.9;7;8.9;
1923-08-19;16.0;23.6;13.0;3.0;1;1.6;
1923-08-20;17.5;23.7;10.0;3.9;1;11.2;
1923-08-21;15.6;24.3;12.0;0.0;;8.2;
1923-08-22;17.2;26.4;8.4;0.0;;12.6;
1923-08-23;17.7;27.0;12.0;0.0;;10.1;
1923-08-24;19.0;29.1;10.8;0.0;;12.2;
1923-08-25;22.4;32.8;13.2;0.0;;12.1;
1923-08-26;21.3;29.0;15.0;0.0;;10.4;
1923-08-27;21.7;31.8;14.0;0.0;;12.0;
1923-08-28;24.1;31.4;13.5;0.0;;10.1;
1923-08-29;16.5;26.2;12.0;0.0;;11.3;
1923-08-30;18.2;29.2;8.2;0.0;;12.4;
1923-08-31;20.9;31.2;9.8;0.0;;11.1;
1923-09-01;25.3;33.1;13.8;0.0;;9.6;
1923-09-02;19.9;27.0;14.9;0.0;1;5.8;
1923-09-03;21.2;30.3;14.5;11.4;7;8.5;
1923-09-04;15.9;20.3;13.8;1.4;1;4.3;
1923-09-05;15.2;20.4;10.8;0.2;1;2.3;
1923-09-06;16.1;22.3;12.0;0.0;;4.9;
1923-09-07;12.7;20.3;9.2;0.0;;7.5;
1923-09-08;14.3;23.0;3.5;0.0;0;9.6;
1923-09-09;12.9;21.0;9.8;0.0;;9.4;
1923-09-10;13.8;23.8;3.4;0.0;;10.5;
1923-09-11;15.4;25.2;6.5;0.0;;10.3;
1923-09-12;16.7;27.7;8.3;0.0;;10.3;
1923-09-13;17.9;28.2;9.0;0.0;;9.7;
1923-09-14;17.7;28.7;10.5;0.0;;9.1;
1923-09-15;16.6;22.4;10.2;1.9;1;0.6;
1923-09-16;18.2;25.0;14.8;0.7;7;3.3;
1923-09-17;18.5;25.6;14.0;0.0;;4.4;
1923-09-18;20.6;30.8;12.5;0.7;1;9.0;
1923-09-19;17.1;24.2;14.2;0.0;;6.9;
1923-09-20;14.3;20.3;10.5;0.0;;6.4;
1923-09-21;13.4;20.1;6.0;0.0;0;4.5;
1923-09-22;14.2;23.8;10.3;0.0;;7.8;
1923-09-23;16.7;27.2;6.0;0.0;;8.8;
1923-09-24;18.0;27.0;9.0;0.7;1;6.9;
1923-09-25;11.2;18.3;8.3;1.5;1;4.0;
1923-09-26;12.8;18.0;7.5;0.0;;2.3;
1923-09-27;13.6;19.8;8.5;0.0;1;4.4;
1923-09-28;10.5;17.4;8.0;6.0;7;3.1;
1923-09-29;10.3;13.2;2.8;1.7;1;0.4;
1923-09-30;12.3;19.0;8.0;0.0;;8.0;
1923-10-01;13.1;21.3;7.6;0.0;;6.1;
1923-10-02;17.2;23.5;10.0;0.0;;5.9;
1923-10-03;15.0;21.0;7.5;0.0;1;5.2;
1923-10-04;18.9;26.1;11.4;0.0;1;4.7;
1923-10-05;14.7;22.0;11.6;1.6;1;0.2;
1923-10-06;11.6;16.0;9.0;27.7;1;0.0;
1923-10-07;9.1;13.0;7.6;0.0;;5.3;
1923-10-08;9.6;14.8;5.0;1.1;7;6.4;
1923-10-09;10.1;13.6;8.0;3.8;1;0.7;
1923-10-10;13.5;17.7;9.8;11.5;1;1.9;
1923-10-11;14.0;16.3;9.0;0.0;1;0.0;
1923-10-12;10.7;15.7;8.9;0.0;;0.2;
1923-10-13;16.0;22.2;8.5;0.0;;5.6;
1923-10-14;17.4;24.3;12.0;5.2;1;7.6;
1923-10-15;11.0;15.6;9.0;12.8;1;0.0;
1923-10-16;7.1;12.7;3.0;0.0;;5.9;
1923-10-17;8.1;13.1;4.2;0.0;1;5.3;
1923-10-18;5.9;9.8;1.3;0.0;;5.1;
1923-10-19;7.9;13.1;4.6;0.0;;8.2;
1923-10-20;7.4;12.0;2.5;0.1;1;1.1;
1923-10-21;10.5;18.2;5.0;0.0;;5.7;
1923-10-22;15.0;19.9;7.7;0.0;;5.5;
1923-10-23;13.2;17.9;9.5;0.0;;0.6;
1923-10-24;18.4;24.1;10.0;0.0;;7.2;
1923-10-25;18.3;23.8;11.0;0.0;;6.6;
1923-10-26;15.1;21.8;10.9;0.0;;9.0;
1923-10-27;13.7;20.9;8.7;0.0;;7.7;
1923-10-28;14.5;22.5;8.0;0.0;;9.0;
1923-10-29;12.1;22.4;6.9;0.0;;8.3;
1923-10-30;11.8;20.4;8.7;0.0;;8.7;
1923-10-31;11.5;16.2;6.5;0.0;;0.8;
1923-11-01;7.1;15.1;1.8;0.0;;8.5;
1923-11-02;5.8;14.1;0.2;0.0;;7.8;
1923-11-03;6.9;14.6;0.1;0.0;;5.4;
1923-11-04;6.4;11.6;1.0;7.5;1;0.1;
1923-11-05;8.5;12.5;5.4;1.3;1;0.0;
1923-11-06;10.4;13.5;6.4;0.0;;0.3;
1923-11-07;10.1;17.2;4.4;0.0;;5.9;
1923-11-08;12.5;18.1;7.0;1.4;1;2.5;
1923-11-09;8.5;12.0;7.0;3.3;1;3.0;
1923-11-10;6.9;13.6;2.0;0.0;;7.1;
1923-11-11;6.7;14.4;2.0;0.0;;7.4;
1923-11-12;9.2;12.5;4.0;0.0;;3.4;
1923-11-13;7.0;12.2;5.0;0.0;;2.3;
1923-11-14;7.7;14.4;2.4;8.5;1;2.4;
1923-11-15;10.4;12.6;6.4;10.2;1;0.0;
1923-11-16;7.6;10.3;6.0;0.0;;0.0;
1923-11-17;9.7;12.5;6.0;2.5;1;3.0;
1923-11-18;8.4;10.2;8.0;10.4;1;0.0;
1923-11-19;9.1;10.0;7.0;8.3;1;0.1;
1923-11-20;2.4;9.0;0.8;1.3;1;0.0;
1923-11-21;3.9;6.5;1.8;0.0;;4.6;
