Név,Dátum,Utolsó ár
BUX,2022.11.24.,45276.5894683758
BUX,2022.11.25.,45715.3326601559
BUX,2022.11.28.,45588.7370681555
BUX,2022.11.29.,45780.6246217481
BUX,2022.11.30.,45984.1850360098
BUX,2022.12.01.,46368.3730971436
BUX,2022.12.02.,45804.2929264785
BUX,2022.12.05.,44666.0074560098
BUX,2022.12.06.,45333.6323678023
BUX,2022.12.07.,44614.8795032006
BUX,2022.12.08.,43842.3690856128
BUX,2022.12.09.,44181.997519085
BUX,2022.12.12.,43950.5315631895
BUX,2022.12.13.,44928.0441461587
BUX,2022.12.14.,45084.8860629443
BUX,2022.12.15.,44809.6370460996
BUX,2022.12.16.,45069.1156583628
BUX,2022.12.19.,45270.0430216931
BUX,2022.12.20.,45481.0768925544
BUX,2022.12.21.,45589.2951893739
BUX,2022.12.22.,45538.0555134787
BUX,2022.12.23.,45007.7987535403
BUX,2022.12.27.,44220.75719086
BUX,2022.12.28.,44155.5038543414
BUX,2022.12.29.,44033.2688253223
BUX,2022.12.30.,43793.7599300992
BUX,2023.01.02.,43551.7284114957
BUX,2023.01.03.,44614.9594083392
BUX,2023.01.04.,44937.0127131769
BUX,2023.01.05.,45228.8114516075
BUX,2023.01.06.,45419.7806213725
BUX,2023.01.09.,45832.492496355
BUX,2023.01.10.,46042.1271833884
BUX,2023.01.11.,46277.2726868706
BUX,2023.01.12.,46151.4702944874
BUX,2023.01.13.,46097.8330648885
BUX,2023.01.16.,46621.1323100881
BUX,2023.01.17.,46313.7031254304
BUX,2023.01.18.,46855.5817288796
BUX,2023.01.19.,46691.7993907304
BUX,2023.01.20.,46440.1359098696
BUX,2023.01.23.,46777.2991653095
BUX,2023.01.24.,46901.7557410534
BUX,2023.01.25.,46249.0494602245
BUX,2023.01.26.,46817.9244059147
BUX,2023.01.27.,46645.4134523394
BUX,2023.01.30.,45642.3217366765
BUX,2023.01.31.,45339.1809193315
BUX,2023.02.01.,45209.6957787545
BUX,2023.02.02.,45643.2883782807
BUX,2023.02.03.,45396.3317109568
BUX,2023.02.06.,44793.8459328603
BUX,2023.02.07.,45217.1871690763
BUX,2023.02.08.,45883.2703193372
BUX,2023.02.09.,45936.4585725573
BUX,2023.02.10.,46007.1082780026
BUX,2023.02.13.,46233.4663660348
BUX,2023.02.14.,46386.2215619477
BUX,2023.02.15.,46265.4182000821
BUX,2023.02.16.,46039.3384764189
BUX,2023.02.17.,45626.9229181547
BUX,2023.02.20.,45225.86130778
BUX,2023.02.21.,45092.8924848836
BUX,2023.02.22.,45063.4778400023
BUX,2023.02.23.,45388.9360555636
BUX,2023.02.24.,45268.1098709865
BUX,2023.02.27.,44940.0286053076
BUX,2023.02.28.,44780.0658376586
BUX,2023.03.01.,44631.0295807621
BUX,2023.03.02.,44300.6061392245
BUX,2023.03.03.,44440.481449934
BUX,2023.03.06.,44337.4402633991
BUX,2023.03.07.,43391.0225965305
BUX,2023.03.08.,43161.4324835508
BUX,2023.03.09.,42816.4304776279
BUX,2023.03.10.,43077.6946496476
BUX,2023.03.13.,41797.8076661061
BUX,2023.03.14.,41807.2922150603
BUX,2023.03.16.,40852.8863278162
BUX,2023.03.17.,40771.2428218074
BUX,2023.03.20.,41343.6157338812
BUX,2023.03.21.,42150.5809734386
BUX,2023.03.22.,41962.4518528426
BUX,2023.03.23.,42906.0631768006
BUX,2023.03.24.,41818.9210837378
BUX,2023.03.27.,42096.7182603097
BUX,2023.03.28.,42119.8500928801
BUX,2023.03.29.,42333.8220372421
BUX,2023.03.30.,41603.8228801422
BUX,2023.03.31.,42318.3409881494
BUX,2023.04.03.,42991.442450256
BUX,2023.04.04.,43666.521925653
BUX,2023.04.05.,43878.6594507544
BUX,2023.04.06.,44217.847255929
BUX,2023.04.11.,44408.1152384533
BUX,2023.04.12.,43375.4337806261
BUX,2023.04.13.,42687.2372675407
BUX,2023.04.14.,43285.2320703545
BUX,2023.04.17.,43827.0356120945
BUX,2023.04.18.,43751.603013817
BUX,2023.04.19.,43263.8248470434
BUX,2023.04.20.,43538.9566247745
BUX,2023.04.21.,44100.874050122
BUX,2023.04.24.,43666.9137474893
BUX,2023.04.25.,43476.9153837372
BUX,2023.04.26.,43367.5199586647
BUX,2023.04.27.,44671.8161628214
BUX,2023.04.28.,44822.2103745547
BUX,2023.05.02.,45490.0149483421
BUX,2023.05.03.,46518.2413227068
BUX,2023.05.04.,46322.5036816075
BUX,2023.05.05.,46330.7158950343
BUX,2023.05.08.,46638.6047668155
BUX,2023.05.09.,46741.1465745698
BUX,2023.05.10.,46252.7155537185
BUX,2023.05.11.,46073.9754621983
BUX,2023.05.12.,46044.0328359197
BUX,2023.05.15.,45929.1101847978
BUX,2023.05.16.,45848.1205162123
BUX,2023.05.17.,45859.2989676481
BUX,2023.05.18.,46371.5346101183
BUX,2023.05.19.,46587.3917587843
BUX,2023.05.22.,46562.4508355672
BUX,2023.05.23.,46490.4625260996
BUX,2023.05.24.,46303.666416876
BUX,2023.05.25.,47138.9917078648
BUX,2023.05.26.,47573.3509431075
BUX,2023.05.30.,47515.6827561988
BUX,2023.05.31.,47262.3423957419
BUX,2023.06.01.,46850.1644155455
BUX,2023.06.02.,47869.6078234182
BUX,2023.06.05.,48117.9291739703
BUX,2023.06.06.,48287.2526181046
BUX,2023.06.07.,48800.4499234797
BUX,2023.06.08.,49342.4015800252
BUX,2023.06.09.,49320.696486918
BUX,2023.06.12.,50009.7399393297
BUX,2023.06.13.,49866.7574218445
BUX,2023.06.14.,49959.5734140291
BUX,2023.06.15.,50234.9128025347
BUX,2023.06.16.,50083.9254593434
BUX,2023.06.19.,49586.7129070239
BUX,2023.06.20.,49829.156010492
BUX,2023.06.21.,50120.7919270544
BUX,2023.06.22.,50162.9843073393
BUX,2023.06.23.,50407.8610952549
BUX,2023.06.26.,50087.4141690045
BUX,2023.06.27.,50060.4356802997
BUX,2023.06.28.,50499.4488880732
BUX,2023.06.29.,50616.2465460952
BUX,2023.06.30.,50505.732812852
BUX,2023.07.03.,50351.3992271739
BUX,2023.07.04.,50206.7890520364
BUX,2023.07.05.,50074.404969942
BUX,2023.07.06.,49605.1600181978
BUX,2023.07.07.,49891.9452673817
BUX,2023.07.10.,50118.0418898764
BUX,2023.07.11.,50549.4048065895
BUX,2023.07.12.,51376.250454987
BUX,2023.07.13.,51566.073655275
BUX,2023.07.14.,51854.6521416945
BUX,2023.07.17.,51971.3120186926
BUX,2023.07.18.,52391.6499664425
BUX,2023.07.19.,52662.5936976143
BUX,2023.07.20.,53175.9187439108
BUX,2023.07.21.,53404.1688706858
BUX,2023.07.24.,53550.2470877706
BUX,2023.07.25.,53758.6566662645
BUX,2023.07.26.,53551.2716033618
BUX,2023.07.27.,53235.0325102832
BUX,2023.07.28.,53339.8405343064
BUX,2023.07.31.,53375.9020976301
BUX,2023.08.01.,53823.2343687518
BUX,2023.08.02.,53698.1463022698
BUX,2023.08.03.,53999.231459896
BUX,2023.08.04.,54012.0612900048
BUX,2023.08.07.,54490.5811674999
BUX,2023.08.08.,55076.0811615062
BUX,2023.08.09.,55235.505013951
BUX,2023.08.10.,55825.1029191678
BUX,2023.08.11.,56114.4090735572
BUX,2023.08.14.,55928.7900876399
BUX,2023.08.15.,55404.6700923418
BUX,2023.08.16.,55229.7333956858
BUX,2023.08.17.,56470.0949662927
BUX,2023.08.18.,56232.2135223469
BUX,2023.08.21.,56656.5968796094
BUX,2023.08.22.,57081.1823003048
BUX,2023.08.23.,56926.6197193588
BUX,2023.08.24.,57228.3279949045
BUX,2023.08.25.,56912.4339665395
BUX,2023.08.28.,56787.0468356527
BUX,2023.08.29.,57069.9866469037
BUX,2023.08.30.,56232.1352103935
BUX,2023.08.31.,55775.0214984828
BUX,2023.09.01.,55504.980859234
BUX,2023.09.04.,55663.4991127085
BUX,2023.09.05.,55722.947599596
BUX,2023.09.06.,55884.5375663052
BUX,2023.09.07.,56590.982556476
BUX,2023.09.08.,56856.0148047008
BUX,2023.09.11.,57206.9246388875
BUX,2023.09.12.,57316.6541574981
BUX,2023.09.13.,57191.4226798368
BUX,2023.09.14.,57689.2573322961
BUX,2023.09.15.,58020.3749844734
BUX,2023.09.18.,57669.1899596634
BUX,2023.09.19.,57699.7845671045
BUX,2023.09.20.,57379.381577441
BUX,2023.09.21.,55589.5172115624
BUX,2023.09.22.,55376.0986568125
BUX,2023.09.25.,55356.9256804059
BUX,2023.09.26.,55571.7373831288
BUX,2023.09.27.,55977.0114141744
BUX,2023.09.28.,55379.7179791282
BUX,2023.09.29.,55838.5505680454
BUX,2023.10.02.,55649.4597066531
BUX,2023.10.03.,55959.4125623371
BUX,2023.10.04.,55961.1284432644
BUX,2023.10.05.,55488.5763650588
BUX,2023.10.06.,55087.0407428392
BUX,2023.10.09.,55055.604134225
BUX,2023.10.10.,55948.0211712523
BUX,2023.10.11.,56211.2018658827
BUX,2023.10.12.,56171.2645361737
BUX,2023.10.13.,55929.6902022485
BUX,2023.10.16.,56328.8657525646
BUX,2023.10.17.,57049.2344237624
BUX,2023.10.18.,57075.3020716163
BUX,2023.10.19.,56392.9398594876
BUX,2023.10.20.,56338.4988274017
BUX,2023.10.24.,56022.621752239
BUX,2023.10.25.,56909.2951225798
BUX,2023.10.26.,56594.225724842
BUX,2023.10.27.,56314.970412794
BUX,2023.10.30.,56434.9071135155
BUX,2023.10.31.,56035.1530739184
BUX,2023.11.02.,56539.7626822261
BUX,2023.11.03.,57337.6427391763
BUX,2023.11.06.,57400.6685878736
BUX,2023.11.07.,57271.6680474322
BUX,2023.11.08.,57283.7657441742
BUX,2023.11.09.,57302.8451978031
BUX,2023.11.10.,57529.9458651645
BUX,2023.11.13.,57093.664167538
BUX,2023.11.14.,57678.7704393968
BUX,2023.11.15.,58011.3096103361
BUX,2023.11.16.,57565.6661075352
BUX,2023.11.17.,57010.7487272056
BUX,2023.11.20.,56895.0253787394
BUX,2023.11.21.,56450.2231582427
BUX,2023.11.22.,56827.9465452117
BUX,2023.11.23.,56511.8353721096
BUX,2023.11.24.,56091.3703224642
BUX,2023.11.27.,55887.9486797295
BUX,2023.11.28.,57176.1073063058
BUX,2023.11.29.,57346.6920091446
BUX,2023.11.30.,57878.4344771806
BUX,2023.12.01.,58010.9894557673
BUX,2023.12.04.,58509.8478867254
BUX,2023.12.05.,58432.2934416582
BUX,2023.12.06.,58447.6293142036
BUX,2023.12.07.,58424.864528752
BUX,2023.12.08.,58669.8262173299
BUX,2023.12.11.,58300.2488355317
BUX,2023.12.12.,59004.8554109366
BUX,2023.12.13.,58883.0280047428
BUX,2023.12.14.,60475.9154314838
BUX,2023.12.15.,60369.179054265
BUX,2023.12.18.,60538.6155676369
BUX,2023.12.19.,60864.8199173025
BUX,2023.12.20.,61061.1642624392
BUX,2023.12.21.,60551.621378108
BUX,2023.12.22.,60294.4012139246
BUX,2023.12.27.,60288.4893400882
BUX,2023.12.28.,60739.4563436856
BUX,2023.12.29.,60620.0052045785
BUX,2024.01.02.,60744.5860619401
BUX,2024.01.03.,60685.1081063061
BUX,2024.01.04.,60838.3002722347
BUX,2024.01.05.,61454.6198598295
BUX,2024.01.08.,61374.095371315
BUX,2024.01.09.,61921.6188198957
BUX,2024.01.10.,62804.5202313928
BUX,2024.01.11.,63066.5664291996
BUX,2024.01.12.,63628.1281854781
BUX,2024.01.15.,63787.0728831579
BUX,2024.01.16.,63292.9002405987
BUX,2024.01.17.,63019.9394604283
BUX,2024.01.18.,63571.8202405104
BUX,2024.01.19.,64580.8742801554
BUX,2024.01.22.,64709.3401523127
BUX,2024.01.23.,63825.7268592883
BUX,2024.01.24.,64128.4036245514
BUX,2024.01.25.,64543.9581671718
BUX,2024.01.26.,64092.557450275
BUX,2024.01.29.,63192.767758016
BUX,2024.01.30.,63213.5544871094
BUX,2024.01.31.,64044.4604464358
BUX,2024.02.01.,65320.8831299535
BUX,2024.02.02.,65290.3109131014
BUX,2024.02.05.,64830.4144463155
BUX,2024.02.06.,64991.8872473332
BUX,2024.02.07.,64345.8846780837
BUX,2024.02.08.,64442.6294450864
BUX,2024.02.09.,64982.9757209854
BUX,2024.02.12.,64763.5697360838
BUX,2024.02.13.,64756.4974890762
BUX,2024.02.14.,64999.4504142248
BUX,2024.02.15.,65660.8016658979
BUX,2024.02.16.,65769.7516658649
BUX,2024.02.19.,66000.076182863
BUX,2024.02.20.,65940.9437572977
BUX,2024.02.21.,66344.1680678279
BUX,2024.02.22.,66185.3650326653
BUX,2024.02.23.,66263.1751628088
BUX,2024.02.26.,66038.1960109623
BUX,2024.02.27.,65541.5602502095
BUX,2024.02.28.,66080.1928760198
BUX,2024.02.29.,65938.6450286653
BUX,2024.03.01.,66169.0284008105
BUX,2024.03.04.,66319.4973455462
BUX,2024.03.05.,65840.0181933634
BUX,2024.03.06.,65986.5190736604
BUX,2024.03.07.,66201.3313483166
BUX,2024.03.08.,66093.6153589478
BUX,2024.03.11.,65599.4872899829
BUX,2024.03.12.,66455.0671837621
BUX,2024.03.13.,65600.634594085
BUX,2024.03.14.,64988.3348661463
BUX,2024.03.18.,65450.3295331459
BUX,2024.03.19.,65933.8729783132
BUX,2024.03.20.,65982.8634950254
BUX,2024.03.21.,65841.444933337
BUX,2024.03.22.,65236.9278962244
BUX,2024.03.25.,65095.7207786223
BUX,2024.03.26.,65005.3804978314
BUX,2024.03.27.,64830.3021767606
BUX,2024.03.28.,65384.5962693272
BUX,2024.04.02.,65811.2421173037
BUX,2024.04.03.,66839.1535378944
BUX,2024.04.04.,66625.0580107962
BUX,2024.04.05.,66527.4053596847
BUX,2024.04.08.,66544.1213054042
BUX,2024.04.09.,66343.6575325055
BUX,2024.04.10.,67271.2788615487
BUX,2024.04.11.,67205.0660595957
BUX,2024.04.12.,67289.0659672124
BUX,2024.04.15.,67407.8645985176
BUX,2024.04.16.,65428.9928233833
BUX,2024.04.17.,66115.4236354804
BUX,2024.04.18.,65674.4127230812
BUX,2024.04.19.,65045.0647037325
BUX,2024.04.22.,65125.5196047837
BUX,2024.04.23.,65939.2550196429
BUX,2024.04.24.,66376.550489034
BUX,2024.04.25.,66129.2596812044
BUX,2024.04.26.,67039.302333047
BUX,2024.04.29.,67885.9161197363
BUX,2024.04.30.,68142.0211633302
BUX,2024.05.02.,68123.9929173899
BUX,2024.05.03.,68002.239075731
BUX,2024.05.06.,68568.4922842544
BUX,2024.05.07.,68882.5489289733
BUX,2024.05.08.,68900.5077992127
BUX,2024.05.09.,69016.2622943323
BUX,2024.05.10.,69201.9460493848
BUX,2024.05.13.,68917.5465750538
BUX,2024.05.14.,68864.2370788329
BUX,2024.05.15.,68673.8352710533
BUX,2024.05.16.,68854.6467613058
BUX,2024.05.17.,68088.2379475989
BUX,2024.05.21.,67866.1273930291
BUX,2024.05.22.,67957.0783208999
BUX,2024.05.23.,68319.5058668984
BUX,2024.05.24.,68846.1340041112
BUX,2024.05.27.,69803.6736235302
BUX,2024.05.28.,68546.850833725
BUX,2024.05.29.,68485.4980163518
BUX,2024.05.30.,68095.1862438727
BUX,2024.05.31.,67906.5068322336
BUX,2024.06.03.,69458.8424057378
BUX,2024.06.04.,68385.5471509574
BUX,2024.06.05.,68935.5030518711
BUX,2024.06.06.,69669.7442669438
BUX,2024.06.07.,69879.42617764
BUX,2024.06.10.,70248.9659335042
BUX,2024.06.11.,69782.0222337164
BUX,2024.06.12.,70237.8221296299
BUX,2024.06.13.,70022.9672995866
BUX,2024.06.14.,69536.5649478229
BUX,2024.06.17.,69711.9143435112
BUX,2024.06.18.,69832.5441477535
BUX,2024.06.19.,69661.2062137412
BUX,2024.06.20.,70327.3401832209
BUX,2024.06.21.,70378.9215852199
BUX,2024.06.24.,70373.6269490531
BUX,2024.06.25.,70647.0389474289
BUX,2024.06.26.,71013.4262165732
BUX,2024.06.27.,71492.8103672208
BUX,2024.06.28.,72094.7941189256
BUX,2024.07.01.,72288.2338060619
BUX,2024.07.02.,71455.9981352157
BUX,2024.07.03.,71738.7559548738
BUX,2024.07.04.,72351.8736247686
BUX,2024.07.05.,72132.8334311897
BUX,2024.07.08.,71150.5297560066
BUX,2024.07.09.,71169.3301812254
BUX,2024.07.10.,71511.6974179804
BUX,2024.07.11.,71941.671834237
BUX,2024.07.12.,72253.6601424986
BUX,2024.07.15.,72730.4393945864
BUX,2024.07.16.,72294.6555183363
BUX,2024.07.17.,72539.7396677795
BUX,2024.07.18.,72899.6533817094
BUX,2024.07.19.,72940.8919477842
BUX,2024.07.22.,73375.8824191646
BUX,2024.07.23.,73622.188049549
BUX,2024.07.24.,73164.0690826607
BUX,2024.07.25.,72745.2914186904
BUX,2024.07.26.,73174.1042694702
BUX,2024.07.29.,73745.6888467123
BUX,2024.07.30.,73475.8819544614
BUX,2024.07.31.,74051.146576128
BUX,2024.08.01.,73550.8124354114
BUX,2024.08.02.,72218.860002936
BUX,2024.08.05.,70008.8988642695
BUX,2024.08.06.,70321.8342810109
BUX,2024.08.07.,71554.3916414962
BUX,2024.08.08.,71925.8179604097
BUX,2024.08.09.,72028.7716969442
BUX,2024.08.12.,72352.0725971428
BUX,2024.08.13.,71832.4718639101
BUX,2024.08.14.,71644.3462052208
BUX,2024.08.15.,71673.1185933264
BUX,2024.08.16.,72282.1037094586
BUX,2024.08.21.,73141.979218282
BUX,2024.08.22.,73239.6990837402
BUX,2024.08.23.,72949.6417926457
BUX,2024.08.26.,73467.1312373509
BUX,2024.08.27.,73315.3715995939
BUX,2024.08.28.,72838.5130318375
BUX,2024.08.29.,73193.7949718448
BUX,2024.08.30.,72865.3066682738
BUX,2024.09.02.,72789.2257983575
BUX,2024.09.03.,72982.3571035638
BUX,2024.09.04.,72243.408467125
BUX,2024.09.05.,72415.439964726
BUX,2024.09.06.,72297.1886243655
BUX,2024.09.09.,72075.4757129632
BUX,2024.09.10.,71742.7705891084
BUX,2024.09.11.,71805.062054851
BUX,2024.09.12.,72340.8316101162
BUX,2024.09.13.,73003.590724534
BUX,2024.09.16.,72750.4999042511
BUX,2024.09.17.,72685.0817092295
BUX,2024.09.18.,72768.5299231286
BUX,2024.09.19.,73084.0466697407
BUX,2024.09.20.,73119.5935674768
BUX,2024.09.23.,73060.0665459398
BUX,2024.09.24.,73557.8906845984
BUX,2024.09.25.,74378.0718444958
BUX,2024.09.26.,74905.7875650719
BUX,2024.09.27.,74510.8301049236
BUX,2024.09.30.,73896.1762741012
BUX,2024.10.01.,74189.7240582381
BUX,2024.10.02.,73059.7054202906
BUX,2024.10.03.,72649.7996163266
BUX,2024.10.04.,73411.7533372515
BUX,2024.10.07.,74032.4322039868
BUX,2024.10.08.,74175.4678219815
BUX,2024.10.09.,74011.6664913592
BUX,2024.10.10.,74336.1704333693
BUX,2024.10.11.,74264.6803777397
BUX,2024.10.14.,74428.0993303835
BUX,2024.10.15.,74736.5468080936
BUX,2024.10.16.,75170.3877343466
BUX,2024.10.17.,74127.8291279512
BUX,2024.10.18.,74228.2004858836
BUX,2024.10.21.,73990.2624572694
BUX,2024.10.22.,73846.0911743693
BUX,2024.10.24.,73715.288056914
BUX,2024.10.25.,74263.7842291646
BUX,2024.10.28.,74122.7676780018
BUX,2024.10.29.,74225.6819418816
BUX,2024.10.30.,73883.027352064
BUX,2024.10.31.,73865.9618174731
BUX,2024.11.04.,73837.7776115855
BUX,2024.11.05.,74343.8497465587
BUX,2024.11.06.,75906.7364449569
BUX,2024.11.07.,76478.6673293847
BUX,2024.11.08.,76250.5058909172
BUX,2024.11.11.,76890.0961368482
BUX,2024.11.12.,76966.6968701188
BUX,2024.11.13.,77123.763820321
BUX,2024.11.14.,77766.3195275812
BUX,2024.11.15.,77771.119072513
BUX,2024.11.18.,79253.0120777885
BUX,2024.11.19.,77965.7797837478
BUX,2024.11.20.,79096.8240988497
BUX,2024.11.21.,79229.2376247843
BUX,2024.11.22.,79551.8041919579
BUX,2024.11.25.,79471.5803003122
BUX,2024.11.26.,80056.0826101279
BUX,2024.11.27.,79033.9983561263
BUX,2024.11.28.,78374.0780755684
BUX,2024.11.29.,77936.2071988694
BUX,2024.12.02.,78204.3322519128
BUX,2024.12.03.,77690.2580160044
BUX,2024.12.04.,79047.8114732192
BUX,2024.12.05.,79279.5382213707
BUX,2024.12.06.,79173.1380744243
BUX,2024.12.09.,79818.3763537079
BUX,2024.12.10.,80340.0804450226
BUX,2024.12.11.,80530.6458878374
BUX,2024.12.12.,80540.0678333072
BUX,2024.12.13.,80165.6442062071
BUX,2024.12.16.,79720.3542547786
BUX,2024.12.17.,78829.2024602904
BUX,2024.12.18.,79243.3053671655
BUX,2024.12.19.,78665.1438595905
BUX,2024.12.20.,78741.8389753792
BUX,2024.12.23.,79492.8540117422
BUX,2024.12.30.,79326.6567521087
BUX,2025.01.02.,79787.7508580544
BUX,2025.01.03.,79775.1412173038
BUX,2025.01.06.,79973.3715850187
BUX,2025.01.07.,80677.319248305
BUX,2025.01.08.,81066.6833027939
BUX,2025.01.09.,81178.2520246833
BUX,2025.01.10.,81761.772522206
BUX,2025.01.13.,82628.0090704999
BUX,2025.01.14.,83083.4438257175
BUX,2025.01.15.,83929.6341922899
BUX,2025.01.16.,84091.4205787428
BUX,2025.01.17.,84878.9745949777
BUX,2025.01.20.,85903.47839455
BUX,2025.01.21.,85032.378266562
BUX,2025.01.22.,85643.9722948996
BUX,2025.01.23.,84384.3897421354
BUX,2025.01.24.,85171.5125476711
BUX,2025.01.27.,84963.9468037537
BUX,2025.01.28.,84950.9470863301
BUX,2025.01.29.,84993.4196504681
BUX,2025.01.30.,85250.8302687481
BUX,2025.01.31.,85492.6198726158
BUX,2025.02.03.,84716.3506750412
BUX,2025.02.04.,84940.6521370656
BUX,2025.02.05.,84192.981462997
BUX,2025.02.06.,86995.7367573435
BUX,2025.02.07.,86717.6716314428
BUX,2025.02.10.,87600.7511428754
BUX,2025.02.11.,87713.7299474738
BUX,2025.02.12.,88050.1951619171
BUX,2025.02.13.,88383.5843776615
BUX,2025.02.14.,87542.104627522
BUX,2025.02.17.,87759.9592090828
BUX,2025.02.18.,88670.8973789926
BUX,2025.02.19.,88606.9417953196
BUX,2025.02.20.,87980.7586407929
BUX,2025.02.21.,88019.3817502893
BUX,2025.02.24.,86635.8581830924
BUX,2025.02.25.,86262.71936085
BUX,2025.02.26.,87725.8054663482
BUX,2025.02.27.,87986.2793071309
BUX,2025.02.28.,87146.6430000829
BUX,2025.03.03.,88923.0947075036
BUX,2025.03.04.,86464.1812671302
BUX,2025.03.05.,88060.5738971844
BUX,2025.03.06.,89239.7475833327
BUX,2025.03.07.,88229.6973704935
BUX,2025.03.10.,86851.3760438376
BUX,2025.03.11.,85192.621972692
BUX,2025.03.12.,87053.7725276707
BUX,2025.03.13.,86674.7864645727
BUX,2025.03.14.,87872.684443377
BUX,2025.03.17.,89265.591420125
BUX,2025.03.18.,89701.6354541573
BUX,2025.03.19.,90023.5321831497
BUX,2025.03.20.,90294.6280539964
BUX,2025.03.21.,89971.5268544728
BUX,2025.03.24.,90914.7403415482
BUX,2025.03.25.,91632.3744082345
BUX,2025.03.26.,92221.6170884365
BUX,2025.03.27.,92720.2434349253
BUX,2025.03.28.,91415.63018367
BUX,2025.03.31.,88686.4621341022
BUX,2025.04.01.,89897.9836978138
BUX,2025.04.02.,89731.3220539986
BUX,2025.04.03.,87225.6438598384
BUX,2025.04.04.,83028.9600781723
BUX,2025.04.07.,82400.869118922
BUX,2025.04.08.,85694.5089947173
BUX,2025.04.09.,83392.5686437169
BUX,2025.04.10.,86253.2534054962
BUX,2025.04.11.,84947.4983287237
BUX,2025.04.14.,85957.6519877475
BUX,2025.04.15.,87215.2175941832
BUX,2025.04.16.,87106.9785233761
BUX,2025.04.17.,87062.042441744
BUX,2025.04.22.,88670.8985161405
BUX,2025.04.23.,90786.4876983378
BUX,2025.04.24.,91147.3090799742
BUX,2025.04.25.,92964.3204859276
BUX,2025.04.28.,92985.0549078442
BUX,2025.04.29.,92882.0609647036
BUX,2025.04.30.,92196.4338800557
BUX,2025.05.05.,93056.7153671379
BUX,2025.05.06.,91925.5897344206
BUX,2025.05.07.,92823.2591122015
BUX,2025.05.08.,92728.021698434
BUX,2025.05.09.,94061.6709394881
BUX,2025.05.12.,93731.9530513428
BUX,2025.05.13.,94132.7124700594
BUX,2025.05.14.,95473.3540993384
BUX,2025.05.15.,95696.5904677765
BUX,2025.05.16.,97065.8388951761
BUX,2025.05.19.,96394.9240680942
BUX,2025.05.20.,96192.8489860871
BUX,2025.05.21.,95822.721510322
BUX,2025.05.22.,95457.9273385392
BUX,2025.05.23.,95426.7740594651
BUX,2025.05.26.,96059.89818748
BUX,2025.05.27.,96023.7660806994
BUX,2025.05.28.,96852.6617622566
BUX,2025.05.29.,96171.9252606263
BUX,2025.05.30.,95698.2970643892
BUX,2025.06.02.,96182.1826553404
BUX,2025.06.03.,95951.808190114
BUX,2025.06.04.,96646.6374105608
