Név,Dátum,Utolsó ár
BUX,2008.04.11.,22126.73
BUX,2008.04.14.,21968.19
BUX,2008.04.15.,22023.1
BUX,2008.04.16.,21888.17
BUX,2008.04.17.,22027.19
BUX,2008.04.18.,22130.58
BUX,2008.04.21.,21906.36
BUX,2008.04.22.,22043.44
BUX,2008.04.23.,22141.6
BUX,2008.04.24.,22430.94
BUX,2008.04.25.,22676.57
BUX,2008.04.28.,22717.62
BUX,2008.04.29.,22328.9
BUX,2008.04.30.,22593.37
BUX,2008.05.05.,22882.68
BUX,2008.05.06.,23095.68
BUX,2008.05.07.,23187.88
BUX,2008.05.08.,23138.21
BUX,2008.05.09.,23119.46
BUX,2008.05.13.,23288.07
BUX,2008.05.14.,23507.86
BUX,2008.05.15.,23230.94
BUX,2008.05.16.,23150.74
BUX,2008.05.19.,22949.15
BUX,2008.05.20.,22715.64
BUX,2008.05.21.,22780.6
BUX,2008.05.22.,22752.13
BUX,2008.05.23.,22461.63
BUX,2008.05.26.,22208.47
BUX,2008.05.27.,22485.21
BUX,2008.05.28.,22738.22
BUX,2008.05.29.,22717.38
BUX,2008.05.30.,22580.48
BUX,2008.06.02.,22390.3
BUX,2008.06.03.,22459.5
BUX,2008.06.04.,22219.0
BUX,2008.06.05.,22296.41
BUX,2008.06.06.,21977.58
BUX,2008.06.09.,21854.29
BUX,2008.06.10.,21568.72
BUX,2008.06.11.,21283.5
BUX,2008.06.12.,21457.9
BUX,2008.06.13.,21810.85
BUX,2008.06.16.,21508.91
BUX,2008.06.17.,21464.79
BUX,2008.06.18.,21402.96
BUX,2008.06.19.,21157.1
BUX,2008.06.20.,20322.77
BUX,2008.06.23.,20472.02
BUX,2008.06.24.,20385.56
BUX,2008.06.25.,20548.0
BUX,2008.06.26.,20468.32
BUX,2008.06.27.,20343.38
BUX,2008.06.30.,20387.52
BUX,2008.07.01.,20111.41
BUX,2008.07.02.,20216.69
BUX,2008.07.03.,20091.75
BUX,2008.07.04.,19870.33
BUX,2008.07.07.,20125.13
BUX,2008.07.08.,20343.12
BUX,2008.07.09.,20819.77
BUX,2008.07.10.,20558.86
BUX,2008.07.11.,20352.6
BUX,2008.07.14.,20403.77
BUX,2008.07.15.,20282.2
BUX,2008.07.16.,20350.02
BUX,2008.07.17.,20822.89
BUX,2008.07.18.,20931.7
BUX,2008.07.21.,21118.41
BUX,2008.07.22.,21142.16
BUX,2008.07.23.,21625.49
BUX,2008.07.24.,21588.38
BUX,2008.07.25.,21627.6
BUX,2008.07.28.,21758.04
BUX,2008.07.29.,21776.12
BUX,2008.07.30.,22511.25
BUX,2008.07.31.,22209.14
BUX,2008.08.01.,21696.12
BUX,2008.08.04.,21381.43
BUX,2008.08.05.,21738.05
BUX,2008.08.06.,21505.99
BUX,2008.08.07.,21197.02
BUX,2008.08.08.,20969.58
BUX,2008.08.11.,20925.17
BUX,2008.08.12.,20755.38
BUX,2008.08.13.,20260.25
BUX,2008.08.14.,20721.1
BUX,2008.08.15.,20996.39
BUX,2008.08.18.,20899.49
BUX,2008.08.19.,20306.78
BUX,2008.08.21.,20114.38
BUX,2008.08.22.,20550.39
BUX,2008.08.25.,20315.16
BUX,2008.08.26.,20282.54
BUX,2008.08.27.,20200.53
BUX,2008.08.28.,20515.91
BUX,2008.08.29.,21007.22
BUX,2008.09.01.,20664.53
BUX,2008.09.02.,20714.33
BUX,2008.09.03.,20265.42
BUX,2008.09.04.,20332.83
BUX,2008.09.05.,19615.42
BUX,2008.09.08.,20119.95
BUX,2008.09.09.,20000.14
BUX,2008.09.10.,20040.76
BUX,2008.09.11.,19516.2
BUX,2008.09.12.,19632.66
BUX,2008.09.15.,19223.14
BUX,2008.09.16.,18602.06
BUX,2008.09.17.,17889.33
BUX,2008.09.18.,17464.02
BUX,2008.09.19.,19062.34
BUX,2008.09.22.,18860.65
BUX,2008.09.23.,18437.32
BUX,2008.09.24.,18579.18
BUX,2008.09.25.,19129.73
BUX,2008.09.26.,19403.48
BUX,2008.09.29.,18713.79
BUX,2008.09.30.,18868.9
BUX,2008.10.01.,19174.51
BUX,2008.10.02.,19002.36
BUX,2008.10.03.,19074.26
BUX,2008.10.06.,17991.02
BUX,2008.10.07.,17441.86
BUX,2008.10.08.,16164.6
BUX,2008.10.09.,15014.52
BUX,2008.10.10.,14577.46
BUX,2008.10.13.,15387.8
BUX,2008.10.14.,16437.1
BUX,2008.10.15.,14484.1
BUX,2008.10.16.,13239.39
BUX,2008.10.17.,12928.7
BUX,2008.10.20.,12681.21
BUX,2008.10.21.,12339.56
BUX,2008.10.22.,11916.03
BUX,2008.10.27.,10751.23
BUX,2008.10.28.,11744.75
BUX,2008.10.29.,13399.05
BUX,2008.10.30.,13684.19
BUX,2008.10.31.,13505.7
BUX,2008.11.03.,14195.56
BUX,2008.11.04.,14743.34
BUX,2008.11.05.,14399.57
BUX,2008.11.06.,13019.42
BUX,2008.11.07.,12988.85
BUX,2008.11.10.,13015.33
BUX,2008.11.11.,12216.28
BUX,2008.11.12.,11782.97
BUX,2008.11.13.,11845.25
BUX,2008.11.14.,11867.13
BUX,2008.11.17.,11772.4
BUX,2008.11.18.,11663.68
BUX,2008.11.19.,11524.68
BUX,2008.11.20.,10829.84
BUX,2008.11.21.,10908.7
BUX,2008.11.24.,11735.66
BUX,2008.11.25.,11981.26
BUX,2008.11.26.,11924.98
BUX,2008.11.27.,12177.64
BUX,2008.11.28.,12694.74
BUX,2008.12.01.,12442.29
BUX,2008.12.02.,12564.31
BUX,2008.12.03.,12544.11
BUX,2008.12.04.,12784.51
BUX,2008.12.05.,12443.86
BUX,2008.12.08.,12573.08
BUX,2008.12.09.,12799.18
BUX,2008.12.10.,12835.4
BUX,2008.12.11.,12681.91
BUX,2008.12.12.,11981.45
BUX,2008.12.15.,11792.4
BUX,2008.12.16.,11740.99
BUX,2008.12.17.,12615.57
BUX,2008.12.18.,12579.28
BUX,2008.12.19.,12664.51
BUX,2008.12.22.,12785.02
BUX,2008.12.23.,12404.95
BUX,2008.12.29.,12165.22
BUX,2008.12.30.,12286.42
BUX,2008.12.31.,12241.69
BUX,2009.01.05.,12818.73
BUX,2009.01.06.,13413.31
BUX,2009.01.07.,12976.79
BUX,2009.01.08.,13004.96
BUX,2009.01.09.,12538.8
BUX,2009.01.12.,12515.56
BUX,2009.01.13.,12540.28
BUX,2009.01.14.,12484.53
BUX,2009.01.15.,12096.19
BUX,2009.01.16.,12141.59
BUX,2009.01.19.,12017.87
BUX,2009.01.20.,11785.01
BUX,2009.01.21.,11842.6
BUX,2009.01.22.,11643.58
BUX,2009.01.23.,11670.41
BUX,2009.01.26.,11926.51
BUX,2009.01.27.,11658.36
BUX,2009.01.28.,11925.42
BUX,2009.01.29.,11744.21
BUX,2009.01.30.,11516.11
BUX,2009.02.02.,11735.82
BUX,2009.02.03.,11719.0
BUX,2009.02.04.,11890.71
BUX,2009.02.05.,11691.28
BUX,2009.02.06.,11824.23
BUX,2009.02.09.,12055.84
BUX,2009.02.10.,11927.78
BUX,2009.02.11.,11737.48
BUX,2009.02.12.,11760.68
BUX,2009.02.13.,11854.38
BUX,2009.02.16.,11437.76
BUX,2009.02.17.,11167.91
BUX,2009.02.18.,10353.4
BUX,2009.02.19.,10650.32
BUX,2009.02.20.,10380.5
BUX,2009.02.23.,10263.06
BUX,2009.02.24.,10316.6
BUX,2009.02.25.,9886.91
BUX,2009.02.26.,10388.92
BUX,2009.02.27.,10190.15
BUX,2009.03.02.,10345.99
BUX,2009.03.03.,10283.01
BUX,2009.03.04.,10033.6
BUX,2009.03.05.,9593.53
BUX,2009.03.06.,9880.37
BUX,2009.03.09.,10020.19
BUX,2009.03.10.,9870.31
BUX,2009.03.11.,9735.93
BUX,2009.03.12.,9461.29
BUX,2009.03.13.,9852.83
BUX,2009.03.16.,10298.73
BUX,2009.03.17.,9896.88
BUX,2009.03.18.,9897.28
BUX,2009.03.19.,10254.36
BUX,2009.03.20.,10719.01
BUX,2009.03.23.,10802.81
BUX,2009.03.24.,10679.98
BUX,2009.03.25.,11314.52
BUX,2009.03.26.,11568.27
BUX,2009.03.27.,11178.3
BUX,2009.03.30.,10893.38
BUX,2009.03.31.,11071.85
BUX,2009.04.01.,11161.03
BUX,2009.04.02.,11761.66
BUX,2009.04.03.,12056.11
BUX,2009.04.06.,12126.64
BUX,2009.04.07.,11987.74
BUX,2009.04.08.,12301.1
BUX,2009.04.09.,12806.07
BUX,2009.04.10.,12683.0
BUX,2009.04.14.,12303.21
BUX,2009.04.15.,12212.09
BUX,2009.04.16.,12592.54
BUX,2009.04.17.,12702.5
BUX,2009.04.20.,12323.36
BUX,2009.04.21.,12059.59
BUX,2009.04.22.,12467.12
BUX,2009.04.23.,12466.39
BUX,2009.04.24.,12483.26
BUX,2009.04.27.,12418.53
BUX,2009.04.28.,12365.24
BUX,2009.04.29.,12878.61
BUX,2009.04.30.,12872.14
BUX,2009.05.04.,13609.42
BUX,2009.05.05.,13739.35
BUX,2009.05.06.,13809.31
BUX,2009.05.07.,13894.24
BUX,2009.05.08.,14358.08
BUX,2009.05.11.,14359.52
BUX,2009.05.12.,14112.43
BUX,2009.05.13.,13592.87
BUX,2009.05.14.,13833.2
BUX,2009.05.15.,14118.49
BUX,2009.05.18.,14916.5
BUX,2009.05.19.,14983.06
BUX,2009.05.20.,15803.12
BUX,2009.05.21.,15218.4
BUX,2009.05.22.,15261.25
BUX,2009.05.25.,15609.27
BUX,2009.05.26.,15626.36
BUX,2009.05.27.,15706.69
BUX,2009.05.28.,15644.73
BUX,2009.05.29.,14937.0
BUX,2009.06.02.,15607.37
BUX,2009.06.03.,15192.26
BUX,2009.06.04.,15120.01
BUX,2009.06.05.,15635.99
BUX,2009.06.08.,15589.58
BUX,2009.06.09.,16062.6
BUX,2009.06.10.,16594.63
BUX,2009.06.11.,16333.38
BUX,2009.06.12.,16253.6
BUX,2009.06.15.,15888.7
BUX,2009.06.16.,15622.31
BUX,2009.06.17.,15275.17
BUX,2009.06.18.,15369.96
BUX,2009.06.19.,15167.65
BUX,2009.06.22.,14722.13
BUX,2009.06.23.,14846.49
BUX,2009.06.24.,15216.7
BUX,2009.06.25.,15208.09
BUX,2009.06.26.,15411.86
BUX,2009.06.29.,15782.75
BUX,2009.06.30.,15320.14
BUX,2009.07.01.,15425.98
BUX,2009.07.02.,15099.57
BUX,2009.07.03.,14860.65
BUX,2009.07.06.,14868.46
BUX,2009.07.07.,14768.52
BUX,2009.07.08.,14475.74
BUX,2009.07.09.,14586.79
BUX,2009.07.10.,14325.71
BUX,2009.07.13.,14813.74
BUX,2009.07.14.,15358.18
BUX,2009.07.15.,15940.9
BUX,2009.07.16.,15873.37
BUX,2009.07.17.,15937.7
BUX,2009.07.20.,16251.16
BUX,2009.07.21.,16434.57
BUX,2009.07.22.,16091.15
BUX,2009.07.23.,16536.87
BUX,2009.07.24.,16601.23
BUX,2009.07.27.,16871.62
BUX,2009.07.28.,16481.39
BUX,2009.07.29.,16487.9
BUX,2009.07.30.,17122.1
BUX,2009.07.31.,17280.05
BUX,2009.08.03.,17880.62
BUX,2009.08.04.,17688.21
BUX,2009.08.05.,17603.35
BUX,2009.08.06.,17851.03
BUX,2009.08.07.,17820.15
BUX,2009.08.10.,18475.14
BUX,2009.08.11.,17742.65
BUX,2009.08.12.,18071.84
BUX,2009.08.13.,18520.52
BUX,2009.08.14.,18071.42
BUX,2009.08.17.,17613.39
BUX,2009.08.18.,18059.99
BUX,2009.08.19.,18213.59
BUX,2009.08.24.,19416.66
BUX,2009.08.25.,19882.17
BUX,2009.08.26.,19539.25
BUX,2009.08.27.,19037.56
BUX,2009.08.28.,19363.91
BUX,2009.08.31.,19389.94
BUX,2009.09.01.,19195.09
BUX,2009.09.02.,18349.39
BUX,2009.09.03.,18821.29
BUX,2009.09.04.,18868.38
BUX,2009.09.07.,19280.37
BUX,2009.09.08.,19323.75
BUX,2009.09.09.,19017.99
BUX,2009.09.10.,19032.99
BUX,2009.09.11.,19306.55
BUX,2009.09.14.,19223.94
BUX,2009.09.15.,19497.23
BUX,2009.09.16.,20217.45
BUX,2009.09.17.,20650.96
BUX,2009.09.18.,20729.07
BUX,2009.09.21.,20343.91
BUX,2009.09.22.,20649.97
BUX,2009.09.23.,20865.34
BUX,2009.09.24.,20795.61
BUX,2009.09.25.,20327.4
BUX,2009.09.28.,20578.31
BUX,2009.09.29.,20325.92
BUX,2009.09.30.,20226.28
BUX,2009.10.01.,20317.04
BUX,2009.10.02.,19956.28
BUX,2009.10.05.,19784.48
BUX,2009.10.06.,20286.04
BUX,2009.10.07.,20048.68
BUX,2009.10.08.,20078.18
BUX,2009.10.09.,20028.75
BUX,2009.10.12.,20548.52
BUX,2009.10.13.,20803.87
BUX,2009.10.14.,21365.75
BUX,2009.10.15.,21268.92
BUX,2009.10.16.,21137.98
BUX,2009.10.19.,21404.27
BUX,2009.10.20.,21474.51
BUX,2009.10.21.,21391.13
BUX,2009.10.22.,21303.09
BUX,2009.10.26.,21560.76
BUX,2009.10.27.,21017.56
BUX,2009.10.28.,20278.11
BUX,2009.10.29.,20898.66
BUX,2009.10.30.,20572.73
BUX,2009.11.02.,20288.09
BUX,2009.11.03.,19676.52
BUX,2009.11.04.,20288.4
BUX,2009.11.05.,20465.75
BUX,2009.11.06.,20076.32
BUX,2009.11.09.,20780.98
BUX,2009.11.10.,21029.07
BUX,2009.11.11.,21612.57
BUX,2009.11.12.,21539.66
BUX,2009.11.13.,21120.5
BUX,2009.11.16.,21254.24
BUX,2009.11.17.,21115.46
BUX,2009.11.18.,21309.56
BUX,2009.11.19.,20587.36
BUX,2009.11.20.,20649.51
BUX,2009.11.23.,21182.61
BUX,2009.11.24.,21122.86
BUX,2009.11.25.,20674.06
BUX,2009.11.26.,20160.87
BUX,2009.11.27.,20266.92
BUX,2009.11.30.,20806.9
BUX,2009.12.01.,20904.81
BUX,2009.12.02.,20913.53
BUX,2009.12.03.,20982.66
BUX,2009.12.04.,21226.12
BUX,2009.12.07.,21204.29
BUX,2009.12.08.,20535.42
BUX,2009.12.09.,20360.1
BUX,2009.12.10.,20551.62
BUX,2009.12.11.,20939.6
BUX,2009.12.14.,21054.37
BUX,2009.12.15.,20655.51
BUX,2009.12.16.,20723.85
BUX,2009.12.17.,20643.79
BUX,2009.12.18.,20385.38
BUX,2009.12.21.,20565.94
BUX,2009.12.22.,20735.18
BUX,2009.12.23.,20714.29
BUX,2009.12.28.,20942.49
BUX,2009.12.29.,21570.33
BUX,2009.12.30.,21427.51
BUX,2009.12.31.,21227.01
