Név,Dátum,Utolsó ár
BUX,2003.04.18.,7778.51
BUX,2003.04.22.,7772.59
BUX,2003.04.23.,7856.81
BUX,2003.04.24.,7880.25
BUX,2003.04.25.,7964.13
BUX,2003.04.28.,7983.17
BUX,2003.04.29.,8116.5
BUX,2003.04.30.,8166.32
BUX,2003.05.05.,8302.87
BUX,2003.05.06.,8356.63
BUX,2003.05.07.,8216.09
BUX,2003.05.08.,8177.55
BUX,2003.05.09.,8112.2
BUX,2003.05.12.,8178.34
BUX,2003.05.13.,8239.94
BUX,2003.05.14.,8163.43
BUX,2003.05.15.,8161.43
BUX,2003.05.16.,8237.47
BUX,2003.05.19.,8228.5
BUX,2003.05.20.,8339.46
BUX,2003.05.21.,8340.51
BUX,2003.05.22.,8249.23
BUX,2003.05.23.,8272.21
BUX,2003.05.26.,8290.3
BUX,2003.05.27.,8153.69
BUX,2003.05.28.,8332.63
BUX,2003.05.29.,8298.55
BUX,2003.05.30.,8336.85
BUX,2003.06.02.,8443.94
BUX,2003.06.03.,8368.93
BUX,2003.06.04.,8394.31
BUX,2003.06.05.,8411.41
BUX,2003.06.06.,8291.93
BUX,2003.06.10.,7965.04
BUX,2003.06.11.,8008.68
BUX,2003.06.12.,8120.3
BUX,2003.06.13.,8098.24
BUX,2003.06.16.,8001.95
BUX,2003.06.17.,8020.92
BUX,2003.06.18.,7833.97
BUX,2003.06.19.,7832.13
BUX,2003.06.20.,7732.35
BUX,2003.06.23.,7843.72
BUX,2003.06.24.,7786.98
BUX,2003.06.25.,7880.22
BUX,2003.06.26.,7856.08
BUX,2003.06.27.,7858.58
BUX,2003.06.30.,7781.77
BUX,2003.07.01.,7804.13
BUX,2003.07.02.,7877.2
BUX,2003.07.03.,7933.47
BUX,2003.07.04.,7942.0
BUX,2003.07.07.,8054.65
BUX,2003.07.08.,8026.26
BUX,2003.07.09.,8076.78
BUX,2003.07.10.,8053.26
BUX,2003.07.11.,8032.64
BUX,2003.07.14.,7981.89
BUX,2003.07.15.,8014.38
BUX,2003.07.16.,8030.54
BUX,2003.07.17.,8045.34
BUX,2003.07.18.,8081.49
BUX,2003.07.21.,7967.4
BUX,2003.07.22.,7969.1
BUX,2003.07.23.,7985.63
BUX,2003.07.24.,8019.64
BUX,2003.07.25.,7991.12
BUX,2003.07.28.,8172.84
BUX,2003.07.29.,8146.75
BUX,2003.07.30.,8247.33
BUX,2003.07.31.,8287.93
BUX,2003.08.01.,8221.9
BUX,2003.08.04.,8191.14
BUX,2003.08.05.,8255.89
BUX,2003.08.06.,8220.8
BUX,2003.08.07.,8096.17
BUX,2003.08.08.,8143.98
BUX,2003.08.11.,8068.67
BUX,2003.08.12.,8064.15
BUX,2003.08.13.,8226.15
BUX,2003.08.14.,8367.16
BUX,2003.08.15.,8339.35
BUX,2003.08.18.,8440.62
BUX,2003.08.19.,8632.38
BUX,2003.08.21.,8774.69
BUX,2003.08.22.,8801.6
BUX,2003.08.25.,8760.84
BUX,2003.08.26.,8731.67
BUX,2003.08.27.,8823.32
BUX,2003.08.28.,8985.48
BUX,2003.08.29.,9060.48
BUX,2003.09.01.,9145.07
BUX,2003.09.02.,9046.31
BUX,2003.09.03.,9241.21
BUX,2003.09.04.,9241.09
BUX,2003.09.05.,9188.69
BUX,2003.09.08.,9279.12
BUX,2003.09.09.,9320.26
BUX,2003.09.10.,9160.66
BUX,2003.09.11.,9181.61
BUX,2003.09.12.,9146.54
BUX,2003.09.15.,9023.95
BUX,2003.09.16.,9272.53
BUX,2003.09.17.,9316.87
BUX,2003.09.18.,9246.72
BUX,2003.09.19.,9198.02
BUX,2003.09.22.,9034.5
BUX,2003.09.23.,9091.8
BUX,2003.09.24.,9137.36
BUX,2003.09.25.,9044.12
BUX,2003.09.26.,9055.98
BUX,2003.09.29.,9074.38
BUX,2003.09.30.,8929.79
BUX,2003.10.01.,9070.94
BUX,2003.10.02.,9220.49
BUX,2003.10.03.,9192.15
BUX,2003.10.06.,9389.65
BUX,2003.10.07.,9439.42
BUX,2003.10.08.,9753.05
BUX,2003.10.09.,9755.31
BUX,2003.10.10.,9724.75
BUX,2003.10.13.,9729.65
BUX,2003.10.14.,9914.09
BUX,2003.10.15.,9817.45
BUX,2003.10.16.,9813.72
BUX,2003.10.17.,9889.24
BUX,2003.10.20.,9864.85
BUX,2003.10.21.,9842.96
BUX,2003.10.22.,9810.32
BUX,2003.10.27.,9531.05
BUX,2003.10.28.,9542.49
BUX,2003.10.29.,9486.18
BUX,2003.10.30.,9595.76
BUX,2003.10.31.,9571.32
BUX,2003.11.03.,9615.86
BUX,2003.11.04.,9527.22
BUX,2003.11.05.,9721.64
BUX,2003.11.06.,9779.94
BUX,2003.11.07.,9716.35
BUX,2003.11.10.,9771.66
BUX,2003.11.11.,9710.94
BUX,2003.11.12.,9807.51
BUX,2003.11.13.,9802.89
BUX,2003.11.14.,9679.5
BUX,2003.11.17.,9632.51
BUX,2003.11.18.,9612.01
BUX,2003.11.19.,9490.0
BUX,2003.11.20.,9325.82
BUX,2003.11.21.,9374.55
BUX,2003.11.24.,9465.39
BUX,2003.11.25.,9393.87
BUX,2003.11.26.,9205.79
BUX,2003.11.27.,9194.91
BUX,2003.11.28.,9108.21
BUX,2003.12.01.,9260.09
BUX,2003.12.02.,9054.54
BUX,2003.12.03.,9002.69
BUX,2003.12.04.,9049.47
BUX,2003.12.05.,9279.17
BUX,2003.12.08.,9267.86
BUX,2003.12.09.,9442.01
BUX,2003.12.10.,9289.33
BUX,2003.12.11.,9077.86
BUX,2003.12.12.,9209.74
BUX,2003.12.15.,9273.42
BUX,2003.12.16.,9300.88
BUX,2003.12.17.,9137.68
BUX,2003.12.18.,9271.72
BUX,2003.12.19.,9286.28
BUX,2003.12.22.,9327.55
BUX,2003.12.23.,9412.57
BUX,2003.12.29.,9470.28
BUX,2003.12.30.,9488.11
BUX,2003.12.31.,9379.99
BUX,2004.01.05.,9536.65
BUX,2004.01.06.,9641.77
BUX,2004.01.07.,9595.26
BUX,2004.01.08.,9719.09
BUX,2004.01.09.,9557.49
BUX,2004.01.12.,9465.12
BUX,2004.01.13.,9510.33
BUX,2004.01.14.,9571.27
BUX,2004.01.15.,9536.16
BUX,2004.01.16.,9574.69
BUX,2004.01.19.,9735.2
BUX,2004.01.20.,9756.69
BUX,2004.01.21.,9637.73
BUX,2004.01.22.,9671.65
BUX,2004.01.23.,9791.41
BUX,2004.01.26.,9816.39
BUX,2004.01.27.,9821.86
BUX,2004.01.28.,10005.39
BUX,2004.01.29.,10089.6
BUX,2004.01.30.,10064.01
BUX,2004.02.02.,10189.35
BUX,2004.02.03.,10114.82
BUX,2004.02.04.,10011.08
BUX,2004.02.05.,10065.58
BUX,2004.02.06.,10005.41
BUX,2004.02.09.,10106.5
BUX,2004.02.10.,10046.65
BUX,2004.02.11.,9909.4
BUX,2004.02.12.,9861.18
BUX,2004.02.13.,9887.64
BUX,2004.02.16.,9943.94
BUX,2004.02.17.,9850.58
BUX,2004.02.18.,9837.5
BUX,2004.02.19.,9960.5
BUX,2004.02.20.,9964.04
BUX,2004.02.23.,9890.45
BUX,2004.02.24.,9902.55
BUX,2004.02.25.,10037.88
BUX,2004.02.26.,10228.85
BUX,2004.02.27.,10241.94
BUX,2004.03.01.,10318.46
BUX,2004.03.02.,10580.69
BUX,2004.03.03.,10583.49
BUX,2004.03.04.,10718.57
BUX,2004.03.05.,10943.38
BUX,2004.03.08.,10961.36
BUX,2004.03.09.,10740.94
BUX,2004.03.10.,10700.49
BUX,2004.03.11.,10477.18
BUX,2004.03.12.,10541.75
BUX,2004.03.16.,10410.84
BUX,2004.03.17.,10637.82
BUX,2004.03.18.,10623.47
BUX,2004.03.19.,10556.88
BUX,2004.03.22.,10497.93
BUX,2004.03.23.,10643.87
BUX,2004.03.24.,10644.56
BUX,2004.03.25.,10932.3
BUX,2004.03.26.,10991.21
BUX,2004.03.29.,11141.98
BUX,2004.03.30.,11085.24
BUX,2004.03.31.,10992.29
BUX,2004.04.01.,10898.15
BUX,2004.04.02.,11238.11
BUX,2004.04.05.,11316.19
BUX,2004.04.06.,11326.5
BUX,2004.04.07.,11465.36
BUX,2004.04.08.,11436.45
BUX,2004.04.09.,11392.38
BUX,2004.04.13.,11760.77
BUX,2004.04.14.,11405.84
BUX,2004.04.15.,11631.66
BUX,2004.04.16.,11478.42
BUX,2004.04.19.,11234.28
BUX,2004.04.20.,11534.38
BUX,2004.04.21.,11604.12
BUX,2004.04.22.,11435.15
BUX,2004.04.23.,11332.2
BUX,2004.04.26.,11291.5
BUX,2004.04.27.,11126.35
BUX,2004.04.28.,11231.28
BUX,2004.04.29.,11127.23
BUX,2004.04.30.,11072.44
BUX,2004.05.03.,11087.23
BUX,2004.05.04.,11153.21
BUX,2004.05.05.,11154.13
BUX,2004.05.06.,10916.36
BUX,2004.05.07.,10729.78
BUX,2004.05.10.,10513.11
BUX,2004.05.11.,10538.62
BUX,2004.05.12.,10562.26
BUX,2004.05.13.,10442.31
BUX,2004.05.14.,10417.69
BUX,2004.05.17.,10435.24
BUX,2004.05.18.,10813.43
BUX,2004.05.19.,11108.72
BUX,2004.05.20.,11050.09
BUX,2004.05.21.,11163.45
BUX,2004.05.24.,11262.18
BUX,2004.05.25.,11098.63
BUX,2004.05.26.,11098.79
BUX,2004.05.27.,11136.79
BUX,2004.05.28.,11285.13
BUX,2004.06.01.,11174.33
BUX,2004.06.02.,11187.2
BUX,2004.06.03.,11119.48
BUX,2004.06.04.,11189.04
BUX,2004.06.07.,11215.14
BUX,2004.06.08.,11200.46
BUX,2004.06.09.,11176.56
BUX,2004.06.10.,11202.74
BUX,2004.06.11.,11049.11
BUX,2004.06.14.,11013.84
BUX,2004.06.15.,11072.43
BUX,2004.06.16.,11194.81
BUX,2004.06.17.,11028.47
BUX,2004.06.18.,11103.1
BUX,2004.06.21.,11101.93
BUX,2004.06.22.,11187.77
BUX,2004.06.23.,11346.71
BUX,2004.06.24.,11385.58
BUX,2004.06.25.,11459.93
BUX,2004.06.28.,11465.85
BUX,2004.06.29.,11588.86
BUX,2004.06.30.,11536.95
BUX,2004.07.01.,11656.98
BUX,2004.07.02.,11625.74
BUX,2004.07.05.,11666.16
BUX,2004.07.06.,11640.55
BUX,2004.07.07.,11756.32
BUX,2004.07.08.,11599.97
BUX,2004.07.09.,11493.54
BUX,2004.07.12.,11504.81
BUX,2004.07.13.,11629.29
BUX,2004.07.14.,11578.47
BUX,2004.07.15.,11531.82
BUX,2004.07.16.,11535.11
BUX,2004.07.19.,11482.27
BUX,2004.07.20.,11518.84
BUX,2004.07.21.,11641.22
BUX,2004.07.22.,11493.84
BUX,2004.07.23.,11484.67
BUX,2004.07.26.,11602.43
BUX,2004.07.27.,11607.64
BUX,2004.07.28.,11522.25
BUX,2004.07.29.,11596.25
BUX,2004.07.30.,11680.65
BUX,2004.08.02.,11559.24
BUX,2004.08.03.,11654.68
BUX,2004.08.04.,11653.12
BUX,2004.08.05.,11577.31
BUX,2004.08.06.,11422.78
BUX,2004.08.09.,11389.98
BUX,2004.08.10.,11415.79
BUX,2004.08.11.,11509.89
BUX,2004.08.12.,11717.74
BUX,2004.08.13.,11686.43
BUX,2004.08.16.,11874.08
BUX,2004.08.17.,11958.75
BUX,2004.08.18.,11927.7
BUX,2004.08.19.,11970.68
BUX,2004.08.23.,11978.53
BUX,2004.08.24.,12061.47
BUX,2004.08.25.,12003.75
BUX,2004.08.26.,12064.01
BUX,2004.08.27.,12070.48
BUX,2004.08.30.,12081.27
BUX,2004.08.31.,12171.2
BUX,2004.09.01.,12251.04
BUX,2004.09.02.,12297.47
BUX,2004.09.03.,12232.47
BUX,2004.09.06.,12357.88
BUX,2004.09.07.,12203.65
BUX,2004.09.08.,12012.31
BUX,2004.09.09.,11995.71
BUX,2004.09.10.,11932.22
BUX,2004.09.13.,12022.73
BUX,2004.09.14.,12284.62
BUX,2004.09.15.,11956.35
BUX,2004.09.16.,12091.25
BUX,2004.09.17.,12340.02
BUX,2004.09.20.,12364.21
BUX,2004.09.21.,12342.61
BUX,2004.09.22.,12306.13
BUX,2004.09.23.,12344.19
BUX,2004.09.24.,12323.07
BUX,2004.09.27.,12360.59
BUX,2004.09.28.,12441.42
BUX,2004.09.29.,12556.18
BUX,2004.09.30.,12646.58
BUX,2004.10.01.,12529.81
BUX,2004.10.04.,12666.16
BUX,2004.10.05.,12824.87
BUX,2004.10.06.,12799.04
BUX,2004.10.07.,12993.61
BUX,2004.10.08.,12954.69
BUX,2004.10.11.,12985.01
BUX,2004.10.12.,12907.48
BUX,2004.10.13.,12868.9
BUX,2004.10.14.,12841.63
BUX,2004.10.15.,12867.29
BUX,2004.10.18.,12876.56
BUX,2004.10.19.,13037.12
BUX,2004.10.20.,13010.17
BUX,2004.10.21.,12836.59
BUX,2004.10.22.,12983.08
BUX,2004.10.25.,12786.69
BUX,2004.10.26.,12948.3
BUX,2004.10.27.,13075.66
BUX,2004.10.28.,13085.44
BUX,2004.10.29.,13201.03
BUX,2004.11.02.,13351.3
BUX,2004.11.03.,13206.2
BUX,2004.11.04.,13406.01
BUX,2004.11.05.,13620.29
BUX,2004.11.08.,13552.57
BUX,2004.11.09.,13770.8
BUX,2004.11.10.,14193.85
BUX,2004.11.11.,14316.58
BUX,2004.11.12.,14100.04
BUX,2004.11.15.,13923.98
BUX,2004.11.16.,13872.42
BUX,2004.11.17.,13874.49
BUX,2004.11.18.,14076.38
BUX,2004.11.19.,14185.54
BUX,2004.11.22.,14013.75
BUX,2004.11.23.,14210.97
BUX,2004.11.24.,14100.0
BUX,2004.11.25.,14171.06
BUX,2004.11.26.,14101.88
BUX,2004.11.29.,14170.41
BUX,2004.11.30.,14193.88
BUX,2004.12.01.,14317.91
BUX,2004.12.02.,14365.98
BUX,2004.12.03.,14314.6
BUX,2004.12.06.,14398.24
BUX,2004.12.07.,14417.01
BUX,2004.12.08.,14429.99
BUX,2004.12.09.,14345.36
BUX,2004.12.10.,14161.57
BUX,2004.12.13.,14287.64
BUX,2004.12.14.,14473.22
BUX,2004.12.15.,14525.24
BUX,2004.12.16.,14707.83
BUX,2004.12.17.,14738.33
BUX,2004.12.20.,14775.14
BUX,2004.12.21.,14708.96
BUX,2004.12.22.,14535.75
BUX,2004.12.23.,14268.92
BUX,2004.12.27.,14415.96
BUX,2004.12.28.,14470.7
BUX,2004.12.29.,14646.3
BUX,2004.12.30.,14682.63
BUX,2004.12.31.,14742.57
