Név,Dátum,Utolsó ár
BUX,1998.04.07.,8770.54
BUX,1998.04.08.,8751.33
BUX,1998.04.09.,8830.11
BUX,1998.04.10.,8909.24
BUX,1998.04.14.,8970.7
BUX,1998.04.15.,8827.96
BUX,1998.04.16.,8832.58
BUX,1998.04.17.,8759.54
BUX,1998.04.20.,8874.62
BUX,1998.04.21.,8891.61
BUX,1998.04.22.,8980.6
BUX,1998.04.23.,9016.36
BUX,1998.04.24.,8921.71
BUX,1998.04.27.,8807.27
BUX,1998.04.28.,8587.56
BUX,1998.04.29.,8502.8
BUX,1998.04.30.,8552.17
BUX,1998.05.04.,8740.12
BUX,1998.05.05.,8609.96
BUX,1998.05.06.,8562.29
BUX,1998.05.07.,8611.38
BUX,1998.05.08.,8678.67
BUX,1998.05.11.,8466.48
BUX,1998.05.12.,8176.72
BUX,1998.05.13.,7951.86
BUX,1998.05.14.,7927.86
BUX,1998.05.15.,8139.63
BUX,1998.05.18.,7829.73
BUX,1998.05.19.,7911.36
BUX,1998.05.20.,7995.58
BUX,1998.05.21.,8142.71
BUX,1998.05.22.,7967.05
BUX,1998.05.25.,7274.34
BUX,1998.05.26.,7407.5
BUX,1998.05.27.,7154.82
BUX,1998.05.28.,7049.35
BUX,1998.05.29.,7057.13
BUX,1998.06.02.,7180.13
BUX,1998.06.03.,7718.28
BUX,1998.06.04.,7917.69
BUX,1998.06.05.,8114.5
BUX,1998.06.08.,8213.57
BUX,1998.06.09.,8136.05
BUX,1998.06.10.,7996.75
BUX,1998.06.11.,7744.68
BUX,1998.06.12.,7739.14
BUX,1998.06.15.,7506.62
BUX,1998.06.16.,7458.86
BUX,1998.06.17.,7649.48
BUX,1998.06.18.,7673.66
BUX,1998.06.19.,7825.99
BUX,1998.06.22.,7729.86
BUX,1998.06.23.,7836.97
BUX,1998.06.24.,7828.69
BUX,1998.06.25.,7922.57
BUX,1998.06.26.,7826.09
BUX,1998.06.29.,7754.73
BUX,1998.06.30.,7805.72
BUX,1998.07.01.,7858.54
BUX,1998.07.02.,7834.31
BUX,1998.07.03.,7858.11
BUX,1998.07.06.,7861.82
BUX,1998.07.07.,7809.03
BUX,1998.07.08.,7785.96
BUX,1998.07.09.,7717.16
BUX,1998.07.10.,7639.21
BUX,1998.07.13.,7752.38
BUX,1998.07.14.,8039.79
BUX,1998.07.15.,8120.2
BUX,1998.07.16.,8127.32
BUX,1998.07.17.,8183.18
BUX,1998.07.20.,8234.74
BUX,1998.07.21.,8290.25
BUX,1998.07.22.,8222.16
BUX,1998.07.23.,8194.43
BUX,1998.07.24.,8254.49
BUX,1998.07.27.,8250.48
BUX,1998.07.28.,8232.35
BUX,1998.07.29.,8265.77
BUX,1998.07.30.,8313.1
BUX,1998.07.31.,8215.26
BUX,1998.08.03.,8075.44
BUX,1998.08.04.,8089.78
BUX,1998.08.05.,7935.95
BUX,1998.08.06.,7886.43
BUX,1998.08.07.,7855.52
BUX,1998.08.10.,7748.98
BUX,1998.08.11.,7146.72
BUX,1998.08.12.,7370.42
BUX,1998.08.13.,7028.6
BUX,1998.08.14.,7215.76
BUX,1998.08.17.,6986.99
BUX,1998.08.18.,6984.01
BUX,1998.08.19.,7189.28
BUX,1998.08.24.,6713.78
BUX,1998.08.25.,6770.46
BUX,1998.08.26.,6386.36
BUX,1998.08.27.,5467.96
BUX,1998.08.28.,5167.71
BUX,1998.08.31.,5252.47
BUX,1998.09.01.,5260.56
BUX,1998.09.02.,5415.31
BUX,1998.09.03.,5098.02
BUX,1998.09.04.,4891.65
BUX,1998.09.07.,4958.38
BUX,1998.09.08.,5051.1
BUX,1998.09.09.,5067.55
BUX,1998.09.10.,4820.67
BUX,1998.09.11.,4278.62
BUX,1998.09.14.,4597.31
BUX,1998.09.15.,4385.4
BUX,1998.09.16.,4501.64
BUX,1998.09.17.,4224.67
BUX,1998.09.18.,4162.08
BUX,1998.09.21.,3775.02
BUX,1998.09.22.,3831.6
BUX,1998.09.23.,4019.41
BUX,1998.09.24.,4605.69
BUX,1998.09.25.,4381.36
BUX,1998.09.28.,4633.92
BUX,1998.09.29.,4648.51
BUX,1998.09.30.,4571.13
BUX,1998.10.01.,4101.16
BUX,1998.10.02.,4017.47
BUX,1998.10.05.,4031.92
BUX,1998.10.06.,4051.67
BUX,1998.10.07.,4000.88
BUX,1998.10.08.,3857.0
BUX,1998.10.09.,3969.16
BUX,1998.10.12.,4120.85
BUX,1998.10.13.,4265.53
BUX,1998.10.14.,4352.71
BUX,1998.10.15.,4542.92
BUX,1998.10.16.,4590.09
BUX,1998.10.19.,4634.11
BUX,1998.10.20.,4827.31
BUX,1998.10.21.,4705.38
BUX,1998.10.22.,4711.5
BUX,1998.10.26.,4908.39
BUX,1998.10.27.,5143.13
BUX,1998.10.28.,5030.45
BUX,1998.10.29.,5060.06
BUX,1998.10.30.,5312.05
BUX,1998.11.02.,5801.38
BUX,1998.11.03.,5734.79
BUX,1998.11.04.,6012.26
BUX,1998.11.05.,5954.42
BUX,1998.11.06.,5740.76
BUX,1998.11.09.,5743.39
BUX,1998.11.10.,5529.87
BUX,1998.11.11.,5612.18
BUX,1998.11.12.,5578.61
BUX,1998.11.13.,5632.09
BUX,1998.11.16.,5736.64
BUX,1998.11.17.,5754.92
BUX,1998.11.18.,5747.34
BUX,1998.11.19.,5872.42
BUX,1998.11.20.,5972.01
BUX,1998.11.23.,6134.79
BUX,1998.11.24.,6042.04
BUX,1998.11.25.,6043.9
BUX,1998.11.26.,6046.52
BUX,1998.11.27.,6002.8
BUX,1998.11.30.,5976.32
BUX,1998.12.01.,5609.44
BUX,1998.12.02.,5584.97
BUX,1998.12.03.,5465.43
BUX,1998.12.04.,5665.62
BUX,1998.12.07.,5810.31
BUX,1998.12.08.,5758.48
BUX,1998.12.09.,5784.03
BUX,1998.12.10.,5892.85
BUX,1998.12.11.,5815.53
BUX,1998.12.14.,5887.1
BUX,1998.12.15.,5820.76
BUX,1998.12.16.,5893.58
BUX,1998.12.17.,5804.73
BUX,1998.12.18.,5897.82
BUX,1998.12.21.,6111.2
BUX,1998.12.22.,6307.5
BUX,1998.12.23.,6340.59
BUX,1998.12.28.,6368.8
BUX,1998.12.29.,6371.44
BUX,1998.12.30.,6307.67
BUX,1999.01.07.,6773.02
BUX,1999.01.08.,6943.08
BUX,1999.01.11.,6841.09
BUX,1999.01.12.,6826.34
BUX,1999.01.13.,6158.51
BUX,1999.01.14.,6127.68
BUX,1999.01.15.,5793.58
BUX,1999.01.18.,6340.15
BUX,1999.01.19.,6360.43
BUX,1999.01.20.,6550.92
BUX,1999.01.21.,6392.4
BUX,1999.01.22.,6228.06
BUX,1999.01.25.,6458.28
BUX,1999.01.26.,6402.87
BUX,1999.01.27.,6433.25
BUX,1999.01.28.,6434.46
BUX,1999.01.29.,6507.14
BUX,1999.02.01.,6572.42
BUX,1999.02.02.,6524.74
BUX,1999.02.03.,6504.19
BUX,1999.02.04.,6591.61
BUX,1999.02.05.,6473.68
BUX,1999.02.08.,6388.35
BUX,1999.02.09.,6253.8
BUX,1999.02.10.,6268.91
BUX,1999.02.11.,6392.5
BUX,1999.02.12.,6433.07
BUX,1999.02.15.,6327.23
BUX,1999.02.16.,6379.49
BUX,1999.02.17.,6171.38
BUX,1999.02.18.,6099.63
BUX,1999.02.19.,5935.72
BUX,1999.02.22.,5674.36
BUX,1999.02.23.,5500.51
BUX,1999.02.24.,5661.6
BUX,1999.02.25.,5615.12
BUX,1999.02.26.,5620.94
BUX,1999.03.01.,5679.2
BUX,1999.03.02.,5529.29
BUX,1999.03.03.,5440.1
BUX,1999.03.04.,5253.03
BUX,1999.03.05.,5335.58
BUX,1999.03.08.,5803.53
BUX,1999.03.09.,5915.75
BUX,1999.03.10.,5889.08
BUX,1999.03.11.,5832.22
BUX,1999.03.12.,5819.67
BUX,1999.03.16.,5784.72
BUX,1999.03.17.,5717.77
BUX,1999.03.18.,5489.8
BUX,1999.03.19.,5606.74
BUX,1999.03.22.,5502.65
BUX,1999.03.23.,5355.6
BUX,1999.03.24.,5295.23
BUX,1999.03.25.,5457.47
BUX,1999.03.26.,5326.76
BUX,1999.03.29.,5283.29
BUX,1999.03.30.,5318.66
BUX,1999.03.31.,5489.64
BUX,1999.04.01.,5512.7
BUX,1999.04.02.,5618.03
BUX,1999.04.06.,5708.94
BUX,1999.04.07.,5676.4
BUX,1999.04.08.,5777.35
BUX,1999.04.09.,5836.8
BUX,1999.04.12.,5662.43
BUX,1999.04.13.,5621.88
BUX,1999.04.14.,5642.22
BUX,1999.04.15.,5626.89
BUX,1999.04.16.,5783.13
BUX,1999.04.19.,5829.73
BUX,1999.04.20.,5865.65
BUX,1999.04.21.,5971.79
BUX,1999.04.22.,5968.25
BUX,1999.04.23.,5997.25
BUX,1999.04.26.,6025.72
BUX,1999.04.27.,6097.7
BUX,1999.04.28.,6008.91
BUX,1999.04.29.,5972.5
BUX,1999.04.30.,5985.27
BUX,1999.05.03.,6126.51
BUX,1999.05.04.,6269.26
BUX,1999.05.05.,6307.66
BUX,1999.05.06.,6605.99
BUX,1999.05.07.,6532.92
BUX,1999.05.10.,6429.44
BUX,1999.05.11.,6487.13
BUX,1999.05.12.,6443.01
BUX,1999.05.13.,6337.29
BUX,1999.05.14.,6344.12
BUX,1999.05.17.,6296.7
BUX,1999.05.18.,6434.63
BUX,1999.05.19.,6464.77
BUX,1999.05.20.,6403.89
BUX,1999.05.21.,6440.3
BUX,1999.05.25.,6274.13
BUX,1999.05.26.,6356.65
BUX,1999.05.27.,6321.03
BUX,1999.05.28.,6249.42
BUX,1999.05.31.,6438.82
BUX,1999.06.01.,6386.71
BUX,1999.06.02.,6283.84
BUX,1999.06.03.,6405.55
BUX,1999.06.04.,6408.44
BUX,1999.06.07.,6297.29
BUX,1999.06.08.,6342.87
BUX,1999.06.09.,6344.84
BUX,1999.06.10.,6399.74
BUX,1999.06.11.,6462.15
BUX,1999.06.14.,6467.64
BUX,1999.06.15.,6532.79
BUX,1999.06.16.,6590.86
BUX,1999.06.17.,6530.28
BUX,1999.06.18.,6524.92
BUX,1999.06.21.,6542.68
BUX,1999.06.22.,6399.02
BUX,1999.06.23.,6350.03
BUX,1999.06.24.,6458.54
BUX,1999.06.25.,6558.81
BUX,1999.06.28.,6547.02
BUX,1999.06.29.,6456.54
BUX,1999.06.30.,6485.8
BUX,1999.07.01.,6574.16
BUX,1999.07.02.,6691.23
BUX,1999.07.05.,6904.52
BUX,1999.07.06.,7107.56
BUX,1999.07.07.,7109.59
BUX,1999.07.08.,7277.23
BUX,1999.07.09.,7497.72
BUX,1999.07.12.,7519.23
BUX,1999.07.13.,7264.69
BUX,1999.07.14.,7292.28
BUX,1999.07.15.,7325.34
BUX,1999.07.16.,7298.94
BUX,1999.07.19.,7317.34
BUX,1999.07.20.,7234.35
BUX,1999.07.21.,7234.34
BUX,1999.07.22.,7203.62
BUX,1999.07.23.,7206.32
BUX,1999.07.26.,7094.51
BUX,1999.07.27.,7178.04
BUX,1999.07.28.,7253.69
BUX,1999.07.29.,7141.79
BUX,1999.07.30.,7256.51
BUX,1999.08.02.,7199.98
BUX,1999.08.03.,7195.72
BUX,1999.08.04.,7187.17
BUX,1999.08.05.,7095.15
BUX,1999.08.06.,7104.71
BUX,1999.08.09.,7128.19
BUX,1999.08.10.,6967.61
BUX,1999.08.11.,6958.24
BUX,1999.08.12.,7064.73
BUX,1999.08.13.,7141.24
BUX,1999.08.16.,7068.45
BUX,1999.08.17.,7077.62
BUX,1999.08.18.,7055.93
BUX,1999.08.19.,7124.39
BUX,1999.08.23.,7409.07
BUX,1999.08.24.,7388.95
BUX,1999.08.25.,7479.3
BUX,1999.08.26.,7517.99
BUX,1999.08.27.,7523.0
BUX,1999.08.30.,7508.95
BUX,1999.08.31.,7459.84
BUX,1999.09.01.,7437.72
BUX,1999.09.02.,7301.29
BUX,1999.09.03.,7465.16
BUX,1999.09.06.,7577.43
BUX,1999.09.07.,7494.66
BUX,1999.09.08.,7455.26
BUX,1999.09.09.,7532.16
BUX,1999.09.10.,7579.54
BUX,1999.09.13.,7505.54
BUX,1999.09.14.,7360.81
BUX,1999.09.15.,7273.26
BUX,1999.09.16.,7011.14
BUX,1999.09.17.,7147.22
BUX,1999.09.20.,7149.06
BUX,1999.09.21.,7038.64
BUX,1999.09.22.,6895.74
BUX,1999.09.23.,6893.33
BUX,1999.09.24.,6779.71
BUX,1999.09.27.,6883.98
BUX,1999.09.28.,6852.47
BUX,1999.09.29.,6805.46
BUX,1999.09.30.,6747.13
BUX,1999.10.01.,6639.55
BUX,1999.10.04.,6775.96
BUX,1999.10.05.,6736.34
BUX,1999.10.06.,6664.53
BUX,1999.10.07.,6724.05
BUX,1999.10.08.,6830.98
BUX,1999.10.11.,6883.92
BUX,1999.10.12.,6804.62
BUX,1999.10.13.,6655.82
BUX,1999.10.14.,6587.15
BUX,1999.10.15.,6386.17
BUX,1999.10.18.,6244.29
BUX,1999.10.19.,6468.02
BUX,1999.10.20.,6580.69
BUX,1999.10.21.,6445.59
BUX,1999.10.22.,6748.83
BUX,1999.10.25.,6754.3
BUX,1999.10.26.,6780.56
BUX,1999.10.27.,6687.34
BUX,1999.10.28.,6752.25
BUX,1999.10.29.,6959.16
BUX,1999.11.01.,6946.82
BUX,1999.11.02.,7051.68
BUX,1999.11.03.,7224.17
BUX,1999.11.04.,7231.49
BUX,1999.11.05.,7271.93
BUX,1999.11.08.,7231.39
BUX,1999.11.09.,7228.36
BUX,1999.11.10.,7195.26
BUX,1999.11.11.,7274.21
BUX,1999.11.12.,7198.23
BUX,1999.11.15.,7295.22
BUX,1999.11.16.,7432.51
BUX,1999.11.17.,7482.99
BUX,1999.11.18.,7587.16
BUX,1999.11.19.,7538.32
BUX,1999.11.22.,7493.28
BUX,1999.11.23.,7414.85
BUX,1999.11.24.,7390.16
BUX,1999.11.25.,7386.69
BUX,1999.11.26.,7437.32
BUX,1999.11.29.,7446.25
BUX,1999.11.30.,7440.15
BUX,1999.12.01.,7479.54
BUX,1999.12.02.,7603.75
BUX,1999.12.03.,7922.91
BUX,1999.12.06.,7968.21
BUX,1999.12.07.,7921.8
BUX,1999.12.08.,7942.16
BUX,1999.12.09.,8145.27
BUX,1999.12.10.,8219.8
BUX,1999.12.13.,8139.18
BUX,1999.12.14.,8040.62
BUX,1999.12.15.,8022.02
BUX,1999.12.16.,8107.71
BUX,1999.12.17.,8244.84
BUX,1999.12.20.,8456.65
BUX,1999.12.21.,8409.77
BUX,1999.12.22.,8458.01
BUX,1999.12.23.,8540.24
BUX,1999.12.27.,8742.87
BUX,1999.12.28.,8875.18
BUX,1999.12.29.,8819.45
